 R   <X|d2/dR2|X>   <A|d2/dR2|A> 
29.634045355555557 -55.775574037916435 -55.775574037916435
29.634045425 -56.53752743279829 -56.53752743279829
29.634045494444443 -57.29810566556677 -57.29810566556677
29.63404556388889 -58.056973155464775 -58.056973155464775
29.634045633333333 -58.81379014422566 -58.81379014422566
29.634045702777776 -59.56821328336462 -59.56821328336462
29.634045772222223 -60.31989588283318 -60.31989588283318
29.634045841666666 -61.068488171648575 -61.068488171648575
29.63404591111111 -61.81363791418329 -61.81363791418329
29.634045980555555 -62.55499068902376 -62.55499068902376
29.63404605 -63.29219017977312 -63.29219017977312
29.634046119444445 -64.02487885261948 -64.02487885261948
29.634046188888888 -64.75269807511377 -64.75269807511377
29.63404625833333 -65.47528880686225 -65.47528880686225
29.634046327777778 -66.19229192110802 -66.19229192110802
29.63404639722222 -66.90334853729817 -66.90334853729817
29.634046466666668 -67.60810072410416 -67.60810072410416
29.63404653611111 -68.3061916613398 -68.3061916613398
29.634046605555554 -68.99726635046947 -68.99726635046947
29.634046675 -69.6809719663849 -69.6809719663849
29.634046744444444 -70.3569582189263 -70.3569582189263
29.634046813888887 -71.0248780311624 -71.0248780311624
29.634046883333333 -71.68438790226692 -71.68438790226692
29.634046952777776 -72.33514828074841 -72.33514828074841
29.63404702222222 -72.97682423953209 -72.97682423953209
29.634047091666666 -73.60908584597698 -73.60908584597698
29.63404716111111 -74.2316085401764 -74.2316085401764
29.634047230555556 -74.84407383195347 -74.84407383195347
29.6340473 -75.44616951708828 -75.44616951708828
29.634047366666664 -76.01414348118266 -76.01414348118266
29.634047433333333 -76.572023221038 -76.572023221038
29.634047499999998 -77.11955910893576 -77.11955910893576
29.634047566666666 -77.6565087239861 -77.6565087239861
29.63404763333333 -78.18263698213856 -78.18263698213856
29.6340477 -78.69771672365093 -78.69771672365093
29.634047766666665 -79.2015288431746 -79.2015288431746
29.634047833333334 -79.69386285861049 -79.69386285861049
29.6340479 -80.17451703841502 -80.17451703841502
29.634047966666667 -80.64329894899451 -80.64329894899451
29.634048033333332 -81.10002557971502 -81.10002557971502
29.634048099999998 -81.54452384267412 -81.54452384267412
29.634048166666666 -81.9766308096728 -81.9766308096728
29.63404823333333 -82.39619395440913 -82.39619395440913
29.6340483 -82.8030716105278 -82.8030716105278
29.634048366666665 -83.19713308363356 -83.19713308363356
29.634048433333334 -83.57825910608874 -83.57825910608874
29.6340485 -83.94634194057603 -83.94634194057603
29.634048566666667 -84.30128580506461 -84.30128580506461
29.634048633333332 -84.64300696773574 -84.64300696773574
29.6340487 -84.97143413984946 -84.97143413984946
29.634048766666666 -85.2865085606822 -85.2865085606822
29.63404883333333 -85.58818434226855 -85.58818434226855
29.6340489 -85.8764286215031 -85.8764286215031
29.634048966666665 -86.15122171510012 -86.15122171510012
29.634049033333334 -86.41255741074838 -86.41255741074838
29.6340491 -86.66044302379379 -86.66044302379379
29.634049166666667 -86.89489967024707 -86.89489967024707
29.634049233333332 -87.1159623112827 -87.1159623112827
29.6340493 -87.32367999042181 -87.32367999042181
29.634049366666666 -87.51811586491092 -87.51811586491092
29.634049433333335 -87.69934740748427 -87.69934740748427
29.6340495 -87.86746642441403 -87.86746642441403
29.634049566666665 -88.02257921322972 -88.02257921322972
29.634049633333333 -88.16480660770118 -88.16480660770118
29.6340497 -88.29428402212095 -88.29428402212095
29.634049766666667 -88.41116155590112 -88.41116155590112
29.634049833333332 -88.5156039784672 -88.5156039784672
29.6340499 -88.60779080875125 -88.60779080875125
29.634049966666666 -88.68791628852475 -88.68791628852475
29.634050033333335 -88.75618942821907 -88.75618942821907
29.6340501 -88.81283396949196 -88.81283396949196
29.634050166666665 -88.85808839728595 -88.85808839728595
29.634050233333333 -88.89220590249663 -88.89220590249663
29.6340503 -88.915454345286 -88.915454345286
29.634050366666667 -88.92811622320689 -88.92811622320689
29.634050433333332 -88.93048861028754 -88.93048861028754
29.6340505 -88.92288310279224 -88.92288310279224
29.634050566666666 -88.90562575144364 -88.90562575144364
29.634050633333334 -88.87905698477051 -88.87905698477051
29.6340507 -88.84353153669564 -88.84353153669564
29.634050766666668 -88.79941835063508 -88.79941835063508
29.634050833333333 -88.74710050569229 -88.74710050569229
29.6340509 -88.68697510752065 -88.68697510752065
29.634050966666667 -88.6194531983423 -88.6194531983423
29.634051033333332 -88.54495967262912 -88.54495967262912
29.6340511 -88.46393315167002 -88.46393315167002
29.634051166666666 -88.37682591798706 -88.37682591798706
29.634051233333334 -88.28410378380569 -88.28410378380569
29.6340513 -88.18624603397105 -88.18624603397105
29.634051366666668 -88.08374529553195 -88.08374529553195
29.634051433333333 -87.97710749421472 -87.97710749421472
29.6340515 -87.86685173076003 -87.86685173076003
29.634051566666667 -87.75351025466071 -87.75351025466071
29.634051633333332 -87.63762836047081 -87.63762836047081
29.6340517 -87.51976435229885 -87.51976435229885
29.634051766666666 -87.4004895225696 -87.4004895225696
29.634051833333334 -87.28038808111596 -87.28038808111596
29.6340519 -87.16005719402418 -87.16005719402418
29.634051966666668 -87.04010693707941 -87.04010693707941
29.634052033333333 -86.92116037134687 -86.92116037134687
29.6340521 -86.80385353597622 -86.80385353597622
29.634052166666667 -86.68883556461819 -86.68883556461819
29.634052233333335 -86.57676872677227 -86.57676872677227
29.6340523 -86.46832859296717 -86.46832859296717
29.634052364935066 -86.36665014331635 -86.36665014331635
29.63405242987013 -86.26852733476929 -86.26852733476929
29.634052494805196 -86.1734362146012 -86.1734362146012
29.63405255974026 -86.0808677356558 -86.0808677356558
29.634052624675324 -85.99032769706074 -85.99032769706074
29.63405268961039 -85.90133667582873 -85.90133667582873
29.634052754545454 -85.81343002256962 -85.81343002256962
29.63405281948052 -85.72615782075793 -85.72615782075793
29.634052884415585 -85.63908488281807 -85.63908488281807
29.63405294935065 -85.55179075224387 -85.55179075224387
29.634053014285715 -85.463869715122 -85.463869715122
29.63405307922078 -85.37493081950096 -85.37493081950096
29.634053144155843 -85.28459790793828 -85.28459790793828
29.634053209090908 -85.19250963025073 -85.19250963025073
29.634053274025973 -85.09831951155878 -85.09831951155878
29.63405333896104 -85.00169597433093 -85.00169597433093
29.634053403896104 -84.90232238842744 -84.90232238842744
29.63405346883117 -84.79989711814912 -84.79989711814912
29.634053533766235 -84.69413357006025 -84.69413357006025
29.6340535987013 -84.58476024118431 -84.58476024118431
29.634053663636365 -84.47152076650788 -84.47152076650788
29.634053728571427 -84.35417397138181 -84.35417397138181
29.634053793506492 -84.23249388937171 -84.23249388937171
29.634053858441558 -84.10626984109665 -84.10626984109665
29.634053923376623 -83.97530644596743 -83.97530644596743
29.63405398831169 -83.83942366053222 -83.83942366053222
29.634054053246754 -83.69845680625853 -83.69845680625853
29.63405411818182 -83.5522565913233 -83.5522565913233
29.634054183116884 -83.4006891261711 -83.4006891261711
29.634054248051946 -83.24363594153782 -83.24363594153782
29.63405431298701 -83.0809939557656 -83.0809939557656
29.634054377922077 -82.91267552105452 -82.91267552105452
29.634054442857142 -82.73860837616208 -82.73860837616208
29.634054507792207 -82.5587356332664 -82.5587356332664
29.634054572727273 -82.37301574867885 -82.37301574867885
29.634054637662338 -82.18142248375803 -82.18142248375803
29.634054702597403 -81.98394485844187 -81.98394485844187
29.63405476753247 -81.78058709437724 -81.78058709437724
29.63405483246753 -81.57136856165106 -81.57136856165106
29.634054897402596 -81.35632365843146 -81.35632365843146
29.63405496233766 -81.13550179559442 -81.13550179559442
29.634055027272726 -80.90896725927001 -80.90896725927001
29.63405509220779 -80.6767991200942 -80.6767991200942
29.634055157142857 -80.43909112336506 -80.43909112336506
29.634055222077922 -80.19595156926644 -80.19595156926644
29.634055287012988 -79.94750318592243 -79.94750318592243
29.634055351948053 -79.69388299306203 -79.69388299306203
29.634055416883115 -79.43524217318046 -79.43524217318046
29.63405548181818 -79.1717458631996 -79.1717458631996
29.634055546753245 -78.90357308117768 -78.90357308117768
29.63405561168831 -78.63091650492441 -78.63091650492441
29.634055676623376 -78.35398231525924 -78.35398231525924
29.63405574155844 -78.07299001880409 -78.07299001880409
29.634055806493507 -77.78817226653737 -77.78817226653737
29.634055871428572 -77.49977466753711 -77.49977466753711
29.634055936363634 -77.20805561521615 -77.20805561521615
29.6340560012987 -76.91328603012981 -76.91328603012981
29.634056066233764 -76.6157492610133 -76.6157492610133
29.63405613116883 -76.3157408243735 -76.3157408243735
29.634056196103895 -76.01356822322303 -76.01356822322303
29.63405626103896 -75.70955075069354 -75.70955075069354
29.634056325974026 -75.40401929399349 -75.40401929399349
29.63405639090909 -75.0973161420124 -75.0973161420124
29.634056455844156 -74.78979479516036 -74.78979479516036
29.634056520779218 -74.48181979674665 -74.48181979674665
29.634056585714283 -74.17376648609893 -74.17376648609893
29.63405665064935 -73.8660209263102 -73.8660209263102
29.634056715584414 -73.5589796719371 -73.5589796719371
29.63405678051948 -73.25304962970525 -73.25304962970525
29.634056845454545 -72.94864791312067 -72.94864791312067
29.63405691038961 -72.64620170893704 -72.64620170893704
29.634056975324675 -72.34614815663895 -72.34614815663895
29.634057040259737 -72.0489342588559 -72.0489342588559
29.634057105194803 -71.75501672698738 -71.75501672698738
29.634057170129868 -71.46486200691609 -71.46486200691609
29.634057235064933 -71.17894616070743 -71.17894616070743
29.6340573 -70.89775485112189 -70.89775485112189
29.634057364935064 -70.62161040821798 -70.62161040821798
29.63405742987013 -70.35015572810849 -70.35015572810849
29.634057494805194 -70.0828775756849 -70.0828775756849
29.63405755974026 -69.81927990845733 -69.81927990845733
29.63405762467532 -69.55888363174257 -69.55888363174257
29.634057689610387 -69.30122630144682 -69.30122630144682
29.634057754545452 -69.04586198905915 -69.04586198905915
29.634057819480518 -68.792361019388 -68.792361019388
29.634057884415583 -68.54030979639201 -68.54030979639201
29.634057949350648 -68.28931062829714 -68.28931062829714
29.634058014285714 -68.0389815649279 -68.0389815649279
29.63405807922078 -67.78895624755526 -67.78895624755526
29.634058144155844 -67.53888376805946 -67.53888376805946
29.63405820909091 -67.2884285376818 -67.2884285376818
29.63405827402597 -67.03727017698232 -67.03727017698232
29.634058338961037 -66.7851033441087 -66.7851033441087
29.634058403896102 -66.53163770611485 -66.53163770611485
29.634058468831167 -66.2765977776594 -66.2765977776594
29.634058533766233 -66.01972283204337 -66.01972283204337
29.634058598701298 -65.76076680119851 -65.76076680119851
29.634058663636363 -65.49949817812035 -65.49949817812035
29.63405872857143 -65.23569991960115 -65.23569991960115
29.634058793506494 -64.9691693499742 -64.9691693499742
29.63405885844156 -64.69971806405034 -64.69971806405034
29.63405892337662 -64.42717184419283 -64.42717184419283
29.634058988311686 -64.15137050007269 -64.15137050007269
29.63405905324675 -63.87216785639341 -63.87216785639341
29.634059118181817 -63.58943158773009 -63.58943158773009
29.634059183116882 -63.30304312443671 -63.30304312443671
29.634059248051948 -63.01289753984262 -63.01289753984262
29.634059312987013 -62.71890343276967 -62.71890343276967
29.63405937792208 -62.42098280533076 -62.42098280533076
29.634059442857144 -62.11907093528981 -62.11907093528981
29.634059507792205 -61.813116259784124 -61.813116259784124
29.63405957272727 -61.50308016893566 -61.50308016893566
29.634059637662336 -61.18893696186644 -61.18893696186644
29.6340597025974 -60.87067362746629 -60.87067362746629
29.634059767532467 -60.54828970402434 -60.54828970402434
29.634059832467532 -60.2217971137682 -60.2217971137682
29.634059897402597 -59.89121999239946 -59.89121999239946
29.634059962337663 -59.556594510389694 -59.556594510389694
29.634060027272728 -59.21796868848124 -59.21796868848124
29.634060092207793 -58.87540220593874 -58.87540220593874
29.634060157142855 -58.52896622126571 -58.52896622126571
29.63406022207792 -58.17874309127763 -58.17874309127763
29.634060287012986 -57.824826273555814 -57.824826273555814
29.63406035194805 -57.46732003297235 -57.46732003297235
29.634060416883116 -57.10633923687981 -57.10633923687981
29.63406048181818 -56.742009125201946 -56.742009125201946
29.634060546753247 -56.37446507577603 -56.37446507577603
29.634060611688312 -56.00385236305166 -56.00385236305166
29.634060676623378 -55.63032591328372 -55.63032591328372
29.63406074155844 -55.25405007489127 -55.25405007489127
29.634060806493505 -54.87519828175051 -54.87519828175051
29.63406087142857 -54.493952919111955 -54.493952919111955
29.634060936363635 -54.11050498013024 -54.11050498013024
29.6340610012987 -53.72505382254947 -53.72505382254947
29.634061066233766 -53.33780690262888 -53.33780690262888
29.63406113116883 -52.948979507731856 -52.948979507731856
29.634061196103897 -52.55879448743871 -52.55879448743871
29.634061261038962 -52.16748198456725 -52.16748198456725
29.634061325974027 -51.77527916628897 -51.77527916628897
29.63406139090909 -51.38242997791896 -51.38242997791896
29.634061455844154 -50.989184790633985 -50.989184790633985
29.63406152077922 -50.59580026659294 -50.59580026659294
29.634061585714285 -50.2025390124396 -50.2025390124396
29.63406165064935 -49.80966934419516 -49.80966934419516
29.634061715584416 -49.41746503536625 -49.41746503536625
29.63406178051948 -49.026205070687794 -49.026205070687794
29.634061845454546 -48.6361734066419 -48.6361734066419
29.63406191038961 -48.247658739102505 -48.247658739102505
29.634061975324677 -47.86095427968187 -47.86095427968187
29.63406204025974 -47.47635756191053 -47.47635756191053
29.634062105194804 -47.09417015320448 -47.09417015320448
29.63406217012987 -46.714697588231196 -46.714697588231196
29.634062235064935 -46.33824910378648 -46.33824910378648
29.6340623 -45.96513749285025 -45.96513749285025
29.634062364935065 -45.59557286085684 -45.59557286085684
29.63406242987013 -45.2293476271952 -45.2293476271952
29.634062494805196 -44.86616057917203 -44.86616057917203
29.63406255974026 -44.50572356322685 -44.50572356322685
29.634062624675323 -44.14776125527612 -44.14776125527612
29.63406268961039 -43.79201084416557 -43.79201084416557
29.634062754545454 -43.438221920194074 -43.438221920194074
29.63406281948052 -43.08615617628991 -43.08615617628991
29.634062884415584 -42.73558721583334 -42.73558721583334
29.63406294935065 -42.38630034723848 -42.38630034723848
29.634063014285715 -42.03809238568667 -42.03809238568667
29.63406307922078 -41.69077146021544 -41.69077146021544
29.634063144155846 -41.34415682601326 -41.34415682601326
29.63406320909091 -40.99807868121282 -40.99807868121282
29.634063274025973 -40.65237800628544 -40.65237800628544
29.634063338961038 -40.30690631230678 -40.30690631230678
29.634063403896103 -39.961525580901764 -39.961525580901764
29.63406346883117 -39.61610801721859 -39.61610801721859
29.634063533766234 -39.270535899234154 -39.270535899234154
29.6340635987013 -38.92470140934924 -38.92470140934924
29.634063663636365 -38.578506466737096 -38.578506466737096
29.63406372857143 -38.23186255999946 -38.23186255999946
29.634063793506495 -37.884690579958885 -37.884690579958885
29.63406385844156 -37.53692065185623 -37.53692065185623
29.634063923376623 -37.18849198611762 -37.18849198611762
29.634063988311688 -36.839352632769625 -36.839352632769625
29.634064053246753 -36.48945942488737 -36.48945942488737
29.63406411818182 -36.1387777304456 -36.1387777304456
29.634064183116884 -35.7872812971964 -35.7872812971964
29.63406424805195 -35.43495207673375 -35.43495207673375
29.634064312987014 -35.081780046571275 -35.081780046571275
29.63406437792208 -34.727763029576124 -34.727763029576124
29.634064442857145 -34.372906511095884 -34.372906511095884
29.634064507792207 -34.01722347333257 -34.01722347333257
29.634064572727272 -33.66073412913098 -33.66073412913098
29.634064637662338 -33.30346584828098 -33.30346584828098
29.634064702597403 -32.9454528861709 -32.9454528861709
29.634064767532468 -32.586736207084265 -32.586736207084265
29.634064832467534 -32.22736328526902 -32.22736328526902
29.6340648974026 -31.867387903221495 -31.867387903221495
29.634064962337664 -31.506869947347973 -31.506869947347973
29.63406502727273 -31.14587520095996 -31.14587520095996
29.634065092207795 -30.784475134713762 -30.784475134713762
29.634065157142857 -30.42274671439786 -30.42274671439786
29.634065222077922 -30.060772107467358 -30.060772107467358
29.634065287012987 -29.698638585244886 -29.698638585244886
29.634065351948053 -29.33643822519872 -29.33643822519872
29.634065416883118 -28.97426771027546 -28.97426771027546
29.634065481818183 -28.612228106871903 -28.612228106871903
29.63406554675325 -28.250424641265003 -28.250424641265003
29.634065611688314 -27.888966474785033 -27.888966474785033
29.63406567662338 -27.527966477943224 -27.527966477943224
29.63406574155844 -27.16754102379676 -27.16754102379676
29.634065806493506 -26.807809681951685 -26.807809681951685
29.63406587142857 -26.448895109679775 -26.448895109679775
29.634065936363637 -26.090922746148035 -26.090922746148035
29.634066001298702 -25.73402060529122 -25.73402060529122
29.634066066233768 -25.37831905020219 -25.37831905020219
29.634066131168833 -25.023950568216662 -25.023950568216662
29.6340661961039 -24.671049547984396 -24.671049547984396
29.634066261038964 -24.3197520576913 -24.3197520576913
29.63406632597403 -23.97019562640255 -23.97019562640255
29.63406639090909 -23.622519046183257 -23.622519046183257
29.634066455844156 -23.27686208292398 -23.27686208292398
29.63406652077922 -22.933365380464 -22.933365380464
29.634066585714287 -22.59217017835691 -22.59217017835691
29.634066650649352 -22.253418129413717 -22.253418129413717
29.634066715584417 -21.917251102704846 -21.917251102704846
29.634066780519483 -21.583810992239798 -21.583810992239798
29.634066845454548 -21.253239530995387 -21.253239530995387
29.634066910389613 -20.925678111595722 -20.925678111595722
29.63406697532468 -20.601267613577853 -20.601267613577853
29.63406704025974 -20.280148255333607 -20.280148255333607
29.634067105194806 -19.9624593664727 -19.9624593664727
29.63406717012987 -19.648339343832124 -19.648339343832124
29.634067235064936 -19.337925440663557 -19.337925440663557
29.6340673 -19.031353653159666 -19.031353653159666
29.634067365789477 -18.72475783834293 -18.72475783834293
29.63406743157895 -18.422107482206883 -18.422107482206883
29.634067497368424 -18.12327246412544 -18.12327246412544
29.634067563157895 -17.8281298062545 -17.8281298062545
29.63406762894737 -17.536563330536243 -17.536563330536243
29.634067694736842 -17.248463578023294 -17.248463578023294
29.634067760526317 -16.963727479411173 -16.963727479411173
29.634067826315793 -16.682258265889388 -16.682258265889388
29.634067892105264 -16.403965227236114 -16.403965227236114
29.63406795789474 -16.128763477666016 -16.128763477666016
29.63406802368421 -15.856573874067665 -15.856573874067665
29.634068089473686 -15.587322714503673 -15.587322714503673
29.634068155263158 -15.320941676481718 -15.320941676481718
29.634068221052633 -15.057367524185569 -15.057367524185569
29.634068286842105 -14.796542050490848 -14.796542050490848
29.63406835263158 -14.538411792209153 -14.538411792209153
29.634068418421055 -14.282927961097835 -14.282927961097835
29.634068484210527 -14.030046235114789 -14.030046235114789
29.634068550000002 -13.779726554645832 -13.779726554645832
29.634068615789474 -13.531933056213768 -13.531933056213768
29.63406868157895 -13.286633804815786 -13.286633804815786
29.63406874736842 -13.043800743228164 -13.043800743228164
29.634068813157896 -12.8034094300936 -12.8034094300936
29.63406887894737 -12.565438977639886 -12.565438977639886
29.634068944736843 -12.329871858930595 -12.329871858930595
29.634069010526318 -12.096693719092782 -12.096693719092782
29.63406907631579 -11.865893313927838 -11.865893313927838
29.634069142105265 -11.637462260898648 -11.637462260898648
29.634069207894736 -11.411394991557447 -11.411394991557447
29.63406927368421 -11.187688507114112 -11.187688507114112
29.634069339473687 -10.966342319694368 -10.966342319694368
29.63406940526316 -10.747358272023845 -10.747358272023845
29.634069471052634 -10.530740360698426 -10.530740360698426
29.634069536842105 -10.316494678155586 -10.316494678155586
29.63406960263158 -10.104629179978128 -10.104629179978128
29.634069668421052 -9.895153639834431 -9.895153639834431
29.634069734210527 -9.688079421768789 -9.688079421768789
29.6340698 -9.48341943589076 -9.48341943589076
29.634069865789474 -9.281187915997133 -9.281187915997133
29.63406993157895 -9.081400365683654 -9.081400365683654
29.63406999736842 -8.884073394984709 -8.884073394984709
29.634070063157896 -8.68922456109666 -8.68922456109666
29.634070128947368 -8.496872316706144 -8.496872316706144
29.634070194736843 -8.307035801909786 -8.307035801909786
29.634070260526315 -8.119734805569232 -8.119734805569232
29.63407032631579 -7.934989563708527 -7.934989563708527
29.634070392105265 -7.752820713650431 -7.752820713650431
29.634070457894737 -7.573249148356321 -7.573249148356321
29.634070523684212 -7.396295876073225 -7.396295876073225
29.634070589473684 -7.221981978653902 -7.221981978653902
29.63407065526316 -7.050328428974503 -7.050328428974503
29.63407072105263 -6.8813560630927 -6.8813560630927
29.634070786842106 -6.715085406358943 -6.715085406358943
29.63407085263158 -6.55153664120584 -6.55153664120584
29.634070918421052 -6.390729486377789 -6.390729486377789
29.634070984210528 -6.23268308259165 -6.23268308259165
29.63407105 -6.077415967923882 -6.077415967923882
29.634071115789475 -5.924945928759104 -5.924945928759104
29.634071181578946 -5.775289990320007 -5.775289990320007
29.63407124736842 -5.6284642789652315 -5.6284642789652315
29.634071313157897 -5.484484011908485 -5.484484011908485
29.634071378947368 -5.343363410186091 -5.343363410186091
29.634071444736843 -5.20511561937253 -5.20511561937253
29.634071510526315 -5.069752710970494 -5.069752710970494
29.63407157631579 -4.937285576638378 -4.937285576638378
29.634071642105262 -4.807723946483452 -4.807723946483452
29.634071707894737 -4.681076297686121 -4.681076297686121
29.63407177368421 -4.557349882606823 -4.557349882606823
29.634071839473684 -4.436550652724242 -4.436550652724242
29.63407190526316 -4.3186832912253195 -4.3186832912253195
29.63407197105263 -4.203751184553588 -4.203751184553588
29.634072036842106 -4.091756404157876 -4.091756404157876
29.634072102631578 -3.9826997565993696 -3.9826997565993696
29.634072168421053 -3.8765807499226 -3.8765807499226
29.634072234210524 -3.7733976634853965 -3.7733976634853965
29.6340723 -3.6731475330600953 -3.6731475330600953
29.634072366666665 -3.5745302794645415 -3.5745302794645415
29.634072433333333 -3.478808325968042 -3.478808325968042
29.6340725 -3.3858736594586207 -3.3858736594586207
29.634072566666667 -3.295622685841438 -3.295622685841438
29.634072633333332 -3.2079560973673336 -3.2079560973673336
29.6340727 -3.1227786684569736 -3.1227786684569736
29.634072766666666 -3.0399991339274495 -3.0399991339274495
29.634072833333335 -2.9595299996371693 -2.9595299996371693
29.6340729 -2.8812874306620504 -2.8812874306620504
29.63407296666667 -2.8051910755679046 -2.8051910755679046
29.634073033333333 -2.7311639638754897 -2.7311639638754897
29.6340731 -2.6591323466532173 -2.6591323466532173
29.634073166666667 -2.5890255834747347 -2.5890255834747347
29.634073233333332 -2.5207760323110437 -2.5207760323110437
29.6340733 -2.454318907340697 -2.454318907340697
29.634073366666666 -2.389592196249708 -2.389592196249708
29.634073433333334 -2.326536524281014 -2.326536524281014
29.6340735 -2.2650950783173824 -2.2650950783173824
29.634073566666668 -2.205213480279801 -2.205213480279801
29.634073633333333 -2.1468397174454217 -2.1468397174454217
29.634073700000002 -2.0899240244931194 -2.0899240244931194
29.634073766666667 -2.034418819377275 -2.034418819377275
29.634073833333332 -1.980278596212898 -1.980278596212898
29.6340739 -1.9274598520343522 -1.9274598520343522
29.634073966666666 -1.8759210152571435 -1.8759210152571435
29.634074033333334 -1.8256223493431323 -1.8256223493431323
29.6340741 -1.7765259006715703 -1.7765259006715703
29.634074166666668 -1.7285954055742119 -1.7285954055742119
29.634074233333333 -1.681796242262425 -1.681796242262425
29.6340743 -1.6360953437303247 -1.6360953437303247
29.634074366666667 -1.5914611533179228 -1.5914611533179228
29.634074433333335 -1.5478635430124907 -1.5478635430124907
29.6340745 -1.5052737723452083 -1.5052737723452083
29.634074566666666 -1.4636644137979944 -1.4636644137979944
29.634074633333334 -1.4230093037797267 -1.4230093037797267
29.6340747 -1.3832834943847694 -1.3832834943847694
29.634074766666668 -1.3444631856906017 -1.3444631856906017
29.634074833333333 -1.3065256915955334 -1.3065256915955334
29.6340749 -1.2694493738231543 -1.2694493738231543
29.634074966666667 -1.2332136101988616 -1.2332136101988616
29.634075033333335 -1.1977987323077826 -1.1977987323077826
29.6340751 -1.1631859959771917 -1.1631859959771917
29.634075166666666 -1.1293575242108667 -1.1293575242108667
29.634075233333334 -1.0962962706751036 -1.0962962706751036
29.6340753 -1.0639859836629104 -1.0639859836629104
29.634075366666668 -1.0324111539563459 -1.0324111539563459
29.634075433333333 -1.0015569898801657 -1.0015569898801657
29.6340755 -0.9714093662328905 -0.9714093662328905
29.634075566666667 -0.9419548009604454 -0.9419548009604454
29.634075633333335 -0.9131804069030851 -0.9131804069030851
29.6340757 -0.885073869976598 -0.885073869976598
29.63407576666667 -0.8576234035646011 -0.8576234035646011
29.634075833333334 -0.8308177281694799 -0.8308177281694799
29.6340759 -0.8046460297084868 -0.8046460297084868
29.634075966666668 -0.7790979336499645 -0.7790979336499645
29.634076033333333 -0.7541634795069054 -0.7541634795069054
29.6340761 -0.7298330828541044 -0.7298330828541044
29.634076166666667 -0.706097518366861 -0.706097518366861
29.634076233333335 -0.682947882771381 -0.682947882771381
29.6340763 -0.6603755792012012 -0.6603755792012012
29.63407636666667 -0.6383722824417803 -0.6383722824417803
29.634076433333334 -0.6169299246332423 -0.6169299246332423
29.634076500000003 -0.5960406628104743 -0.5960406628104743
29.634076566666668 -0.5756968659249855 -0.5756968659249855
29.634076633333333 -0.5558910857355621 -0.5558910857355621
29.6340767 -0.5366160399711347 -0.5366160399711347
29.634076766666666 -0.517864595906853 -0.517864595906853
29.634076833333335 -0.4996297447865269 -0.4996297447865269
29.6340769 -0.48190459231215826 -0.48190459231215826
29.63407696666667 -0.4646823343163983 -0.4646823343163983
29.634077033333334 -0.44795624876696205 -0.44795624876696205
29.634077100000003 -0.43171967381591314 -0.43171967381591314
29.634077166666668 -0.4159660013569454 -0.4159660013569454
29.634077233333336 -0.4006886575213816 -0.4006886575213816
29.6340773 -0.3858810978862999 -0.3858810978862999
29.634077368493152 -0.37114807599999006 -0.37114807599999006
29.634077436986303 -0.35688423379433376 -0.35688423379433376
29.634077505479453 -0.3430706781281688 -0.3430706781281688
29.634077573972604 -0.32968947229158746 -0.32968947229158746
29.634077642465755 -0.31672359641697306 -0.31672359641697306
29.634077710958906 -0.304156909735309 -0.304156909735309
29.634077779452056 -0.29197411448432675 -0.29197411448432675
29.634077847945207 -0.2801607214645501 -0.2801607214645501
29.634077916438358 -0.2687030171276614 -0.2687030171276614
29.63407798493151 -0.2575880321550767 -0.2575880321550767
29.63407805342466 -0.24680351139535903 -0.24680351139535903
29.63407812191781 -0.23633788517519863 -0.23633788517519863
29.63407819041096 -0.2261802418482837 -0.2261802418482837
29.63407825890411 -0.21632030154741302 -0.21632030154741302
29.634078327397262 -0.20674839108150336 -0.20674839108150336
29.634078395890413 -0.19745541990561025 -0.19745541990561025
29.634078464383563 -0.18843285711405341 -0.18843285711405341
29.634078532876714 -0.17967270941334487 -0.17967270941334487
29.634078601369865 -0.17116749999714123 -0.17116749999714123
29.634078669863015 -0.1629102482978516 -0.1629102482978516
29.634078738356166 -0.1548944505528171 -0.1548944505528171
29.634078806849317 -0.1471140611534745 -0.1471140611534745
29.634078875342468 -0.1395634747050212 -0.1395634747050212
29.63407894383562 -0.1322375087992901 -0.1322375087992901
29.63407901232877 -0.12513138741984672 -0.12513138741984672
29.63407908082192 -0.11824072495715805 -0.11824072495715805
29.63407914931507 -0.11156151080431381 -0.11156151080431381
29.63407921780822 -0.10509009449505848 -0.10509009449505848
29.634079286301372 -0.09882317132982059 -0.09882317132982059
29.634079354794522 -0.09275776849700597 -0.09275776849700597
29.634079423287673 -0.08689123163307133 -0.08689123163307133
29.634079491780824 -0.081221211791053 -0.081221211791053
29.634079560273975 -0.07574565280754686 -0.07574565280754686
29.634079628767125 -0.07046277903257528 -0.07046277903257528
29.634079697260276 -0.0653710833956741 -0.0653710833956741
29.634079765753427 -0.0604693157944344 -0.0604693157944344
29.634079834246574 -0.05575647201250616 -0.05575647201250616
29.634079902739725 -0.05123178171113096 -0.05123178171113096
29.634079971232875 -0.04689469911184304 -0.04689469911184304
29.634080039726026 -0.04274489145218694 -0.04274489145218694
29.634080108219177 -0.038782228919595686 -0.038782228919595686
29.634080176712327 -0.035006774524087014 -0.035006774524087014
29.634080245205478 -0.03141877417171249 -0.03141877417171249
29.63408031369863 -0.02801864691084973 -0.02801864691084973
29.63408038219178 -0.024806975351176878 -0.024806975351176878
29.63408045068493 -0.02178449622189989 -0.02178449622189989
29.63408051917808 -0.018952091089207673 -0.018952091089207673
