 R   <X|d2/dR2|A>   <X|d2/dR2|B>   <X|d2/dR2|C>   <A|d2/dR2|B>   <A|d2/dR2|C>   <B|d2/dR2|C> 
32.33 -5.628159558746856e-7 -9.962643339394862e-8 -2.1909728859929022e-7 -0.00028789551536877547 3.390629383932658e-5 -0.0005223535392911488
32.34 -8.810171005713818e-7 -8.527221128244892e-8 4.6011273056459635e-8 -0.0002871512700031137 3.3608949802319376e-5 -0.0005217669522962858
32.35 -1.199219814593576e-6 -7.099839244716156e-8 3.1112231816149344e-7 -0.0002864078657826615 3.331149322787804e-5 -0.0005212015892125065
32.36 -1.5174240798303645e-6 -5.680413554903635e-8 5.762358174473573e-7 -0.0002856653010136416 3.301392625839509e-5 -0.0005206573348734331
32.37 -1.8356299309360614e-6 -4.269237206207751e-8 8.413518093940213e-7 -0.0002849235717024095 3.271625676122808e-5 -0.0005201340758912712
32.38 -1.8349475388929003e-6 -3.5885309748375515e-8 9.510772991078204e-7 -0.0002844639262501757 3.2600121960589813e-5 -0.0005192474847106352
32.39 -1.5153759948377476e-6 -3.631817050326934e-8 9.054111162079996e-7 -0.00028428640204571716 3.266542638258361e-5 -0.0005179974308695205
32.4 -1.1958043239747712e-6 -3.6711651854406504e-8 8.597452159184905e-7 -0.00028410978114249905 3.273045240134537e-5 -0.0005167680008271523
32.41 -8.762325741997926e-7 -3.7069075289811734e-8 8.140796574662327e-7 -0.00028393405923938993 3.279520839052097e-5 -0.0005155590841960283
32.42 -5.566607404578721e-7 -3.738998393245375e-8 7.684144321096916e-7 -0.00028375923435463435 3.285969692994342e-5 -0.000514370570271294
32.43 -2.370888267618451e-7 -3.767456874603568e-8 7.227495427533044e-7 -0.0002835853041185933 3.2923921558747577e-5 -0.0005132023492367111
32.44 8.248316444947083e-8 -3.792290912009613e-8 6.770849902870376e-7 -0.00028341226623709425 3.298788561701542e-5 -0.0005120543119511668
32.45 4.020552304930571e-7 -3.813510316721964e-8 6.314207759310227e-7 -0.00028324011841191095 3.305159244491373e-5 -0.0005109263499792941
32.46 7.216273687390294e-7 -3.831124536904625e-8 5.857569008331445e-7 -0.0002830688583549505 3.311504534827897e-5 -0.0005098183555798962
32.47 1.0411995765688021e-6 -3.8451430416179636e-8 5.400933661386931e-7 -0.00028289848378471115 3.3178247608010416e-5 -0.0005087302217001543
32.48 1.3607718513885849e-6 -3.855575253595738e-8 4.944301729738337e-7 -0.0002827289924315835 3.3241202460363594e-5 -0.0005076618419800813
32.49 1.6803441906047572e-6 -3.862430570103879e-8 4.4876732247689245e-7 -0.00028256038201042883 3.3303913207778036e-5 -0.0005066131107018296
32.5 1.9999165916767283e-6 -3.865718306182876e-8 4.0310481562970753e-7 -0.00028239265037613144 3.3366382575420974e-5 -0.0005055839230346717
32.51 2.3194890518949112e-6 -3.8654480157376906e-8 3.574426542379957e-7 -0.0002822257946213624 3.34286164634248e-5 -0.0005045741735785249
32.52 2.639061569659191e-6 -3.861627623213e-8 3.1178083521559536e-7 -0.00028205981633519083 3.34906020788683e-5 -0.0005035837648265087
32.53 2.958634136973408e-6 -3.8542743135758746e-8 2.661193839052241e-7 -0.0002818946909460392 3.355243539332473e-5 -0.0005026125577960478
32.54 3.278206783240276e-6 -3.843351062255727e-8 2.2045815986608997e-7 -0.0002817305464119998 3.3613578267921366e-5 -0.0005016606597426958
32.55 3.5977794983065375e-6 -3.8288781250534974e-8 1.7479719779284666e-7 -0.00028156734885089255 3.3674165123163084e-5 -0.0005007279182492352
32.56 3.917352226549979e-6 -3.8109416800179824e-8 1.291367343884075e-7 -0.00028140487932668673 3.373510000712806e-5 -0.0004998138832632976
32.57 4.236924982386712e-6 -3.7895264684508574e-8 8.34766961611988e-8 -0.00028124320494416134 3.379609806857892e-5 -0.0004989185656574784
32.58 4.556497783041295e-6 -3.7646127997397206e-8 3.781699675325493e-8 -0.0002810824040394366 3.385682748162448e-5 -0.0004980419953161245
32.59 4.87607062314916e-6 -3.736215517263015e-8 -7.842348938863692e-9 -0.00028092246057538617 3.391734872465128e-5 -0.0004971840508058972
32.6 5.195643498270088e-6 -3.704337599936277e-8 -5.3501335964610406e-8 -0.00028076337477341083 3.3977654941020935e-5 -0.0004963446373649709
32.61 5.5152164211033595e-6 -3.6690184166630305e-8 -9.916000104482342e-8 -0.0002806051437390442 3.4037750770135506e-5 -0.0004955236565343452
32.62 5.834789300694606e-6 -3.630090599215901e-8 -1.4481812101774408e-7 -0.0002804477670719295 3.4097639002234206e-5 -0.0004947210103474148
32.63 5.834845698869074e-6 -5.5400221192571975e-8 -1.6305838811500972e-7 -0.0002801632973257329 3.3994234678993415e-5 -0.000493619750751053
32.64 5.515387391049832e-6 -9.402355703099183e-8 -1.5388525325434896e-7 -0.00027975169798929577 3.3727537946281715e-5 -0.0004922197969302608
32.65 5.195932373316137e-6 -1.326774150796234e-7 -1.4471992201109803e-7 -0.00027934088209160483 3.3460637143044455e-5 -0.0004908379181325416
32.66 4.876480552229044e-6 -1.7135996636512128e-7 -1.3556214082493445e-7 -0.00027893084946005887 3.3193535159553566e-5 -0.0004894740186458754
32.67 4.55703193820277e-6 -2.1007145009350044e-7 -1.2641191722766165e-7 -0.0002785215979141688 3.29262347058922e-5 -0.0004881280042484077
32.68 4.237586523841263e-6 -2.4881175084671527e-7 -1.1726921413934658e-7 -0.00027811312562448984 3.265873849519161e-5 -0.00048679978115678314
32.69 3.91814430480904e-6 -2.875808142690358e-7 -1.0813400231894246e-7 -0.00027770543070784574 3.239104921247738e-5 -0.0004854892562001295
32.7 3.5987052762580495e-6 -3.2637857574586546e-7 -9.900625136359296e-8 -0.0002772985112977205 3.2123169520246463e-5 -0.00048419633678614986
32.71 3.2792694334334374e-6 -3.652049726395799e-7 -8.988593125152043e-8 -0.00027689236553083275 3.1855102057728275e-5 -0.00048292093090173
32.72 2.95983677157193e-6 -4.040599421895663e-7 -8.077301207696316e-8 -0.0002764869915495809 3.158684944127204e-5 -0.00048166294710777187
32.73 2.640407285926459e-6 -4.429434218717286e-7 -7.1667464094611e-8 -0.0002760823875032307 3.1318414264525855e-5 -0.0004804222945365158
32.74 2.3209809717504233e-6 -4.818553493358637e-7 -6.256925771046779e-8 -0.0002756785515457829 3.1049799098624416e-5 -0.0004791988828848863
32.75 2.0015578243034876e-6 -5.207956624156985e-7 -5.347836348255765e-8 -0.0002752754818364573 3.078100649238065e-5 -0.00047799262241164794
32.76 1.6821378388594456e-6 -5.597642991265058e-7 -4.439475212052531e-8 -0.0002748731765409023 3.0512038972514427e-5 -0.0004768034239354144
32.77 1.3627210106921223e-6 -5.987611976645995e-7 -3.531839448377904e-8 -0.00027447163382986325 3.024289904379989e-5 -0.0004756311988261593
32.78 1.0433073350847303e-6 -6.37786296406469e-7 -2.6249261580879803e-8 -0.0002740708518796253 2.997358918930938e-5 -0.00047447585900533656
32.79 7.238968073316665e-7 -6.768395339096835e-7 -1.718732457070634e-8 -0.0002736708288721497 2.9704111870574103e-5 -0.00047333731694024195
32.8 4.0448942272614585e-7 -7.159208489030343e-7 -8.132554751802038e-9 -0.0002732715629945851 2.943446952776592e-5 -0.00047221548563916756
32.81 8.508517659041203e-8 -7.550301803394622e-7 9.150763856187477e-10 -0.0002728730524397344 2.9164664579919674e-5 -0.00047111027864965506
32.82 -2.3431593586227207e-7 -7.941674670835077e-7 9.955597465536731e-9 -0.0002724752954059742 2.8894699425074425e-5 -0.00047002161005254704
32.83 -5.537139187285379e-7 -8.333326497272567e-7 1.898903544976432e-8 -0.0002720782900952786 2.8624576440483975e-5 -0.0004689493944602766
32.84 -8.73108780090396e-7 -8.725256600035144e-7 2.801542599659056e-8 -0.00027168203472609275 2.835429798291956e-5 -0.0004678935470069707
32.85 -1.1925005047465525e-6 -9.117464824850711e-7 3.7034753091532807e-8 -0.000271286527458141 2.8083866387947254e-5 -0.0004668539833783883
32.86 -1.5118892131386708e-6 -9.509947949698915e-7 4.6047300913334416e-8 -0.00027089176682781977 2.7813283975380553e-5 -0.0004658306196097015
32.87 -1.8312742351110523e-6 -9.902720644668722e-7 5.5051603011584404e-8 -0.0002704977492128992 2.754255301879005e-5 -0.0004648233732416702
32.88 -1.8322993187936426e-6 -8.798388166700283e-7 5.4812428087402344e-8 -0.0002699709200737748 2.7460543495075843e-5 -0.0004635449663418415
32.89 -1.5149780004222742e-6 -6.196643785709776e-7 4.535972232239297e-8 -0.00026931131464578094 2.756725806919061e-5 -0.000461995299687502
32.9 -1.1976784201422974e-6 -3.5946124276382014e-7 3.595496942882958e-8 -0.00026865251633742245 2.7673831573052474e-5 -0.00046046147176992186
32.91 -8.803998618368247e-7 -9.923100291751229e-8 2.659647955136933e-8 -0.00026799452126996244 2.7780266087179907e-5 -0.0004589434022135763
32.92 -5.631424008451878e-7 1.6102653871374881e-7 1.7284318129835235e-8 -0.00026733732774187073 2.788656370192887e-5 -0.0004574410101494768
32.93 -2.4590597683247904e-7 4.2131127277848947e-7 8.018250588798975e-9 -0.00026668093368520206 2.7992726484623814e-5 -0.00045595421537247463
32.94 7.13094471495095e-8 6.816231428754735e-7 -1.2019050330544244e-9 -0.000266025337102564 2.809875648541492e-5 -0.0004544829381385708
32.95 3.885039119513591e-7 9.419620837777531e-7 -1.0376338590908377e-8 -0.00026537053599235495 2.8204655736442043e-5 -0.0004530270991950312
32.96 7.056774576392386e-7 1.2023280320299311e-6 -1.9505237458430518e-8 -0.00026471652836077556 2.8310426252161014e-5 -0.00045158661977174556
32.97 1.0228301243048382e-6 1.4627209241296982e-6 -2.8588788314346835e-8 -0.0002640633122204862 2.8416070029488658e-5 -0.0004501614215780766
32.98 1.3399619519264269e-6 1.7231406968381231e-6 -3.762717684301538e-8 -0.00026341088559072234 2.8521589047947165e-5 -0.0004487514268004502
32.99 1.657072980391609e-6 1.9835872871254503e-6 -4.6620587790613103e-8 -0.0002627592464966703 2.862698526981431e-5 -0.0004473565580978982
33.0 1.9741632494868776e-6 2.2440606321786703e-6 -5.556920496237901e-8 -0.00026210839297002603 2.8732260640288722e-5 -0.0004459767385987083
33.01 2.2912327989175077e-6 2.504560669399769e-6 -6.447321123015207e-8 -0.0002614583230490797 2.8837417087644216e-5 -0.00044461189189895945
33.02 2.6082816682854095e-6 2.765087336404741e-6 -7.333278853597448e-8 -0.00026080903477768917 2.894245652334601e-5 -0.00044326194205631514
33.03 2.9253098971012827e-6 3.025640571021672e-6 -8.214811789834685e-8 -0.00026016052620661073 2.9047380842242387e-5 -0.00044192681358857665
33.04 3.2423175247870837e-6 3.28622031129216e-6 -9.091937941550846e-8 -0.0002595127953927876 2.9152191922686536e-5 -0.0004406064314712706
33.05 3.559304590673026e-6 3.5468264954614175e-6 -9.964675228449196e-8 -0.0002588658403988487 2.925689162666484e-5 -0.0004393007211319418
33.06 3.876271133964441e-6 3.8074590620262922e-6 -1.0833041472017477e-7 -0.00025821965929423874 2.9361481800090122e-5 -0.00043800960844874706
33.07 4.193217193974801e-6 4.068117949449678e-6 -1.1697054446770714e-7 -0.0002575742501534783 2.9465964272123958e-5 -0.0004367330197477964
33.08 4.510142808750571e-6 4.328803097814912e-6 -1.255673158476189e-7 -0.0002569296110603984 2.9570340859938524e-5 -0.00043547088179625703
33.09 4.827048023115938e-6 4.5895144391823885e-6 -1.3412091701460764e-7 -0.0002562857400899471 2.967461334216236e-5 -0.00043422312181482935
33.1 5.1439328417532274e-6 4.8502519537856405e-6 -1.4263144940115201e-7 -0.00025564263540874183 2.977878361445012e-5 -0.0004329896673905321
33.11 5.460797502671452e-6 5.111015342487232e-6 -1.5109951383630014e-7 -0.00025500029468817796 2.9882852783645816e-5 -0.0004317704469597441
33.12 5.777640883348404e-6 5.371805935845017e-6 -1.5952279443155403e-7 -0.0002543587185297417 2.9986826448485172e-5 -0.0004305653869743506
33.13 5.796132172534192e-6 5.368611143454521e-6 -1.5937821559895455e-7 -0.0002539873070981403 2.977752932261611e-5 -0.0004295070533895622
33.14 5.516294686505435e-6 5.101402932267801e-6 -1.5071573370359024e-7 -0.0002538859851930026 2.9254989037506646e-5 -0.000428595379241735
33.15 5.236479777566142e-6 4.8341696235084974e-6 -1.4210259670018957e-7 -0.0002537853856381209 2.8731961801066606e-5 -0.0004276978235636357
33.16 4.956686232959564e-6 4.566912541063348e-6 -1.33536062410032e-7 -0.00025368547765805484 2.8208593677870514e-5 -0.0004268142632104985
33.17 4.676914172872376e-6 4.299631002473897e-6 -1.2501607090789579e-7 -0.0002535861310536526 2.7685451952954465e-5 -0.00042594442190214114
33.18 4.397163538099494e-6 4.03232532057195e-6 -1.165424699653506e-7 -0.0002534873990009525 2.71622983574988e-5 -0.000425088318399784
33.19 4.117434305309483e-6 3.764995697537501e-6 -1.0811517682057773e-7 -0.0002533893191532385 2.6638962371762845e-5 -0.00042424594721915106
33.2 3.8377264307488306e-6 3.4976421647266508e-6 -9.973398851003583e-8 -0.0002532918833515805 2.6115475608475143e-5 -0.00042341722928034714
33.21 3.558039874276663e-6 3.2302647825816242e-6 -9.139872375602323e-8 -0.0002531950913015762 2.5591834980560946e-5 -0.00042260209860582186
33.22 3.2783745952479546e-6 2.96286360633123e-6 -8.310919861706374e-8 -0.0002530989413634796 2.5068043335288616e-5 -0.00042180048744279333
33.23 2.998730553213974e-6 2.6954386918773367e-6 -7.486523066119912e-8 -0.0002530034321341534 2.4544102482746208e-5 -0.00042101232881309347
33.24 2.719107707802569e-6 2.427990094785806e-6 -6.6666638243234e-8 -0.00025290856217371983 2.4020014392093708e-5 -0.00042023755607099357
33.25 2.4395060187363043e-6 2.1605178704612545e-6 -5.851324062342632e-8 -0.0002528143300526151 2.349578098647268e-5 -0.0004194761029760127
33.26 2.1599254458379986e-6 1.8930220741166461e-6 -5.0404857943114466e-8 -0.0002527207343453208 2.297140417837654e-5 -0.0004187279036796385
33.27 1.880365949021897e-6 1.6255027607801544e-6 -4.234131122198662e-8 -0.00025262777362902586 2.2446885863720173e-5 -0.0004179928927209443
33.28 1.6008274882887313e-6 1.3579599852956695e-6 -3.43224223537685e-8 -0.00025253544648516033 2.1922227922999062e-5 -0.00041727100502615927
33.29 1.321310023744146e-6 1.09039380232175e-6 -2.634801410327996e-8 -0.00025244375149937486 2.1397432221262618e-5 -0.0004165621759063363
33.3 1.0418135155766271e-6 8.228042663377989e-7 -1.8417910091712943e-8 -0.0002523526872605646 2.0872500608275468e-5 -0.0004158663410525156
33.31 7.623379240908227e-7 5.551914316175683e-7 -1.0531934848980261e-8 -0.00025226225236154204 2.0347434918548773e-5 -0.0004151834365354436
33.32 4.828832095513985e-7 2.8755535238757156e-7 -2.689913481953844e-9 -0.0002521724453994133 1.982223697189486e-5 -0.00041451339880102463
33.33 2.0344933309516137e-7 1.9896081914039445e-8 5.1083264255534115e-9 -0.0002520832649714202 1.9296908571243655e-5 -0.0004138561646711102
33.34 -7.596374859021322e-8 -2.4778632218001914e-7 1.2862965915470178e-8 -0.00025199470970133705 1.8771451516180554e-5 -0.0004132116713272821
33.35 -3.5535605225632705e-7 -5.154918288928278e-7 2.0574129976495353e-8 -0.0002519067780820595 1.824586752470885e-5 -0.0004125798563834943
33.36 -6.347277488578041e-7 -7.832202532819354e-7 2.8242264548955813e-8 -0.00025181946939330994 1.772015869024813e-5 -0.0004119606574452422
33.37 -9.140781099359343e-7 -1.050972308859441e-6 3.586593921138128e-8 -0.0002517327783580107 1.719432481893098e-5 -0.0004113540146676994
33.38 -1.0254501440622876e-6 -1.139882257774491e-6 3.832830742134202e-8 -0.0002514808741311492 1.7104681533634657e-5 -0.00041086749866593014
33.39 -9.688592826907893e-7 -1.0499346769311508e-6 3.5661597435592794e-8 -0.0002510638332858915 1.7451269407733355e-5 -0.0004105010110293318
33.4 -9.122761074117667e-7 -9.599817126774492e-7 3.301107100196391e-8 -0.00025064755218315933 1.7797810290937405e-5 -0.0004101468263082972
33.41 -8.556998364145178e-7 -8.700241445929012e-7 3.0375065659969853e-8 -0.0002502320250072105 1.814430366897829e-5 -0.0004098048862135035
33.42 -7.99130588142661e-7 -7.800618528172689e-7 2.7753798683145816e-8 -0.00024981725051808484 1.8490751292383307e-5 -0.0004094751306187548
33.43 -7.425683266196114e-7 -6.900948717574358e-7 2.5147165162373843e-8 -0.00024940322669799505 1.883715450844767e-5 -0.0004091575001217995
33.44 -6.860130423974054e-7 -6.001232092998706e-7 2.255511579314792e-8 -0.00024898995167029815 1.918351471913235e-5 -0.00040885193560237347
33.45 -6.294647215107396e-7 -5.101468778295342e-7 1.9977592055661504e-8 -0.0002485774235410198 1.9529833302628793e-5 -0.00040855837829530806
33.46 -5.729233508138799e-7 -4.2016588890768966e-7 1.7414537335299556e-8 -0.00024816564042625186 1.9876111626912606e-5 -0.0004082767697747777
33.47 -5.163889170525012e-7 -3.3018025418541004e-7 1.4865895011933535e-8 -0.00024775460044789636 2.0222351047582575e-5 -0.0004080070519543764
33.48 -4.5986140702270716e-7 -2.401899852474682e-7 1.233160878615369e-8 -0.0002473443017336637 2.0568552908324065e-5 -0.00040774916708571533
33.49 -4.0334080755575115e-7 -1.501950936389221e-7 9.81162262246423e-9 -0.00024693474241755823 2.0914718540942512e-5 -0.0004075030577540598
33.5 -3.4682710551211927e-7 -6.0195590860817e-8 7.3058807568745875e-9 -0.000246525920639566 2.1260849265496073e-5 -0.00040726866687746646
33.51 -2.9032028777646177e-7 2.9808511628297566e-8 4.814327693174529e-9 -0.00024611783454589367 2.1606946390394735e-5 -0.00040704593770508516
33.52 -2.3382034127160723e-7 1.1981720241298472e-7 2.3369082031706497e-9 -0.000245710482288109 2.1953011212475557e-5 -0.00040683481381269314
33.53 -1.7732725295104592e-7 2.0983047012039782e-7 -1.2643267566504109e-10 -0.0002453038620243476 2.229904501712866e-5 -0.0004066352391026292
33.54 -1.208410097943235e-7 2.9984830342010734e-7 -2.5757496406775585e-9 -0.0002448979719185986 2.2645049078370658e-5 -0.00040644715780124244
33.55 -6.436159881114999e-8 3.8987069102249884e-7 -5.011097133384146e-9 -0.00024449281014064285 2.299102465896789e-5 -0.0004062705144557621
33.56 -7.889007062004024e-9 4.798976216884221e-7 -7.432529288212944e-9 -0.00024408837486613623 2.333697301046647e-5 -0.0004061052539329609
33.57 4.8576778490551635e-8 5.69929084170853e-7 -9.840100246678682e-9 -0.00024368466427596164 2.368289537366634e-5 -0.000405951321417023
33.58 1.0503577008790818e-7 6.599650675528654e-7 -1.223386233107249e-8 -0.00024328167656082367 2.402879297641158e-5 -0.00040580866240547304
33.59 1.6148798442561242e-7 7.500055592782878e-7 -1.4613876701087337e-8 -0.00024287940989583642 2.4374667047281988e-5 -0.0004056772227196882
33.6 2.179334120307101e-7 8.40050556626087e-7 -1.6980151253207204e-8 -0.00024247786258563354 2.472051873629484e-5 -0.0004055569484296599
33.61 2.7437219572253674e-7 9.300999998325028e-7 -1.933300257468355e-8 -0.00024207703221805965 2.5066349577729347e-5 -0.00040544778627296576
33.62 3.308035905157491e-7 1.020154161883438e-6 -2.16709463334142e-8 -0.000241676920597901 2.5412158793247296e-5 -0.0004053496812052842
33.63 3.2917769794382493e-7 9.293237749315797e-7 -1.920331491186449e-8 -0.0002413105328312038 2.533206336685069e-5 -0.00040579840805655536
33.64 2.6950972548163097e-7 6.57603137101672e-7 -1.1960941758672566e-8 -0.00024097779516869315 2.482610387655039e-5 -0.00040679394993085465
33.65 2.0986293552621822e-7 3.858765042957602e-7 -4.761559356282637e-9 -0.0002406456359136232 2.4320200286464745e-5 -0.0004078004580766649
33.66 1.502365303887564e-7 1.1414417947653656e-7 2.396532969125696e-9 -0.00024031405740062607 2.3814351674976716e-5 -0.00040881787852737445
33.67 9.063060114467365e-8 -1.575938677012461e-7 9.513230763701824e-9 -0.00023998305774858964 2.3308559414123068e-5 -0.0004098461597048991
33.68 3.1045086489028416e-8 -4.2933761049737215e-7 1.65887383900548e-8 -0.00023965263580388066 2.2802824470423387e-5 -0.00041088524996772593
33.69 -2.8520048628094937e-8 -7.010870320687834e-7 2.3623206337260665e-8 -0.0002393227902915615 2.2297147869638185e-5 -0.0004119350980285196
33.7 -8.80648436530849e-8 -9.72842113967567e-7 3.061679344773185e-8 -0.0002389935199628502 2.1791530608094692e-5 -0.0004129956528835248
33.71 -1.475893371809023e-7 -1.244602838163234e-6 3.7569656280783846e-8 -0.0002386648235581421 2.128597372052402e-5 -0.00041406686380318836
33.72 -2.0709356782091792e-7 -1.516369186404807e-6 4.448195073582989e-8 -0.00023833669988006467 2.078047796250081e-5 -0.00041514868043936106
33.73 -2.665775741866545e-7 -1.7881411420277088e-6 5.135383298061803e-8 -0.0002380091473965144 2.0275045648661827e-5 -0.000416241052183185
33.74 -3.260413941093759e-7 -2.059918679744318e-6 5.818545229204472e-8 -0.0002376821665480839 1.9769669941581716e-5 -0.0004173439318952421
33.75 -3.854850694289522e-7 -2.3317018250879875e-6 6.497699311528235e-8 -0.00023735574629514484 1.926439728092736e-5 -0.00041845725414219655
33.76 -4.449086179886004e-7 -2.603490307952848e-6 7.172842990070229e-8 -0.00023702994253346535 1.8758963520365113e-5 -0.0004195810620411523
33.77 -5.043120879371651e-7 -2.8752842320874386e-6 7.844000778758973e-8 -0.0002367047262334381 1.8253498522254513e-5 -0.00042071526167722915
33.78 -5.636955451358623e-7 -3.147083923859144e-6 8.511212170814798e-8 -0.00023638001835230122 1.7748364305756203e-5 -0.00042185967841878546
33.79 -6.230590127494043e-7 -3.4188891847664015e-6 9.174478768387147e-8 -0.0002360558589814724 1.7243370148368747e-5 -0.0004230143305503436
33.8 -6.824025220545232e-7 -3.690699915535088e-6 9.833809801551153e-8 -0.00023573226542784867 1.673843097659277e-5 -0.0004241791998530962
33.81 -7.41726111959794e-7 -3.962516113006254e-6 1.0489221189155048e-7 -0.00023540923328577563 1.6233562477216725e-5 -0.0004253542332481171
33.82 -8.010298201447376e-7 -4.234337757494803e-6 1.1140727657448102e-7 -0.00023508676187882166 1.572876303838164e-5 -0.00042653938395304577
33.83 -8.603136833187112e-7 -4.506164832978108e-6 1.1788343842931057e-7 -0.00023476484989364422 1.5224034006302914e-5 -0.00042773460441847277
33.84 -9.195777445222983e-7 -4.777997318609083e-6 1.2432085559167863e-7 -0.00023444349613599918 1.4719376204510384e-5 -0.0004289398475357608
33.85 -9.78822009084236e-7 -5.0498352194433534e-6 1.3071961095939696e-7 -0.0002341226993561689 1.4214790562111268e-5 -0.00043015506644927874
33.86 -1.0380467015833446e-6 -5.3216783905556595e-6 1.3708022160483766e-7 -0.00023380245854404352 1.3710277825752237e-5 -0.0004313802144521733
33.87 -1.0972507681008314e-6 -5.5935275616179895e-6 1.4340066933241908e-7 -0.0002334827713337713 1.3205839660200916e-5 -0.00043261524578883256
33.88 -9.872590534934412e-7 -5.59859475192092e-6 1.4297684878158708e-7 -0.0002331821688878847 1.2845438583266008e-5 -0.0004337038735132571
33.89 -7.080934759875493e-7 -5.336864981573815e-6 1.3585223392178997e-7 -0.00023290067322358086 1.2629059633470493e-5 -0.00043464603997362517
33.9 -4.2894847376208513e-7 -5.075113070046578e-6 1.287691740234642e-7 -0.00023261977111515143 1.2412728124900382e-5 -0.00043559793007837274
33.91 -1.4982291831158935e-7 -4.813339812240898e-6 1.2172535299937425e-7 -0.0002323394600483237 1.2196445747222658e-5 -0.0004365594991382958
33.92 1.2928303911435685e-7 -4.55154512727973e-6 1.1472099509773629e-7 -0.00023205973887367173 1.1980213256104169e-5 -0.0004375307020255057
33.93 4.0836946673986705e-7 -4.289729084372816e-6 1.0775588950999823e-7 -0.0002317806062121796 1.1764031557455726e-5 -0.00043851149398110856
33.94 6.874363950421356e-7 -4.027891726805681e-6 1.0082990086330039e-7 -0.0002315020607283637 1.1547901521493237e-5 -0.0004395018304745751
33.95 9.66483860876588e-7 -3.7660331021393048e-6 9.3942881630042e-8 -0.00023122410108380453 1.1331824014722923e-5 -0.0004405016672264654
33.96 1.2455118999060117e-6 -3.5041532570300887e-6 8.709468715199652e-8 -0.00023094672594501829 1.1115799894531909e-5 -0.0004415109602017028
33.97 1.524520547903135e-6 -3.2422522381183204e-6 8.02851730591196e-8 -0.00023066993398185984 1.0899830010208017e-5 -0.0004425296656090723
33.98 1.8035098405322834e-6 -2.98033009187699e-6 7.351419570797303e-8 -0.0002303937238682945 1.0683915202835093e-5 -0.0004435577399010837
33.99 2.0824798133765166e-6 -2.7183868646380774e-6 6.678161210279587e-8 -0.00023011809428169188 1.0468056305394512e-5 -0.0004445951397704556
34.0 2.3614305019356635e-6 -2.456422602589453e-6 6.008727990569408e-8 -0.00022984304390281644 1.0252254142835712e-5 -0.0004456418221480808
34.01 2.6403619416382343e-6 -2.1944373517752623e-6 5.343105743020138e-8 -0.00022956857141695806 1.0036509532135326e-5 -0.000446697744204962
34.02 2.9192741678229087e-6 -1.9324311580965834e-6 4.681280363935748e-8 -0.00022929467551223838 9.820823282367e-6 -0.0004477628633464156
34.03 3.1981672157520055e-6 -1.670404067313027e-6 4.023237814175006e-8 -0.00022902135488052413 9.605196194766298e-6 -0.00044883713721292293
34.04 3.47704112061052e-6 -1.4083561250410052e-6 3.368964118948024e-8 -0.00022874860821805372 9.389629062805337e-6 -0.00044992052367947075
34.05 3.755895917499469e-6 -1.1462873767620862e-6 2.718445366794175e-8 -0.00022847643422383893 9.174122672236722e-6 -0.00045101298085115766
34.06 4.034731641431122e-6 -8.841978677810547e-7 2.071667713394926e-8 -0.00022820483160063438 8.958677801237569e-6 -0.0004521144670642921
34.07 4.313548327438082e-6 -6.220876434738172e-7 1.4286173572321563e-8 -0.0002279337990552937 8.743295220024556e-6 -0.000453224940883534
34.08 4.592346009860232e-6 -3.5995674784920925e-7 7.892806791894571e-9 -0.00022766333529656663 8.527975693570835e-6 -0.0004543443611018971
34.09 4.871124726538047e-6 -9.780523192943745e-8 1.5364342673978912e-9 -0.00022739343904642573 8.31271996617535e-6 -0.0004554726867332412
34.1 5.1498844943896626e-6 1.6436689508683617e-7 -4.783045333084247e-9 -0.00022712410897242748 8.097528851823733e-6 -0.000456609877045926
34.11 5.42862545172167e-6 4.265593811766387e-7 -1.1065969179642107e-8 -0.00022685534408581952 7.882402707976639e-6 -0.000457755891353699
34.12 5.707347028804908e-6 6.887733905433466e-7 -1.7311295643303127e-8 -0.00022658714141735316 7.667344502946743e-6 -0.00045891069022926603
34.13 5.690374086793827e-6 7.997287547162001e-7 -1.997993985675359e-8 -0.000226159809548157 7.674986568714514e-6 -0.00045920635023871854
34.14 5.377718778138224e-6 7.594011943314624e-7 -1.9095597782855757e-8 -0.0002255733811226911 7.90528478256835e-6 -0.000458642813764127
34.15 5.065066949606015e-6 7.190495181373708e-7 -1.8218264230823155e-8 -0.0002249875747313215 8.135568837407834e-6 -0.0004580879089155423
34.16 4.7524179918835775e-6 6.786749804986466e-7 -1.734673958850052e-8 -0.00022440238718982015 8.365841738272198e-6 -0.00045754159720055724
34.17 4.439772004298888e-6 6.382774180504958e-7 -1.648120518821008e-8 -0.0002238178173064132 8.59610386427048e-6 -0.0004570038393037508
34.18 4.127128964605042e-6 5.978569105452366e-7 -1.562160553976319e-8 -0.00022323386355233682 8.826356037253461e-6 -0.0004564745963009486
34.19 3.8144888714212935e-6 5.574134958962704e-7 -1.4767925894396882e-8 -0.0002226505244619549 9.056598995365772e-6 -0.0004559538294491662
34.2 3.5018517197953023e-6 5.169472190691897e-7 -1.392014462250174e-8 -0.00022206779856442777 9.286833483440976e-6 -0.0004554415002216211
34.21 3.1892175053994258e-6 4.764581236938943e-7 -1.3078241383326746e-8 -0.000221485684394475 9.517060237553962e-6 -0.0004549375702991343
34.22 2.8765862238058072e-6 4.3594625350394733e-7 -1.2242195722425326e-8 -0.0002209041804908044 9.74727998773215e-6 -0.00045444200157049677
