 R   <X|d2/dR2|A>   <X|d2/dR2|B>   <X|d2/dR2|C>   <X|d2/dR2|D>   <X|d2/dR2|E>   <X|d2/dR2|F>   <X|d2/dR2|G>   <X|d2/dR2|H>   <X|d2/dR2|I>   <X|d2/dR2|J>   <A|d2/dR2|B>   <A|d2/dR2|C>   <A|d2/dR2|D>   <A|d2/dR2|E>   <A|d2/dR2|F>   <A|d2/dR2|G>   <A|d2/dR2|H>   <A|d2/dR2|I>   <A|d2/dR2|J>   <B|d2/dR2|C>   <B|d2/dR2|D>   <B|d2/dR2|E>   <B|d2/dR2|F>   <B|d2/dR2|G>   <B|d2/dR2|H>   <B|d2/dR2|I>   <B|d2/dR2|J>   <C|d2/dR2|D>   <C|d2/dR2|E>   <C|d2/dR2|F>   <C|d2/dR2|G>   <C|d2/dR2|H>   <C|d2/dR2|I>   <C|d2/dR2|J>   <D|d2/dR2|E>   <D|d2/dR2|F>   <D|d2/dR2|G>   <D|d2/dR2|H>   <D|d2/dR2|I>   <D|d2/dR2|J>   <E|d2/dR2|F>   <E|d2/dR2|G>   <E|d2/dR2|H>   <E|d2/dR2|I>   <E|d2/dR2|J>   <F|d2/dR2|G>   <F|d2/dR2|H>   <F|d2/dR2|I>   <F|d2/dR2|J>   <G|d2/dR2|H>   <G|d2/dR2|I>   <G|d2/dR2|J>   <H|d2/dR2|I>   <H|d2/dR2|J>   <I|d2/dR2|J> 
29.634318571428572 -0.0009762771655681461 -0.008619341612570408 -0.005806418355778595 -0.008846536718238644 -0.00027995526047085194 0.0006620217975586447 0.006058263989176057 -0.0002445006039383289 0.0008832857963130243 0.0005127378299461596 0.008675721079206377 -0.005148999986541404 -0.003199604124748134 0.0070875427895893284 -0.007693709790327104 -0.0010879340299412136 -9.808363603654043e-5 0.0010156865060451205 0.001996223868486576 0.10787520045863686 0.09405671727146972 -0.0030687497581690735 -0.003189180506616875 0.0019090420256949589 -0.07683672527763977 0.006429068430763678 0.012965313880764837 0.04062988653994595 0.0005479209808903428 0.0008263513194423828 -0.011708519380778127 0.0005943493924753366 -0.0033730527502418986 -0.001658849974802658 0.001073711845557117 0.00831588983961761 -0.015104259563430197 0.0018865881576984613 -0.01130866004499513 -0.0070047876604761245 0.016670641693396184 0.03607983471021564 0.2988558626718568 0.0038535177406093545 0.0065172889016785335 0.24688025208405046 -324.46165433873057 -3.416835105954876 0.03009383817655236 -184417.27132147126 -1946.548252946128 4.546664596647018 -1.0646450964514025 0.017634970199188277 -1.0865757552761444
29.634325714285715 -0.0014647247175056393 -0.008206821240811197 -0.0061978298870214105 -0.007641893740486657 -0.00016413876414565109 0.0004710527641996223 0.005106918001252245 -0.0002949724844859927 0.0014975873863962894 0.0009997228769266097 0.006611634541890461 -0.002177601167420319 -0.0034873729286236115 0.005585797253467214 -0.007892993959110566 -0.0005760982340324442 -0.00023501389709524434 0.0014873242348790398 0.0020278504743330445 0.06704618746103355 0.0835279464542326 -0.0033505495342578194 -0.0015491619579577989 0.0015008650951676254 -0.08458515973760633 0.005367942172241574 0.010437458741840187 0.029941114196245087 0.0008513416531711236 -0.0009763005228316023 -0.01068061701190339 0.00041285150895097435 -0.0017323935436410992 -0.000356456776210883 -0.0016472997250967173 0.007740862088210487 -0.008230402646631156 0.0016671704601393445 -0.00796412315630504 -0.004737866255515346 -0.00024036991154510745 0.03705148658080515 0.30742536729070646 0.004182538707714798 0.003340939581840565 0.24504044943719733 -334.30543080924383 -3.5197561952799057 0.026794021274862214 -190075.3555753772 -2005.6966498001666 4.744088943564878 -1.0619561801537625 0.02912806133048665 -1.0766555486443836
29.63433285714286 -0.0017705206514419404 -0.006850515787970711 -0.006162136096832842 -0.005565843479712703 -6.358593202445559e-5 0.00013231748949445586 0.0036965985606305356 -0.00033504155955262446 0.0019547398976617024 0.0012871905029375986 0.003981456434282956 0.0014965238283656968 -0.0031497189005850893 0.0028784217735424184 -0.006556741022852914 -7.787669343489789e-5 -0.0003324727738290337 0.001887358145071472 0.0018980575105596168 0.004590555699623966 0.06666899130138403 -0.003367115572470654 0.0008706299781025449 -0.00032964634111147474 -0.08115739386553501 0.00345084209454952 0.0061783168997350275 0.015591132138584648 0.001479498522487104 -0.003355482127256023 -0.008547869013912607 0.00017330480484082202 0.00041179670794618705 0.0013429496724683663 -0.004043346647807305 0.006400897774660167 -0.00020297160024391374 0.0011673259723596367 -0.0031829396369007974 -0.0012809923609897152 -0.018845820057177616 0.03100216609896874 0.2867084360948091 0.0040680090439885195 -0.0007394620442237862 0.22579090914781183 -312.5179511441896 -3.2911742880000396 0.019084031051440957 -177680.18629462583 -1874.9330595498718 4.497247565181134 -1.0040836472181627 0.03830203684180028 -0.953308541536162
29.63434 -0.0018945731732578123 -0.0046001023974081776 -0.005709584592107016 -0.0026744014818663956 2.2810345871623958e-5 -0.0003430268328998035 0.0018618778438816194 -0.00036119749960941976 0.00225535248349988 0.001382471243345001 0.0008266430744283135 0.0057908123967266596 -0.0022355062242632655 -0.0009408738501703537 -0.00376934083992686 0.00038608297944396554 -0.00039422780714251746 0.002209550932986226 0.001611159494911936 -0.07759996349355971 0.04377023254616798 -0.0031182759451014704 0.00398252643994709 -0.0033586708888525022 -0.06791518432342301 0.0007332301783312922 0.0003187651108227836 -0.002122589428149751 0.00240076717503516 -0.00623434482660843 -0.005385943145300835 -0.0001258632478526098 0.0030024047355526255 0.0033892062503153115 -0.006112962927901059 0.004342465859836408 0.008925322714162394 0.0004049389995653468 0.002914643844974023 0.0032677999574960313 -0.038862970885027284 0.018636156513284024 0.23960724690964547 0.0035460899543226154 -0.005624394425610252 0.19115408548633583 -262.18256245767344 -2.7634647074147964 0.007307220641562665 -148990.62310574952 -1572.7694331463574 3.850324635627183 -0.8967096735693403 0.04517390959148428 -0.7217683852164272
29.634348333333335 -0.0018564835207483 -0.0017641016928149247 -0.004886631568481727 0.0007278350596551716 0.00012517713624215474 -0.0008756463815576117 -0.0003539906483396116 -0.0003665592473212166 0.002445590184758555 0.001397496409381385 -0.002790252216772829 0.010213823915268344 -0.0012901156145718469 -0.00517170364591666 -0.00023296797968337473 0.0008086233061959054 -0.00043557883994387665 0.0024067029900561674 0.00117218908885451 -0.16601434410396138 0.0149414004331806 -0.0025380353956968565 0.007022875165051394 -0.006509892606937816 -0.04877807761706984 -0.0023128144823556496 -0.006255119634559884 -0.021896295151864607 0.003310702271918071 -0.008962010831241495 -0.0014769011027121097 -0.00045786394854416853 0.005638609825630289 0.005387316123229112 -0.008152461484769832 0.0018693119678294945 0.018659554722532456 -0.00052349251862477 0.00962038633302013 0.008262304578916147 -0.05944528589658009 0.003433490833227057 0.1741968041053185 0.0027724100181299232 -0.01067689380076135 0.14626263995423147 -191.86999798980372 -2.0260696238872744 -0.006326064929522958 -108902.33952798235 -1150.678550274225 2.9221785953322073 -0.7498165200841852 0.048743893136458494 -0.41433827979628957
29.63435666666667 -0.0016647979822996869 0.0004498569903798318 -0.0039600751848343895 0.0032366098378836215 0.00024719536220433236 -0.0012050211741318137 -0.0022338457534165123 -0.0003419576069092171 0.002497460505248651 0.0014444511975995576 -0.005667631585170269 0.012739494897195926 -0.0012596375947613605 -0.0076554151046929475 0.002179343852121547 0.0010475555007324108 -0.00045276995473416277 0.0023372574826434323 0.0007079983636904075 -0.21645894143933164 -0.01106797579377102 -0.001687621389910971 0.008075331452023994 -0.007637552208270092 -0.03289778945416345 -0.004167417360660066 -0.010437545764978259 -0.03596131062590579 0.0035489895206966015 -0.00984486182112564 0.0016875360207787757 -0.0006772952770006458 0.006981862371608617 0.006202502805110645 -0.009822654091740688 9.090076780856547e-5 0.025201775861231904 -0.0012161895109182197 0.013974362761690045 0.011358206266026056 -0.07283950586983781 -0.006229240682346933 0.11860513172619314 0.002143985529683736 -0.013497771888579615 0.10984461835343645 -131.72676436867664 -1.3945877102313116 -0.015004283195872046 -74612.80877847897 -789.6531313088855 2.1129753987095294 -0.6170280539777491 0.04601651938042002 -0.1585325678917547
29.634365000000003 -0.0013205494713534652 0.001983581804557509 -0.0029417954412967184 0.004786303588984991 0.00039019071150511123 -0.0013180786244339964 -0.003748846207678853 -0.00029060577969950276 0.002411597627306041 0.0015319737069536665 -0.007757133451702057 0.013270664369753138 -0.0022016859918772766 -0.008281922510598755 0.0033686324779950514 0.0010976656321770664 -0.0004438967643877411 0.001993901589244386 0.00022360696913420605 -0.22670989113644918 -0.03392034447184326 -0.0005666202167456527 0.007036206067526168 -0.006707968009451365 -0.020753350244259706 -0.004753661627264181 -0.01207492679796059 -0.04396919661337831 0.0030783763328708896 -0.008792259370648358 0.004040836894284748 -0.0007696452016786026 0.006965123749186456 0.005775667427860135 -0.011121999512251384 -0.000938564710453601 0.028385431180030958 -0.0016347906124501658 0.015835643326200497 0.012440416659533911 -0.0787141581051579 -0.009905002772162039 0.075857592422476 0.0016991796034756305 -0.0139700117413338 0.08338028911273795 -85.10714292247944 -0.9042008946464899 -0.01833460994877892 -48036.81110642971 -509.8281638812956 1.4686890853135397 -0.5032253639991345 0.03690832632048882 0.03953170587650794
29.634373333333333 -0.0008238095956834258 0.00284803030909115 -0.0018303589862689322 0.005389447005108041 0.00055375592332337 -0.0012174297476159213 -0.004895911517231151 -0.0002151357003673117 0.0021879771561764253 0.0016582344688815518 -0.009066976083614963 0.011828632236252943 -0.004103341978784774 -0.007073932302668073 0.0033541995820121706 0.0009474115071843478 -0.00041039296372321097 0.0013785215405920643 -0.0002816942701313962 -0.1972369084905244 -0.053665355373813395 0.0008235965217929753 0.003928735776181985 -0.0037520830969456818 -0.013032417047481877 -0.004095440784982368 -0.011198257983548367 -0.045986838376605985 0.0019071401329466755 -0.005824944546680854 0.005582049860274026 -0.0007310053796803522 0.005603123019026863 0.004120089045253626 -0.012050201498107628 -0.0012289648973648425 0.028317932861389727 -0.001757858785656573 0.015232993396162475 0.011532324184493195 -0.07713915222367151 -0.007422191831172291 0.047265758575273674 0.001450758340657457 -0.012118639152368937 0.0676051183705263 -53.49302594899758 -0.5704940299927767 -0.016341995958440443 -30021.471051435947 -320.10231936092026 1.0116272797669918 -0.40963703239860005 0.021685259726715807 0.18091755646262825
29.634381666666666 -0.00017311575601411974 0.0030356492514909735 -0.0006224865027068881 0.005036474885153561 0.0007390088245843813 -0.0009003956707272168 -0.005673140449060324 -0.0001180655506867106 0.001825884580975133 0.0018255722830697327 -0.009596211248340116 0.008382757584439501 -0.00698450634214275 -0.004005293995305105 0.0021190545051609265 0.0005911027862157955 -0.00035110019711695483 0.0004870545272976768 -0.0008086708441032503 -0.1274455664472653 -0.07034265953787376 0.0024908450330752164 -0.0012831163847255246 0.0012110085921505135 -0.009970536540687172 -0.0021772093207009274 -0.007775031450909915 -0.041961362958923165 2.2877110926016885e-5 -0.0009092493067425554 0.006302427167619362 -0.000553822383100501 0.00287500620702893 0.0012151869408701887 -0.012610578525638415 -0.0007744088507693886 0.024985688931003967 -0.001564845493126192 0.012136724139665768 0.008608672116671177 -0.06802364032888505 0.0013741975873623937 0.03432544218011914 0.0014139408139505157 -0.007910828116865661 0.06317579399578083 -38.56885177915777 -0.41114758158256814 -0.008913410716537926 -21529.09323249589 -230.58740104232197 0.7654461976675141 -0.338108379104273 0.00031769118211263155 0.26537919407119703
29.63439 0.0006228281048729946 0.002580800849365537 0.0006607121885768984 0.003772247426264165 0.0009396497150193171 -0.00038040794954947554 -0.006076988555623052 -3.603164164759619e-6 0.0013294003038457581 0.002021783918663922 -0.009342309878241247 0.0030955835130191314 -0.010738694850329637 0.0007897934299198974 -0.00025421303208616227 4.568606305072658e-5 -0.00026500387442853184 -0.0006579402643460008 -0.0013520218285100326 -0.020432712259780092 -0.08366469909541657 0.004389600334922074 -0.008407052694283396 0.007936731192310538 -0.011250308760092649 0.0009129243249478924 -0.0019692514787783126 -0.03214312223755321 -0.002508259243732534 0.0057735162387274885 0.006229728540938324 -0.00024207680547030748 -0.0011083531694430012 -0.002828838903876979 -0.012783515283819779 0.0003999410876103207 0.018537211431923592 -0.0010596158425429567 0.006697686901516584 0.003797598985324272 -0.05184175924252674 0.01597725753540121 0.03737588473324899 0.0015962694029392024 -0.0015187685321247243 0.06978467736654169 -40.79912928675273 -0.4311267197740467 0.0035982918839436756 -22825.548157587997 -244.06910201360859 0.7375088489668109 -0.2896480277284209 -0.026454361383474928 0.2933367549557826
29.6344 0.001602887902745416 0.0018553939140367902 0.00195583802898976 0.001941918079924776 0.0010999770883048437 0.0002600296098552354 -0.00607414376570732 0.00012838461558801228 0.0006494767815667034 0.002100900239083011 -0.008133394089469437 -0.0027669869101235203 -0.014560786353406931 0.006374908691178252 -0.0030839170703136935 -0.0005894263678283089 -0.00015070211392449325 -0.0019626240853884078 -0.0019396017071656203 0.1011807081462722 -0.09148563376409914 0.0062183249547493324 -0.016089530049480102 0.015310057980125476 -0.01458667634904182 0.004532717236924338 0.005092598734479242 -0.017836837789587716 -0.005236442776435655 0.012938073349219831 0.005647123389632091 0.00013437676338141167 -0.00555965515379083 -0.007234111848547454 -0.01226136453430558 0.002215904716943329 0.009827411036950548 -0.0003541068202481897 -8.477051059792642e-5 -0.002077881822631744 -0.03196035278906798 0.03274397546195266 0.04770002950397133 0.002003430242092671 0.005899417346448358 0.08092083141640369 -50.9056011936432 -0.533514316216585 0.018318893629568102 -28620.20486282209 -304.8529985609427 0.8014148064105475 -0.25028330190904197 -0.05349796018259939 0.27076274493710784
29.63441 0.0024585860487537957 0.0015421303708010269 0.002670925879892176 0.0005787667803213357 0.001080879744919435 0.0006897507610343083 -0.005541098659053714 0.00022890543072409672 -3.755899024104027e-5 0.0018324703180770268 -0.006055450208857623 -0.005454244780831441 -0.015968501428406043 0.009549365963128408 -0.004510674754144443 -0.0009643014599110249 -4.962265037460558e-5 -0.002824370410085924 -0.0023786596963614685 0.1644955631614153 -0.0869962981454411 0.006869297563241944 -0.019743284611035698 0.019222401259669595 -0.016617723834233655 0.006565580320651519 0.009484118657032765 -0.005433214851320954 -0.006569462525602688 0.016270914535392186 0.00501882075984806 0.0003504608647583146 -0.007846248302064525 -0.009376297439080642 -0.010744301693595823 0.003981887201671955 0.002943281673497438 0.00016020565859491975 -0.004566327684944728 -0.005892016623767754 -0.019635869169797555 0.04113072508530621 0.05228462347280599 0.0025257387333844548 0.010190498113536986 0.08548467132719491 -55.353742008404915 -0.5782505611238385 0.026352873032839848 -31183.645279106953 -331.6542848598925 0.7999083756114242 -0.22136733295603694 -0.06395142151674701 0.2037210501707108
29.634420000000002 0.0031790575574904244 0.0016804434630258215 0.0027817516492786186 -0.0002642957259512912 0.0008751763383667451 0.0008930489514528315 -0.004474471177285871 0.00029308210303241453 -0.0007263129183086525 0.0012029623793317588 -0.003107061763731702 -0.00477951651980694 -0.014838447464308617 0.010156829132565732 -0.0044392529931951905 -0.0010600341795051007 3.603948571131573e-5 -0.0032167248859263837 -0.0026627826590444924 0.16593934412178984 -0.06987943619385374 0.006289798909339428 -0.019145661223312516 0.019442593746422 -0.01697794253694545 0.006909204167122072 0.011014009082776815 0.004767994798871229 -0.006430720797282701 0.015562943398131523 0.004374672665968854 0.0003954677528173385 -0.00784013786454103 -0.009128262597002092 -0.00821124265526588 0.005666531445952807 -0.0019386243463090087 0.00044516518022803386 -0.006571129590269257 -0.007495159275331842 -0.015418425992730689 0.04055697711638829 0.05155529359035407 0.0031719955511368813 0.011154995762337708 0.08324055206580613 -54.608252946723496 -0.5703387174982278 0.02728927033647787 -30780.589048644488 -327.2579591825669 0.7407661091700986 -0.2050998199157305 -0.057193153967616595 0.09284169608273218
29.634430000000002 0.003768494949261159 0.0022717175235201447 0.002285827562606494 -0.0005934017259500977 0.0004820134421864662 0.0008707544915386705 -0.002866740803682021 0.00031855344851811876 -0.001420509125477676 0.00020873325540003335 0.0007222955520488773 -0.0007309713984712516 -0.011169048986981935 0.008201410614529179 -0.002867571762869897 -0.0008803276338490516 0.0001049541142793411 -0.0031412229048347127 -0.0027931874965874473 0.10539185644671233 -0.04002131575205205 0.004478143254419278 -0.014292248051287402 0.01595962060464642 -0.015855161283963755 0.005562432143019873 0.009689335394286906 0.012826347885900174 -0.004818956645559954 0.010805370248330384 0.003708341805395009 0.0002695539055773041 -0.00553750363173363 -0.006485071443888966 -0.004651935881117628 0.007283652277322179 -0.004825712906411237 0.0004876131762755611 -0.006107286510903072 -0.006893694028723448 -0.019308240653787532 0.031078083247131606 0.046827919531360535 0.003958168715477881 0.008790825815166716 0.07481893178273133 -50.06964930739575 -0.5245070998186239 0.021166010008195596 -28210.27280108232 -300.0705349431717 0.6438147912609855 -0.20401570530535176 -0.033274708077420986 -0.06291698591535289
29.63444 0.004212608051243755 0.003268213629998893 0.001222305592739456 -0.0004246671160717872 -8.630784757983398e-5 0.0006336148427525317 -0.0007534067952153318 0.0003038024324377527 -0.002103411143894618 -0.0011148257189211948 0.005368059267243669 0.006433737288536696 -0.005093149630780045 0.0038147774100989597 9.661396310949272e-5 -0.000447716111741513 0.00015344502882340888 -0.002615252270001862 -0.0027689834884375352 -0.0128532243169939 0.0015784114981542054 0.0014971848137805847 -0.005432329091826292 0.008976516913045128 -0.013763564998308067 0.0026211022118391293 0.005659029478233528 0.01868425416266633 -0.001818342428253161 0.0022599694209851163 0.0029949869123899694 -1.6530248162255996e-5 -0.0010892591138101058 -0.001603463883183351 -0.00014897494664224535 0.008781942021704204 -0.005724022036920526 0.0002906506526397963 -0.00330319654826915 -0.004198945738280523 -0.030753069193798187 0.013399492468278063 0.039185598719731374 0.00487857130254584 0.003309728455231869 0.06107191301529778 -42.83700654110323 -0.45221439857563395 0.008417094810274259 -24100.291066537626 -256.69171885156203 0.5253378657576664 -0.21859717098614034 0.006475491306824479 -0.25794627199869163
29.63445 0.004314840307892186 0.003981358499615312 0.0001526015590611615 -7.304014164598649e-6 -0.0006535465475521064 0.0003394378764189047 0.0012933715703213242 0.00025613263941624056 -0.0025414142079097156 -0.002263745877495844 0.00992015210664374 0.013008747894211945 0.0014666207175348487 -0.0010833003294514706 0.0028964472329889666 3.634029538618381e-5 0.0001723773847563299 -0.0018943638079735223 -0.0025803753169732716 -0.126844449392868 0.04071123267986577 -0.0017457775740607798 0.0038300157603278467 0.001201950264818776 -0.011147800824544127 -0.00044934097455860374 0.0011003115685600088 0.02165745016008048 0.0013537292615774272 -0.00629953585218587 0.002014247438716497 -0.00029990471992326107 0.003326205392594609 0.0032563684414685123 0.004125747192565487 0.009451239808648813 -0.005459069716755352 3.359712998115186e-5 -3.933842188506842e-5 -0.0010413380586966003 -0.04175049683385567 -0.004698710090934696 0.03077662920818771 0.005713363004032609 -0.002223124560512522 0.045415281029680676 -34.687775219876706 -0.370714068847292 -0.005029959556762787 -19465.357856514194 -207.7949598414111 0.4078857725323378 -0.23420260605720916 0.04372880077794259 -0.4135477687038526
29.63446 0.0038782960034920502 0.0037222169358763334 -0.0003617374524119976 0.0004098725105565902 -0.0010434753387462098 0.00014598305373393617 0.00270518412059114 0.00018613246217755262 -0.0025006198888430117 -0.002733864697748137 0.013468961894143212 0.01528710989259642 0.006588296232409258 -0.004573711164055178 0.0039747365457152555 0.00036413336118237176 0.0001521339817018665 -0.0012339360173584922 -0.002217423124554113 -0.1746176476831936 0.06316443430507789 -0.004343787584759208 0.009890980460010695 -0.004630378761429686 -0.008835898759613374 -0.002187471837224502 -0.0018100179078953402 0.021057872755091057 0.0034799950385384416 -0.011098817017375778 0.0005391784056790246 -0.0004171859077452642 0.005530067054461246 0.005833802311566046 0.007000169378255004 0.008580385959556642 -0.004819055634506761 -9.597814421301236e-5 0.0018043026811864166 0.0009491466229491728 -0.0442978919652898 -0.015308054311638786 0.023600524398175494 0.006241385876700459 -0.004741946401446092 0.031407074461863395 -27.270553964597553 -0.29590164907589467 -0.013250709762739147 -15247.09326663133 -163.28284974533648 0.31280291461494225 -0.23565565651282946 0.06023076690759516 -0.4509500522981181
29.63447 0.0028903808182284 0.002444859238444786 -0.0002822171530765632 0.0008087604555119011 -0.0012437241287443458 6.427206878684528e-5 0.0034461091227372303 9.810114373097592e-5 -0.001965528519385015 -0.0024907598105251873 0.015947600898741074 0.013016609798701735 0.01013571184912869 -0.006521499137986494 0.0032253448267615236 0.0005145502410242022 9.17268227923673e-5 -0.0006522155926968579 -0.0016799601811234694 -0.15194275464320367 0.06795937071335287 -0.00623229916320457 0.012500121417314446 -0.008318938634624316 -0.007274448081900799 -0.0024968178216927786 -0.002920877213291313 0.016846931328405996 0.004475641984344106 -0.011879170982760392 -0.0014489332691194692 -0.00035578763589653095 0.005373628116471529 0.0059742476890888175 0.008392537549393581 0.006123363547720176 -0.0038245897101680127 -8.418494511571017e-5 0.0020974120105181127 0.0016589655818056593 -0.03784303354353672 -0.017752658112113122 0.018339843090779927 0.006451471066946576 -0.004038041238232355 0.019721161243075436 -21.33495825079636 -0.23555188855156356 -0.015815816714953503 -11873.845213473647 -127.65737194105057 0.2510278796441919 -0.22271246013030246 0.054725415320624166 -0.3649046748385445
29.63448 0.0013454514153083662 0.00014017559242236635 0.000392486696988355 0.001194745332233041 -0.0012555451836181839 9.35354833669643e-5 0.0035208173818241737 -5.438814295889023e-6 -0.0009322890003306476 -0.0015324536965568003 0.017380080373497236 0.006177518760201433 0.012129705216542143 -0.006941636587314793 0.0006409815027282044 0.0004859352121336177 -8.972827392767958e-6 -0.00014558021567731046 -0.000965007079106264 -0.05857101975032783 0.05508794467600239 -0.007422849504794982 0.011668511662373704 -0.009896736067017067 -0.006617055474474944 -0.001377731729957997 -0.002237670466975533 0.008973987277079435 0.004345656539732182 -0.008631532140151082 -0.003970507960052504 -0.00011325793271238202 0.002848007041841093 0.003670155970576715 0.008308231811848268 0.00206320893217841 -0.0024457577063958904 6.730280926594999e-5 0.0008437831555384663 0.0010945770115656432 -0.022386340065871597 -0.01198034116266512 0.015523471869976019 0.006358625424928946 -9.574303671950105e-5 0.010565083956900976 -17.503214114372607 -0.1962285051869254 -0.012733434826033306 -9701.050472689894 -104.65368928475728 0.23168477883976413 -0.19633937460540274 0.027073478266641558 -0.1543597962696272
29.63449 -0.0007100377876106482 -0.003091245850576289 0.001615932654775571 0.001553615323992418 -0.0010837942726956403 0.00022738900827594518 0.0029490103878499815 -0.00011975121774173927 0.0005607436093892377 9.476749368679592e-5 0.017689220896640722 -0.004859581966786814 0.012581414887307789 -0.005879250229675456 -0.0036285126143581316 0.0002878220588486294 -0.00014444424394529146 0.0002825217997648832 -9.060777680104594e-5 0.09977498995735529 0.025577389084299105 -0.007910785808874063 0.007580026721255108 -0.009438368918862315 -0.006750008900103355 0.0010622400837079066 0.0001209814436454957 -0.0022185358536463036 0.00314493582659966 -0.001669023370756696 -0.006900821426596456 0.0002965851084173485 -0.0018446596264642852 -0.0008786002830563505 0.006796722714566822 -0.003452083759180701 -0.0007256572226095217 0.0003441087508700399 -0.0018491376124447007 -0.0006692346610221792 0.001523193169532192 0.0014345009589457618 0.015413802396146044 0.005927240631222566 0.0067821594786389135 0.004261880880427909 -16.146505657817414 -0.18178765765880422 -0.004262427276623778 -8940.641310331644 -96.4997658454461 0.2585349215317432 -0.15814561555639492 -0.021029478307043194 0.16912092568776105
29.6345025 -0.003111516631667122 -0.006555492821653561 0.003007495975351923 0.0017542560827498049 -0.0007453779427493084 0.00040592905796944974 0.0018472154117310337 -0.00023932804204769814 0.002328644788292716 0.0021313954365871097 0.015614663021914004 -0.01737950953668635 0.011649876122334805 -0.0036616204502972643 -0.008433459698006096 -5.512587707423699e-6 -0.0002834116659636755 0.0006829988179174582 0.0008954932539658932 0.27800406501205144 -0.01327750419592095 -0.007685816698856148 0.0018402305534215282 -0.007541515390649056 -0.006761316446427122 0.003835922103815762 0.003000813254965123 -0.014491887358338007 0.0013500730525689466 0.006121246918958064 -0.009062378019553917 0.0007388240354563062 -0.0068699830782009575 -0.005844291808587367 0.004123590885086391 -0.009613258186949622 0.0012315347067786133 0.0006372084107992608 -0.005067654123137387 -0.002983345116922644 0.031956903043945814 0.017716531672407436 0.015982719347147494 0.004380061417738022 0.013776823101947534 0.0026607296285624735 -15.334131267148749 -0.17109074889888393 0.007907101168784679 -8492.976056812833 -91.61255415654145 0.2977006633965122 -0.11046327340294229 -0.07554766715684227 0.5145121451882606
29.634515 -0.004539724058049431 -0.007716030026029656 0.0034401068840500875 0.0014944183996726985 -0.0003888568193191392 0.0004764753249670681 0.0007860488225990116 -0.00030045170897448635 0.0033256359044231522 0.003337969009604933 0.01003384899267779 -0.022118180728844736 0.00965666357636617 -0.001517921895071842 -0.010076018643971178 -0.00018795706290189587 -0.0003215933701911602 0.0009123594498305742 0.0014691198025061874 0.33590788154445483 -0.03530362043937516 -0.006671213730463426 -0.0010939229799379524 -0.005501330790800292 -0.006067410935984604 0.004405553430455305 0.0036556919627557015 -0.01919809815834602 0.00030352860454948796 0.007461635906493954 -0.007733359912731362 0.0008223641397118818 -0.00751858072683367 -0.006576219317006988 0.0016675091633682082 -0.012496397486535495 0.0024329743822153883 0.0006757589249016683 -0.006197672830097119 -0.004020664142246406 0.05293108116360808 0.023699219720430292 0.014702042031705758 0.0012480019113208327 0.013917081341877776 0.010373264630779234 -13.257947290928449 -0.14467089178310827 0.01651075195636093 -7321.8215808806535 -79.15504050243324 0.2924868714701367 -0.07738756726854817 -0.09319610385037742 0.6015206307624799
29.6345275 -0.00493312393597053 -0.006423262045134385 0.002843398978795018 0.0007487305975316242 -2.0873369766022192e-5 0.0004296232826086516 -0.00020667284427190158 -0.00030101445772885596 0.0035005977091452484 0.0036521950370884885 0.0007926177601408207 -0.018516598158489175 0.006601583994319206 0.000495793019834379 -0.008329652968823174 -0.0002554775172678127 -0.0002543015901293918 0.0009660017969228685 0.0016045703945637506 0.26483593447884757 -0.03903323953943902 -0.004851745470336403 -0.0009568099026197009 -0.0033733145212840156 -0.004957080785957687 0.00260288715900803 0.001905819243656542 -0.015824450326274192 8.480577411431712e-5 0.0018634219487418432 -0.0027140077211393345 0.0005064257793153883 -0.003473031443218252 -0.002761654267017993 -0.0005123640472833645 -0.011882085919176878 0.0028610336230818693 0.0004465241301366501 -0.0050749943720310026 -0.003668718930717869 0.06369685783072 0.018674546288276667 0.012003982627039275 -0.003545136922377121 0.006721763915219705 0.028251197423944125 -10.391574957195168 -0.10740111791913104 0.02120384888147682 -5697.71486081257 -61.97274717372452 0.24866548063918922 -0.06081842299789806 -0.07112663407419173 0.4121714955539765
29.63454 -0.004318885741256675 -0.002826966392596649 0.001290457480326784 -0.00043195507603381226 0.00036032739266834307 0.0002727171689701316 -0.0011180879315275585 -0.0002426432147527656 0.0028764849669808456 0.003102266305658799 -0.011744434678263605 -0.0071548769698421815 0.002592559982423068 0.0023587541272005975 -0.003431101304900588 -0.00019960070746416237 -8.879197996165662e-5 0.0008499371912030132 0.0013238202176046902 0.0737834782121492 -0.02554183538528893 -0.0022963903992961636 0.002058230077152756 -0.0012245353278708799 -0.0033744558218430833 -0.0014000834395936274 -0.002072691209877668 -0.004925437809734444 0.000637016717076453 -0.010097731314905342 0.005657713338990288 -0.00019138121973022343 0.004878707599786449 0.0052252493870988525 -0.0023937520359024744 -0.00799079338014063 0.0025529014447916096 -2.7545521836957456e-5 -0.0018677022659391155 -0.0020295652556203856 0.06461829849324542 0.003401733610451131 0.008558104818703248 -0.009790293551714416 -0.007194021120441448 0.055305127936516964 -7.380571674715303 -0.06639333721499685 0.02210750790004174 -3989.123547120117 -43.938114829415966 0.17649256805661495 -0.060798519135659784 -0.012166672777048866 -0.031786595605431456
