 R   <X|d/dR|A>   <X|d/dR|B>   <X|d/dR|C>   <X|d/dR|D>   <X|d/dR|E>   <X|d/dR|F>   <X|d/dR|G>   <X|d/dR|H>   <X|d/dR|I>   <X|d/dR|J>   <A|d/dR|B>   <A|d/dR|C>   <A|d/dR|D>   <A|d/dR|E>   <A|d/dR|F>   <A|d/dR|G>   <A|d/dR|H>   <A|d/dR|I>   <A|d/dR|J>   <B|d/dR|C>   <B|d/dR|D>   <B|d/dR|E>   <B|d/dR|F>   <B|d/dR|G>   <B|d/dR|H>   <B|d/dR|I>   <B|d/dR|J>   <C|d/dR|D>   <C|d/dR|E>   <C|d/dR|F>   <C|d/dR|G>   <C|d/dR|H>   <C|d/dR|I>   <C|d/dR|J>   <D|d/dR|E>   <D|d/dR|F>   <D|d/dR|G>   <D|d/dR|H>   <D|d/dR|I>   <D|d/dR|J>   <E|d/dR|F>   <E|d/dR|G>   <E|d/dR|H>   <E|d/dR|I>   <E|d/dR|J>   <F|d/dR|G>   <F|d/dR|H>   <F|d/dR|I>   <F|d/dR|J>   <G|d/dR|H>   <G|d/dR|I>   <G|d/dR|J>   <H|d/dR|I>   <H|d/dR|J>   <I|d/dR|J> 
28.75369 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.7710116280920912e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3758125626533877e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.641535038014999e-5 0.0 0.0 0.0 0.0 4.362367842889299e-6
28.76088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.7700008330789275e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.374971639117547e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.6852178320497548e-5 0.0 0.0 0.0 0.0 4.359783663420456e-6
28.76806 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.7689923072080604e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3741326542963902e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.729930170598883e-5 0.0 0.0 0.0 0.0 4.357205368840442e-6
28.77524 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.7679846430609106e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.373294437142783e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.7757686555998276e-5 0.0 0.0 0.0 0.0 4.354629360717137e-6
28.78242 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.7669778396560387e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3724569867204614e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.8227714252366767e-5 0.0 0.0 0.0 0.0 4.352055636347806e-6
28.7896 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.7659718960134003e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3716203020945869e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.8709782459588166e-5 0.0 0.0 0.0 0.0 4.349484193033702e-6
28.79678 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.7649668111543472e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3707843823317484e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.920430596618922e-5 0.0 0.0 0.0 0.0 4.346915028080067e-6
28.80396 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.7639625841016206e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3699492264999527e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.9711717577276903e-5 0.0 0.0 0.0 0.0 4.3443481387961195e-6
28.81114 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.762959213879354e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3691148336686279e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0232469061832606e-5 0.0 0.0 0.0 0.0 4.341783522495048e-6
28.81832 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.7619566995130678e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3682812029086192e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.07670321586314e-5 0.0 0.0 0.0 0.0 4.33922117649401e-6
28.8255 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.7609550400296653e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3674483332921839e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.131589964496708e-5 0.0 0.0 0.0 0.0 4.336661098114114e-6
28.83269 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.759952841172831e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3666150654959578e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.188038213374012e-5 0.0 0.0 0.0 0.0 4.334099723844382e-6
28.83987 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.7589528897287037e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3657837164459527e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.245944841382785e-5 0.0 0.0 0.0 0.0 4.331544175834836e-6
28.84705 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.757953790255114e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3649531257634685e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.305443617530327e-5 0.0 0.0 0.0 0.0 4.328990887429729e-6
28.85423 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.7569555417844835e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3641232925263941e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.366593449641393e-5 0.0 0.0 0.0 0.0 4.326439855965931e-6
28.86141 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.755958143350609e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3632942158140226e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.4294559953662886e-5 0.0 0.0 0.0 0.0 4.3238910787842435e-6
28.86859 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.754961593988657e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3624658947070424e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.4940958176662926e-5 0.0 0.0 0.0 0.0 4.321344553229376e-6
28.87577 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.753965892735164e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3616383282875397e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.560580550653072e-5 0.0 0.0 0.0 0.0 4.318800276649952e-6
28.88295 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.7529710386280305e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3608115156389928e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.6289810765787146e-5 0.0 0.0 0.0 0.0 4.316258246398491e-6
28.89013 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.7519770307065235e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3599854558462728e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.69937171484042e-5 0.0 0.0 0.0 0.0 4.313718459831414e-6
28.89731 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.7509838680112688e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3591601479956381e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.7718304239422115e-5 0.0 0.0 0.0 0.0 4.311180914309022e-6
28.9045 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.749990168113468e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3583344432902091e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.846544467817963e-5 0.0 0.0 0.0 0.0 4.308642077686827e-6
28.91168 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.7489986941718985e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3575106376321593e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.9233920211458575e-5 0.0 0.0 0.0 0.0 4.306109009462301e-6
28.91886 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.7480080625852805e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3566875811820084e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.0025657204247265e-5 0.0 0.0 0.0 0.0 4.303578174382978e-6
28.92604 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.7470182723996656e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3558652730315447e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.0841604038071966e-5 0.0 0.0 0.0 0.0 4.301049569824647e-6
28.93322 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.746029322662457e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3550437122739336e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.168275792422997e-5 0.0 0.0 0.0 0.0 4.298523193166958e-6
28.9404 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.745041212422404e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3542228980037126e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.255016795210166e-5 0.0 0.0 0.0 0.0 4.295999041793399e-6
28.94758 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.7440539407296023e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3534028293167894e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.344493836180217e-5 0.0 0.0 0.0 0.0 4.293477113091309e-6
28.95476 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.74306750663549e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3525835053104405e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.436823206025597e-5 0.0 0.0 0.0 0.0 4.290957404451848e-6
28.96194 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.7420819091928472e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.35176492508331e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.5321274401594215e-5 0.0 0.0 0.0 0.0 4.2884399132700135e-6
28.96912 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.741097147455791e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3509470877354026e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.630535725484574e-5 0.0 0.0 0.0 0.0 4.2859246369446144e-6
28.9763 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.7401132204797773e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3501299923680853e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.7321843384131585e-5 0.0 0.0 0.0 0.0 4.283411572878279e-6
28.98349 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.7391287586920898e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3493125016167768e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.8373658317591947e-5 0.0 0.0 0.0 0.0 4.280897223005438e-6
28.99067 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.7381464995691943e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3484968885504477e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.945939719246713e-5 0.0 0.0 0.0 0.0 4.278388578752437e-6
28.99785 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.7371650723803902e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.347682014775705e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.058210439710073e-5 0.0 0.0 0.0 0.0 4.275882138985589e-6
29.00503 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.7361844761864558e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3468678793993357e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.1743477493014294e-5 0.0 0.0 0.0 0.0 4.273377901122707e-6
29.01221 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.735204710049496e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3460544815294755e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.294531261083271e-5 0.0 0.0 0.0 0.0 4.270875862585388e-6
29.01939 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.734225773032937e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3452418202756058e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.418951139901738e-5 0.0 0.0 0.0 0.0 4.268376020798997e-6
29.02657 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.7332476642015268e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3444298947485541e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.547808855087832e-5 0.0 0.0 0.0 0.0 4.265878373192675e-6
29.03375 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.7322703826213305e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3436187040604867e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.681317996554708e-5 0.0 0.0 0.0 0.0 4.2633829171993105e-6
29.04093 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.731293927359731e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3428082473249092e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.8197051604654224e-5 0.0 0.0 0.0 0.0 4.260889650255556e-6
29.04811 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.7303182974854225e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3419985236566633e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.9632109113348254e-5 0.0 0.0 0.0 0.0 4.258398569801803e-6
29.0553 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.7293421349752047e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3411884059530167e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.112302053964365e-5 0.0 0.0 0.0 0.0 4.255906208374271e-6
29.06248 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.7283681542331408e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3403801467872062e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.266835929903057e-5 0.0 0.0 0.0 0.0 4.253419496273017e-6
29.06966 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.727394996091027e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.339572618040024e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.427305245863458e-5 0.0 0.0 0.0 0.0 4.250934963001818e-6
29.07684 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.7264226596227936e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3387658188316347e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.594017902717699e-5 0.0 0.0 0.0 0.0 4.248452606015991e-6
29.08402 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.7254511439036745e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3379597482835283e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.767302028817555e-5 0.0 0.0 0.0 0.0 4.2459724227745725e-6
29.0912 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.7244804480102044e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.337154405518516e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.947507595809461e-5 0.0 0.0 0.0 0.0 4.2434944107403025e-6
29.09838 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.723510571020216e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3363497896607309e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.135008187064998e-5 0.0 0.0 0.0 0.0 4.241018567379625e-6
29.10556 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.7225415120128385e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3355458998356213e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.330202935428799e-5 0.0 0.0 0.0 0.0 4.238544890162675e-6
29.11274 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.721573270068495e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3347427351699505e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.533518649064497e-5 0.0 0.0 0.0 0.0 4.236073376563279e-6
29.11992 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.7206058442688996e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.3339402947917941e-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.745412146562225e-5 0.0 0.0 0.0 0.0 4.233604024058943e-6
