 R   <X|H|X>   <A|H|A>   <B|H|B>   <C|H|C> 
12.64 -9.386096591389928e-5 0.07198350804317713 0.11936222418967352 0.08772561146376123
12.65 -9.332418701723059e-5 0.07202274747338704 0.11935949651322836 0.08773587265855531
12.66 -9.279005536138424e-5 0.0720617847189193 0.11935676486830113 0.0877463064474027
12.67 -9.225795278699174e-5 0.07210061964875443 0.1193540292459084 0.08775691296800381
12.68 -9.172726113468467e-5 0.07213925213187293 0.11935128963706677 0.08776769235805912
12.69 -9.119736224509456e-5 0.07217768203725534 0.11934854603279288 0.08777864475526907
12.7 -9.066763795885294e-5 0.07221590923388212 0.11934579842410324 0.08778977029733405
12.71 -9.013747011659136e-5 0.07225393359073386 0.1193430468020145 0.08780106912195455
12.72 -8.960624055894146e-5 0.07229175497679098 0.11934029115754322 0.08781254136683095
12.73 -8.907333112653473e-5 0.07232937326103404 0.11933753148170598 0.08782418716966371
12.74 -8.853812366000273e-5 0.07236678831244356 0.11933476776551938 0.08783600666815326
12.75 -8.799999999997699e-5 0.07240400000000002 0.119332 0.08784800000000004
12.76 -8.745854736120358e-5 0.07244100820447885 0.11932922821049707 0.08786016725606219
12.77 -8.691417445488641e-5 0.07247781285383507 0.11932645255969045 0.08787250833982856
12.78 -8.636749536634395e-5 0.07251441388781858 0.11932367324459256 0.0878850231079458
12.79 -8.581912418089467e-5 0.07255081124617935 0.11932089046221592 0.08789771141706049
12.8 -8.526967498385684e-5 0.07258700486866722 0.11931810440957295 0.08791057312381921
12.81 -8.471976186054919e-5 0.07262299469503218 0.11931531528367618 0.08792360808486858
12.82 -8.416999889628997e-5 0.07265878066502411 0.11931252328153807 0.08793681615685517
12.83 -8.362100017639769e-5 0.07269436271839293 0.11930972860017108 0.0879501971964256
12.84 -8.307337978619076e-5 0.07272974079488857 0.11930693143658769 0.08796375106022647
12.85 -8.252775181098761e-5 0.07276491483426095 0.11930413198780034 0.08797747760490433
12.86 -8.19847303361067e-5 0.07279988477625998 0.11930133045082154 0.08799137668710581
12.87 -8.144492944686649e-5 0.07283465056063557 0.11929852702266376 0.08800544816347751
12.88 -8.090896322858529e-5 0.07286921212713769 0.11929572190033945 0.08801969189066602
12.89 -8.037744576658178e-5 0.0729035694155162 0.11929291528086115 0.08803410772531794
12.9 -7.985099114617424e-5 0.07293772236552107 0.11929010736124125 0.08804869552407987
12.91 -7.933021345268118e-5 0.07297167091690217 0.11928729833849226 0.08806345514359837
12.92 -7.881572677142097e-5 0.07300541500940944 0.11928448840962663 0.08807838644052007
12.93 -7.830814518771211e-5 0.07303895458279279 0.11928167777165687 0.08809348927149155
12.94 -7.7808082786873e-5 0.07307228957680216 0.11927886662159544 0.08810876349315944
12.95 -7.731615365422211e-5 0.07310541993118744 0.11927605515645477 0.08812420896217027
12.96 -7.68329718750778e-5 0.0731383455856986 0.11927324357324742 0.08813982553517072
12.97 -7.635915153475866e-5 0.0731710664800855 0.1192704320689858 0.08815561306880731
12.98 -7.589530671858306e-5 0.0732035825540981 0.11926762084068238 0.08817157141972667
12.99 -7.544205151186944e-5 0.07323589374748629 0.11926481008534964 0.08818770044457538
13.0 -7.499999999993623e-5 0.07326800000000001 0.11926200000000009 0.08820400000000007
13.01 -7.456954955689794e-5 0.07329990138743415 0.11925919074696634 0.08822046984715841
13.02 -7.41502307120532e-5 0.07333159852976355 0.11925638234986176 0.08823710936525249
13.03 -7.374135728349677e-5 0.07336309218300802 0.11925357479761985 0.08825391783799547
13.04 -7.334224308932335e-5 0.07339438310318737 0.11925076807917412 0.08827089454910056
13.05 -7.295220194762757e-5 0.0734254720463214 0.11924796218345811 0.08828803878228095
13.06 -7.257054767650435e-5 0.07345635976842996 0.11924515709940536 0.08830534982124981
13.07 -7.219659409404823e-5 0.07348704702553283 0.11924235281594935 0.0883228269497203
13.08 -7.182965501835402e-5 0.07351753457364982 0.11923954932202362 0.08834046945140564
13.09 -7.146904426751639e-5 0.07354782316880078 0.1192367466065617 0.08835827661001898
13.1 -7.111407565963006e-5 0.07357791356700548 0.11923394465849708 0.08837624770927353
13.11 -7.076406301278979e-5 0.07360780652428377 0.1192311434667633 0.08839438203288247
13.12 -7.041832014509021e-5 0.0736375027966554 0.11922834302029388 0.08841267886455895
13.13 -7.007616087462606e-5 0.07366700314014027 0.11922554330802236 0.08843113748801619
13.14 -6.973689901949214e-5 0.07369630831075816 0.11922274431888223 0.08844975718696736
13.15 -6.939984839778313e-5 0.07372541906452884 0.11921994604180702 0.08846853724512566
13.16 -6.906432282759372e-5 0.07375433615747219 0.11921714846573027 0.08848747694620425
13.17 -6.872963612701861e-5 0.07378306034560796 0.11921435157958546 0.08850657557391631
13.18 -6.839510211415255e-5 0.073811592384956 0.11921155537230611 0.08852583241197502
13.19 -6.806003460709026e-5 0.07383993303153613 0.11920875983282582 0.08854524674409359
13.2 -6.772374742392644e-5 0.07386808304136813 0.119205964950078 0.08856481785398518
13.21 -6.738555438275575e-5 0.07389604317047187 0.11920317071299626 0.088584545025363
13.22 -6.704476930167303e-5 0.0739238141748671 0.11920037711051407 0.0886044275419402
13.23 -6.670070599877292e-5 0.07395139681057365 0.11919758413156496 0.08862446468742997
13.24 -6.635267829215017e-5 0.07397879183361136 0.11919479176508246 0.0886446557455455
13.25 -6.599999999989946e-5 0.074006 0.11919200000000009 0.08866499999999998
13.26 -6.564219841081686e-5 0.0740330220857846 0.11918920880163802 0.0886854967153045
13.27 -6.52796546965038e-5 0.07405985894711078 0.11918641804086304 0.08870614507916182
13.28 -6.491296349926294e-5 0.0740865114601494 0.11918362756492859 0.0887269442600726
13.29 -6.454271946139705e-5 0.07411298050107126 0.11918083722108812 0.08874789342653752
13.3 -6.416951722520882e-5 0.0741392669460472 0.11917804685659507 0.08876899174705727
13.31 -6.379395143300111e-5 0.07416537167124809 0.11917525631870292 0.08879023839013252
13.32 -6.341661672707656e-5 0.07419129555284468 0.11917246545466506 0.08881163252426391
13.33 -6.303810774973793e-5 0.07421703946700786 0.119169674111735 0.08883317331795215
13.34 -6.265901914328793e-5 0.07424260428990843 0.11916688213716614 0.08885485993969788
13.35 -6.227994555002931e-5 0.07426799089771721 0.11916408937821191 0.0888766915580018
13.36 -6.19014816122648e-5 0.07429320016660508 0.11916129568212579 0.08889866734136459
13.37 -6.152422197229711e-5 0.0743182329727428 0.11915850089616122 0.08892078645828688
13.38 -6.114876127242894e-5 0.07434309019230126 0.11915570486757163 0.08894304807726938
13.39 -6.077569415496318e-5 0.07436777270145126 0.1191529074436105 0.08896545136681276
13.4 -6.0405615262202434e-5 0.07439228137636363 0.11915010847153124 0.0889879954954177
13.41 -6.0039119236449475e-5 0.0744166170932092 0.1191473077985873 0.08901067963158484
13.42 -5.9676800720007025e-5 0.07444078072815878 0.11914450527203213 0.08903350294381486
13.43 -5.931925435517781e-5 0.07446477315738322 0.11914170073911917 0.08905646460060845
13.44 -5.8967074784264576e-5 0.07448859525705337 0.1191388940471019 0.0890795637704663
13.45 -5.862085664957005e-5 0.07451224790334002 0.11913608504323371 0.08910279962188904
13.46 -5.828119459339692e-5 0.07453573197241402 0.11913327357476809 0.08912617132337737
13.47 -5.794868325804802e-5 0.07455904834044619 0.11913045948895848 0.08914967804343196
13.48 -5.7623917285826046e-5 0.07458219788360737 0.1191276426330583 0.0891733189505535
13.49 -5.730749131903371e-5 0.07460518147806838 0.11912482285432102 0.08919709321324261
13.5 -5.699999999997374e-5 0.07462800000000003 0.11912200000000006 0.08922100000000001
13.51 -5.6701848799347484e-5 0.07465065430142753 0.11911917398248209 0.08924503845962359
13.52 -5.641268650145059e-5 0.07467314513779338 0.11911634497468664 0.08926920766210025
13.53 -5.6131972718977314e-5 0.07469547324039447 0.11911351321466633 0.0892935066577141
13.54 -5.585916706462193e-5 0.07471763934052766 0.11911067894047389 0.0893179344967493
13.55 -5.559372915107861e-5 0.07473964416948982 0.11910784239016202 0.08934249022948991
13.56 -5.5335118591041736e-5 0.07476148845857784 0.11910500380178345 0.08936717290622014
13.57 -5.508279499720548e-5 0.07478317293908855 0.11910216341339082 0.08939198157722406
13.58 -5.4836217982264144e-5 0.07480469834231888 0.1190993214630369 0.08941691529278578
13.59 -5.459484715891194e-5 0.07482606539956567 0.11909647818877432 0.08944197310318948
13.6 -5.4358142139843146e-5 0.07484727484212578 0.11909363382865579 0.08946715405871924
13.61 -5.4125562537752004e-5 0.07486832740129609 0.11909078862073402 0.08949245720965919
13.62 -5.389656796533276e-5 0.07488922380837347 0.11908794280306169 0.08951788160629348
13.63 -5.367061803527965e-5 0.07490996479465482 0.11908509661369154 0.08954342629890623
13.64 -5.344717236028701e-5 0.07493055109143698 0.11908225029067628 0.08956909033778156
13.65 -5.3225690553049035e-5 0.07495098343001683 0.11907940407206853 0.08959487277320359
13.66 -5.300563222625999e-5 0.07497126254169126 0.11907655819592106 0.08962077265545643
13.67 -5.278645699261412e-5 0.0749913891577571 0.1190737129002865 0.08964678903482425
13.68 -5.256762446480568e-5 0.07501136400951125 0.11907086842321758 0.08967292096159113
13.69 -5.2348594255528955e-5 0.07503118782825058 0.11906802500276704 0.0896991674860412
13.7 -5.2128825977478145e-5 0.07505086134527195 0.11906518287698752 0.0897255276584586
13.71 -5.1907779243347525e-5 0.07507038529187225 0.11906234228393177 0.08975200052912748
13.72 -5.1684913665831376e-5 0.07508976039934834 0.11905950346165242 0.08977858514833195
13.73 -5.145968885762395e-5 0.07510898739899709 0.11905666664820222 0.0898052805663561
13.74 -5.123156443141948e-5 0.07512806702211539 0.11905383208163386 0.08983208583348408
13.75 -5.099999999991223e-5 0.07514700000000007 0.11905100000000003 0.08985900000000002
13.76 -5.0764614391500787e-5 0.07516578701250552 0.11904817059643394 0.08988602221420115
13.77 -5.052566329740118e-5 0.07518442853371592 0.11904534388439085 0.0899131520164372
13.78 -5.02835616245337e-5 0.07520292498627297 0.1190425198324065 0.08994038904507097
13.79 -5.003872427981875e-5 0.07522127679281837 0.11903969840901668 0.08996773293846531
13.8 -4.9791566170176596e-5 0.07523948437599375 0.11903687958275713 0.08999518333498302
13.81 -4.954250220252768e-5 0.07525754815844088 0.11903406332216364 0.09002273987298696
13.82 -4.9291947283792294e-5 0.07527546856280136 0.11903124959577194 0.09005040219083993
13.83 -4.9040316320890784e-5 0.07529324601171693 0.11902843837211782 0.09007816992690475
13.84 -4.878802422074351e-5 0.07531088092782925 0.11902562961973703 0.09010604271954427
13.85 -4.853548589027079e-5 0.07532837373378001 0.11902282330716532 0.0901340202071213
13.86 -4.828311623639297e-5 0.0753457248522109 0.11902001940293849 0.09016210202799867
13.87 -4.8031330166030415e-5 0.07536293470576359 0.11901721787559226 0.09019028782053919
13.88 -4.778054258610342e-5 0.07538000371707976 0.11901441869366242 0.09021857722310572
13.89 -4.753116840353241e-5 0.07539693230880117 0.11901162182568475 0.09024696987406107
13.9 -4.7283622525237686e-5 0.0754137209035694 0.11900882724019497 0.09027546541176808
13.91 -4.703831985813959e-5 0.0754303699240262 0.11900603490572888 0.09030406347458952
13.92 -4.6795675309158455e-5 0.07544687979281321 0.11900324479082221 0.09033276370088827
13.93 -4.655610378521465e-5 0.07546325093257215 0.11900045686401071 0.09036156572902715
13.94 -4.63200201932285e-5 0.0754794837659447 0.1189976710938302 0.09039046919736896
13.95 -4.6087839440120355e-5 0.07549557871557253 0.1189948874488164 0.09041947374427653
13.96 -4.5859976432810525e-5 0.07551153620409735 0.11899210589750511 0.09044857900811273
13.97 -4.563684607821943e-5 0.07552735665416083 0.11898932640843206 0.09047778462724036
13.98 -4.541886328326737e-5 0.07554304048840463 0.118986548950133 0.09050709024002224
13.99 -4.520644295487469e-5 0.07555858812947049 0.11898377349114374 0.09053649548482118
14.0 -4.499999999996174e-5 0.07557400000000003 0.11898100000000002 0.09056600000000002
14.01 -4.479982163423285e-5 0.07558927662455077 0.11897822843178234 0.09059560330757188
14.02 -4.4605684308528324e-5 0.0756044189353433 0.11897545868775021 0.09062530446415104
14.03 -4.441723678247249e-5 0.075619427966514 0.11897269065570788 0.09065510241000208
14.04 -4.423412781568965e-5 0.07563430475219926 0.1189699242234596 0.09068499608538955
14.05 -4.405600616780407e-5 0.07564905032653549 0.11896715927880963 0.09071498443057803
14.06 -4.388252059844013e-5 0.07566366572365907 0.11896439570956223 0.09074506638583212
14.07 -4.371331986722209e-5 0.07567815197770637 0.1189616334035216 0.09077524089141634
14.08 -4.354805273377427e-5 0.07569251012281379 0.11895887224849205 0.09080550688759531
14.09 -4.3386367957720975e-5 0.07570674119311772 0.11895611213227782 0.09083586331463357
14.1 -4.322791429868651e-5 0.07572084622275456 0.11895335294268312 0.09086630911279568
14.11 -4.3072340516295184e-5 0.07573482624586068 0.11895059456751222 0.09089684322234624
14.12 -4.2919295370171295e-5 0.0757486822965725 0.11894783689456938 0.09092746458354978
14.13 -4.2768427619939134e-5 0.07576241540902637 0.11894507981165887 0.09095817213667096
14.14 -4.2619386025223065e-5 0.07577602661735873 0.11894232320658493 0.09098896482197424
14.15 -4.247181934564734e-5 0.0757895169557059 0.11893956696715179 0.09101984157972429
14.16 -4.232537634083631e-5 0.07580288745820433 0.11893681098116371 0.09105080135018562
14.17 -4.217970577041424e-5 0.07581613915899038 0.1189340551364249 0.0910818430736228
14.18 -4.2034456394005465e-5 0.07582927309220044 0.11893129932073969 0.0911129656903004
14.19 -4.1889276971234276e-5 0.07584229029197091 0.11892854342191231 0.09114416814048305
14.2 -4.1743816261724984e-5 0.07585519179243817 0.11892578732774693 0.09117544936443525
14.21 -4.1597723025101875e-5 0.07586797862773863 0.11892303092604792 0.09120680830242162
14.22 -4.145064602098931e-5 0.07588065183200865 0.11892027410461947 0.09123824389470671
14.23 -4.1302234009011555e-5 0.07589321243938464 0.11891751675126583 0.09126975508155509
14.24 -4.115213574879293e-5 0.07590566148400298 0.11891475875379126 0.09130134080323134
14.25 -4.099999999995774e-5 0.07591800000000004 0.118912 0.091333
14.26 -4.084557107128998e-5 0.07593022898529166 0.11890924041243682 0.0913647316595114
14.27 -4.068897546821239e-5 0.07594234929291115 0.11890648005260841 0.0913965349589587
14.28 -4.053043524530746e-5 0.07595436173967127 0.11890371901676206 0.09142840912292077
14.29 -4.037017245715761e-5 0.07596626714238482 0.11890095740114498 0.09146035337597654
14.3 -4.0208409158345265e-5 0.0759780663178645 0.11889819530200439 0.09149236694270484
14.31 -4.0045367403452944e-5 0.07598976008292314 0.11889543281558758 0.09152444904768463
14.32 -3.988126924706305e-5 0.07600134925437343 0.11889267003814172 0.09155659891549475
14.33 -3.971633674375805e-5 0.0760128346490282 0.11888990706591405 0.09158881577071411
14.34 -3.9550791948120376e-5 0.07602421708370012 0.11888714399515186 0.09162109883792159
14.35 -3.938485691473249e-5 0.076035497375202 0.11888438092210232 0.09165344734169609
14.36 -3.921875369817683e-5 0.07604667634034659 0.1188816179430127 0.09168586050661647
14.37 -3.9052704353035855e-5 0.07605775479594665 0.11887885515413023 0.09171833755726165
14.38 -3.8886930933891986e-5 0.07606873355881494 0.11887609265170213 0.09175087771821051
14.39 -3.872165549532773e-5 0.07607961344576422 0.11887333053197566 0.09178348021404197
14.4 -3.85571000919255e-5 0.07609039527360725 0.11887056889119804 0.09181614426933488
14.41 -3.8393486778267756e-5 0.07610107985915678 0.11886780782561648 0.09184886910866813
