 R   <X|C|X>   <X|C|A>   <A|C|X>   <A|C|A> 
8.50339 -0.9996739294280471 0.023810863425051818 -0.0238108634250714 -0.9996739294280536
8.51057 -0.9996739294280473 0.023810863425051818 -0.023810863425071403 -0.9996739294280537
8.51775 -0.9996739294280471 0.023810863425051818 -0.023810863425071393 -0.9996739294280534
8.52493 -0.9996739294280473 0.023810863425051818 -0.023810863425071403 -0.9996739294280537
8.53211 -0.999673929428047 0.023810863425051815 -0.023810863425071396 -0.9996739294280537
8.53929 -0.9996739294280473 0.023810863425051818 -0.0238108634250714 -0.9996739294280534
8.54648 -0.9996739294280472 0.02381086342505182 -0.023810863425071403 -0.9996739294280538
8.55366 -0.9996739294280472 0.02381086342505181 -0.023810863425071396 -0.9996739294280533
8.56084 -0.9996739294280473 0.023810863425051825 -0.023810863425071403 -0.9996739294280538
8.56802 -0.9996739294280471 0.023810863425051815 -0.023810863425071393 -0.9996739294280534
8.5752 -0.9996739294280471 0.023810863425051818 -0.0238108634250714 -0.9996739294280536
8.58238 -0.9996739294280472 0.023810863425051818 -0.023810863425071403 -0.9996739294280537
8.58956 -0.9996739294280472 0.023810863425051818 -0.023810863425071396 -0.9996739294280534
8.59674 -0.9996739294280472 0.023810863425051818 -0.023810863425071393 -0.9996739294280537
8.60392 -0.9996739294280474 0.023810863425051818 -0.023810863425071407 -0.9996739294280537
8.6111 -0.9996739294280472 0.02381086342505183 -0.023810863425071403 -0.9996739294280537
8.61829 -0.999673929428047 0.023810863425051818 -0.023810863425071396 -0.9996739294280534
8.62547 -0.9996739294280474 0.023810863425051818 -0.0238108634250714 -0.9996739294280536
8.63265 -0.9996739294280474 0.023810863425051825 -0.0238108634250714 -0.9996739294280537
8.63983 -0.9996739294280473 0.023810863425051818 -0.023810863425071393 -0.9996739294280537
8.64701 -0.9996739294280473 0.023810863425051818 -0.023810863425071396 -0.9996739294280536
8.65419 -0.9996739294280471 0.023810863425051818 -0.023810863425071403 -0.9996739294280537
8.66137 -0.9996739294280473 0.023810863425051818 -0.023810863425071393 -0.9996739294280534
8.66855 -0.9996739294280471 0.023810863425051818 -0.023810863425071403 -0.9996739294280536
8.67573 -0.9996739294280473 0.023810863425051825 -0.0238108634250714 -0.9996739294280539
