 R   <X|H|A>   <X|H|B>   <X|H|C>   <X|H|D>   <X|H|E>   <X|H|F>   <X|H|G>   <X|H|H>   <X|H|I>   <X|H|J>   <A|H|B>   <A|H|C>   <A|H|D>   <A|H|E>   <A|H|F>   <A|H|G>   <A|H|H>   <A|H|I>   <A|H|J>   <B|H|C>   <B|H|D>   <B|H|E>   <B|H|F>   <B|H|G>   <B|H|H>   <B|H|I>   <B|H|J>   <C|H|D>   <C|H|E>   <C|H|F>   <C|H|G>   <C|H|H>   <C|H|I>   <C|H|J>   <D|H|E>   <D|H|F>   <D|H|G>   <D|H|H>   <D|H|I>   <D|H|J>   <E|H|F>   <E|H|G>   <E|H|H>   <E|H|I>   <E|H|J>   <F|H|G>   <F|H|H>   <F|H|I>   <F|H|J>   <G|H|H>   <G|H|I>   <G|H|J>   <H|H|I>   <H|H|J>   <I|H|J> 
29.07684 -7.640212125268926e-5 5.49603982202228e-9 1.797897862632097e-14 -3.417907920827975e-19 3.7490829125663213e-22 1.6742634279514257e-24 -2.4056531786304438e-27 -1.3678557987680257e-27 -1.440098072339213e-29 3.366436020283506e-32 5.084226532404409e-6 2.7639901848671985e-11 -1.9377568067640164e-15 -7.486797785465299e-19 -7.47791373535567e-21 1.0962417523127433e-23 5.793127234315018e-24 6.099686401697332e-26 -1.4261772768332648e-28 -1.0472004013334343e-7 -2.0132500824829943e-12 -4.147145743702074e-14 -1.5463279310010195e-16 2.034966427229465e-19 9.552784032247305e-20 1.006294876349103e-21 -2.3549917375407966e-24 1.5914698571187243e-6 8.510652856959135e-9 2.7197855828850577e-11 -3.387064101822255e-14 -1.5857280305660085e-14 -1.6745510644375157e-16 3.937831201752232e-19 0.00011239743668954191 2.074931228925933e-7 -2.2001172823251865e-10 -1.4155665426142782e-10 -1.5174761508331043e-12 3.671726906757955e-15 -3.936962804968571e-5 3.78991080698635e-8 -7.281781414865646e-8 -8.342425587431361e-10 2.260029167267769e-12 2.0005359367561377e-5 3.295535245541058e-5 4.210598050692764e-7 -1.3241865158093764e-9 -5.558853245056523e-7 4.221552691214175e-5 -2.9238092146877755e-7 -4.3296088579574685e-5 3.714699057652891e-8 7.84362481580183e-6
29.08402 -7.578140762256659e-5 5.407132322960025e-9 1.754461162913779e-14 -3.3080872621727686e-19 3.5986850837720817e-22 1.5935380323116539e-24 -2.285101279233001e-27 -1.2754203674174928e-27 -1.3427808167387796e-29 3.1389501084339744e-32 5.04300864339456e-6 2.7193726197633928e-11 -1.891062188090416e-15 -7.243613520387323e-19 -7.175645583867e-21 1.0496011737158876e-23 5.443793556791417e-24 5.731896442266029e-26 -1.3401988165774504e-28 -1.0387293474499705e-7 -1.980868542988773e-12 -4.0464444355246185e-14 -1.4960707970375996e-16 1.9631834901364848e-19 9.049542840812333e-20 9.53306617103337e-22 -2.231083736456868e-24 1.5786063224347694e-6 8.371902377640913e-9 2.6529822133875662e-11 -3.292843744950925e-14 -1.5162298340488404e-14 -1.6013254779821436e-16 3.766275058368302e-19 0.0001114739249104531 2.0406795927526388e-7 -2.154776060661652e-10 -1.371162782102543e-10 -1.4704256283412672e-12 3.559697532703111e-15 -3.9033966824025065e-5 3.7310168196748994e-8 -7.17064263032502e-8 -8.217938989816036e-10 2.2258462524677016e-12 2.0005303094306037e-5 3.2522836015591246e-5 4.1568760282686665e-7 -1.3060559511530071e-9 -5.498288662341149e-7 4.1749436538649666e-5 -2.881166742412972e-7 -4.3202973212920684e-5 3.743953610849651e-8 7.795209870213204e-6
29.0912 -7.516107441032261e-5 5.319002323846949e-9 1.711753710386106e-14 -3.200983321138547e-19 3.4532359044510215e-22 1.516140849511142e-24 -2.1696960587446994e-27 -1.1884082111979336e-27 -1.2511733749841972e-29 2.924811377058363e-32 5.0018174355537875e-6 2.6751473109762837e-11 -1.8451531762950854e-15 -7.0065715192111175e-19 -6.883467139885163e-21 1.0045873877462411e-23 5.112294376908772e-24 5.382883292777528e-26 -1.2586096307113657e-28 -1.0302615280697768e-7 -1.9487809596050236e-12 -3.9474557377445307e-14 -1.447089672001564e-16 1.893364152067812e-19 8.568048690819864e-20 9.026079548450493e-22 -2.1125280762478712e-24 1.5657498265322431e-6 8.234398338122748e-9 2.5873410608824826e-11 -3.200463344488889e-14 -1.449135439731816e-14 -1.530630541105637e-16 3.600636055825571e-19 0.00011055119717475826 2.006746218558291e-7 -2.1099808900322344e-10 -1.327804025346852e-10 -1.42447426458284e-12 3.4502450110028265e-15 -3.8698788532823396e-5 3.672209217152741e-8 -7.0599156565882e-8 -8.09385831487702e-10 2.191776420471037e-12 2.000522925093274e-5 3.209048433606352e-5 4.103140837457518e-7 -1.2879421884823428e-9 -5.437550816073303e-7 4.128160564805499e-5 -2.838596763710102e-7 -4.310996351238541e-5 3.7733182828276226e-8 7.746737213937703e-6
29.09838 -7.454115377628431e-5 5.231655362480241e-9 1.6697753966023046e-14 -3.096605921196236e-19 3.3126565417625737e-22 1.4419620402440275e-24 -2.059258064070553e-27 -1.1065460603029526e-27 -1.1649880319823533e-29 2.7233472543989886e-32 4.9606464827859825e-6 2.6313039352502586e-11 -1.8000130433387695e-15 -6.775628385280185e-19 -6.601113406302172e-21 9.611555364506133e-24 4.797873170147171e-24 5.0518504331164967e-26 -1.1812235223415564e-28 -1.0218014631671346e-7 -1.9169436257585317e-12 -3.850162565530049e-14 -1.3993598434865976e-16 1.8254680013802305e-19 8.107556750462448e-20 8.541204679677355e-22 -1.9991414457019538e-24 1.552900363483639e-6 8.098129183376254e-9 2.5228466803089953e-11 -3.109897638017869e-14 -1.384383618087027e-14 -1.462401784818896e-16 3.4407635942351396e-19 0.0001096291603355884 1.9731273323026485e-7 -2.0657266335642332e-10 -1.2854747515010687e-10 -1.3796057116973238e-12 3.343331708113027e-15 -3.836413950223521e-5 3.613491347712725e-8 -6.949617943737194e-8 -7.97020178295034e-10 2.1578253853811543e-12 2.0005172894328112e-5 3.165835877714036e-5 4.049398766085371e-7 -1.2698482939444204e-9 -5.376639093922484e-7 4.081202436107652e-5 -2.7961081475306644e-7 -4.30170570121695e-5 3.802962463620623e-8 7.697998800667097e-6
29.10556 -7.392161281766983e-5 5.1450830874102225e-9 1.6285121699188796e-14 -2.994848483229888e-19 3.176769924514215e-22 1.3708864238575456e-24 -1.953608209907674e-27 -1.0295762995836415e-27 -1.0839535547035059e-29 2.5339236945535084e-32 4.919502167595095e-6 2.5878514882884965e-11 -1.7556435635552309e-15 -6.55060227150847e-19 -6.3283225781887404e-21 9.192625645351036e-24 4.499815575890882e-24 4.738045732467754e-26 -1.1078646673793473e-28 -1.0133446247327501e-7 -1.8853993851534854e-12 -3.7545480350587957e-14 -1.352859540590825e-16 1.7594593025131772e-19 7.667366563696748e-20 8.077704049403717e-22 -1.8907514254838643e-24 1.5400579274787219e-6 7.963101099533021e-9 2.4594906886122492e-11 -3.0211309208138504e-14 -1.3219181636343775e-14 -1.3965800144300335e-16 3.286519197427383e-19 0.00010870790571430216 1.9398257205470423e-7 -2.0220167201745658e-10 -1.2441618908530368e-10 -1.335806125613648e-12 3.2389247651902935e-15 -3.802992355971326e-5 3.5548511282987384e-8 -6.839758865186903e-8 -7.846977224792779e-10 2.1239937541511177e-12 2.0005116484965254e-5 3.122645791827926e-5 3.995647429139215e-7 -1.2517723676680704e-9 -5.315532213436121e-7 4.034056526555272e-5 -2.7536902632154247e-7 -4.292404569009857e-5 3.832753472877337e-8 7.64909778021394e-6
29.11274 -7.330246201246058e-5 5.059286411746068e-9 1.5879593146653324e-14 -2.8956828938856742e-19 3.0454691405101715e-22 1.3028071949913425e-24 -1.8525749207832044e-27 -9.572499332175383e-28 -1.0078077858788199e-29 2.3559278717026186e-32 4.878382332993436e-6 2.544786087791905e-11 -1.7120342147927475e-15 -6.331406104749923e-19 -6.0648382584739484e-21 8.78865495727893e-24 4.2174196235369035e-24 4.4407301159111486e-26 -1.0383602996898284e-28 -1.0048925170015983e-7 -1.854133374528862e-12 -3.6605952379809046e-14 -1.3075652958676425e-16 1.6952996482661558e-19 7.246772099713387e-20 7.634834343407314e-22 -1.78718428107803e-24 1.5272225118551947e-6 7.829308457214244e-9 2.397259603921795e-11 -2.9341404174074084e-14 -1.2616790030404324e-14 -1.3331020205144504e-16 3.1377553394538573e-19 0.00010778740166403187 1.9068390525862818e-7 -1.9788475002810792e-10 -1.2038471806377123e-10 -1.2930564969808848e-12 3.1369810152494605e-15 -3.76961874411485e-5 3.4962967619470227e-8 -6.730325844645857e-8 -7.72417687744336e-10 2.0902828834417977e-12 2.0005042471141085e-5 3.079475286953663e-5 3.9418897966815104e-7 -1.2337185842449795e-9 -5.254265621699061e-7 3.9867570907338355e-5 -2.711370949805927e-7 -4.2831244034013026e-5 3.8627656606333834e-8 7.600033378758422e-6
29.11992 -7.268369049576386e-5 4.974261767967544e-9 1.5481077030452416e-14 -2.7990425752704237e-19 2.918611538136618e-22 1.2376163268193617e-24 -1.755988199310265e-27 -8.893296800652997e-28 -9.363009016326569e-30 2.1887757866846788e-32 4.837289023638506e-6 2.5021100870928847e-11 -1.66918129576589e-15 -6.117882864500509e-19 -5.810402266053971e-21 8.399217918936496e-24 3.950012229578579e-24 4.159194907042484e-26 -9.725447503771494e-29 -9.964436761426755e-8 -1.8231721664202907e-12 -3.568283359183739e-14 -1.2634538470751226e-16 1.632951389335752e-19 6.84509487342397e-20 7.211881131006931e-22 -1.6882729649988144e-24 1.5143959617340166e-6 7.696745850713844e-9 2.3361409998105375e-11 -2.848905098620512e-14 -1.2036093799068913e-14 -1.271907986072333e-16 2.9943318779239887e-19 0.00010686764728078623 1.8741664690856767e-7 -1.9362176074847444e-10 -1.164515965717525e-10 -1.2513410877099452e-12 3.037462051078539e-15 -3.736293010402319e-5 3.43782487060902e-8 -6.621329598557798e-8 -7.601804388759124e-10 2.0566896123118523e-12 2.000498593103358e-5 3.0363272654146267e-5 3.88812054787468e-7 -1.2156812959777368e-9 -5.192797623578763e-7 3.9392563941073206e-5 -2.669113949276695e-7 -4.273833502306489e-5 3.89284430108658e-8 7.550905491688889e-6
29.1271 -7.206532936898197e-5 4.890014256519715e-9 1.5089566567817382e-14 -2.7049371084098756e-19 2.7961348416022687e-22 1.1752187762412568e-24 -1.6636919614634635e-27 -8.255862111029749e-28 -8.691914514016573e-30 2.031903020494003e-32 4.796216022427325e-6 2.4598137894476135e-11 -1.6270671729004086e-15 -5.910041728843842e-19 -5.564782839732759e-21 8.023916524978512e-24 3.696936839865532e-24 3.8927488518461354e-26 -9.102564349725754e-29 -9.880024747454012e-8 -1.7924476379321374e-12 -3.477603697683448e-14 -1.2205036038523952e-16 1.5723784059992952e-19 6.461665682360386e-20 6.8081398919424065e-22 -1.5938528296282798e-24 1.5015745559641605e-6 7.565413415045364e-9 2.276122514711669e-11 -2.7654034352026563e-14 -1.1476517719595438e-14 -1.212937401499125e-16 2.856107746240369e-19 0.00010594861217805198 1.8418057652805865e-7 -1.8941235288466856e-10 -1.1261513734446816e-10 -1.210642422970037e-12 2.940329068857595e-15 -3.703019627258191e-5 3.379444897917117e-8 -6.51276700108652e-8 -7.47986369385543e-10 2.0232199599316493e-12 2.0004911795123867e-5 2.9932015900736905e-5 3.834347463192611e-7 -1.1976679171085396e-9 -5.131159453739456e-7 3.8915995903626835e-5 -2.626961706176817e-7 -4.2645531491561234e-5 3.923203467537882e-8 7.5015113716716666e-6
29.13429 -7.14464863835783e-5 4.806420260303715e-9 1.470439794213847e-14 -2.6131408583168027e-19 2.6777099983577407e-22 1.1154289599564217e-24 -1.5754050985238732e-27 -7.657215055047342e-28 -8.061656661047721e-30 1.8845761011842232e-32 4.755112348709671e-6 2.417847468479458e-11 -1.5856366693629773e-15 -5.707408345707313e-19 -5.327407676155332e-21 7.661852385735276e-24 3.457243667339564e-24 3.640391956426017e-26 -8.512615826569256e-29 -9.795527858799779e-8 -1.7619713392122608e-12 -3.3884125730597184e-14 -1.1786353157637832e-16 1.5134647146585094e-19 6.095348624273497e-20 6.422414555790032e-22 -1.5036441918498442e-24 1.488742309878311e-6 7.4351308462568866e-9 2.2171130232800392e-11 -2.6835054024102247e-14 -1.0936786189978814e-14 -1.1560558411514757e-16 2.722767958575367e-19 0.00010502907624659567 1.8097143885275652e-7 -1.8525102257487066e-10 -1.088687695348619e-10 -1.170890662874091e-12 2.8454148506527482e-15 -3.669743058914208e-5 3.321059405588349e-8 -6.404487915993307e-8 -7.358180350607465e-10 1.989823308064493e-12 2.0004855045696596e-5 2.9500355090703896e-5 3.7804865335841284e-7 -1.1796480182672698e-9 -5.06925193109738e-7 3.8436844842210475e-5 -2.584828844384977e-7 -4.255270195606245e-5 3.953804123151029e-8 7.451882289887614e-6
29.14147 -7.08288930473284e-5 4.723713076295623e-9 1.4326594002992883e-14 -2.523882817416932e-19 2.563572486743513e-22 1.0583191087589769e-24 -1.4912219998221132e-27 -7.096933728473314e-28 -7.471791168934555e-30 1.7466911612376234e-32 4.714090255350664e-6 2.376324194704953e-11 -1.5449940348182624e-15 -5.510486230440831e-19 -5.098705937860618e-21 7.313643238682113e-24 3.2309906572249726e-24 3.402185211213443e-26 -7.95574459653506e-29 -9.711195655478954e-8 -1.7318013545422668e-12 -3.3009451135512893e-14 -1.1379439324569386e-16 1.4563386605880807e-19 5.746529946326934e-20 6.055111917557407e-22 -1.4177422617103238e-24 1.475933112264926e-6 7.30626034103856e-9 2.1592646938037315e-11 -2.6034179158750544e-14 -1.0417847178861548e-14 -1.1013632776482267e-16 2.5945473011730523e-19 0.00010411159562451466 1.777980023568746e-7 -1.8114906363106705e-10 -1.0522127109928018e-10 -1.1321791489626336e-12 2.7529434359405213e-15 -3.636560379358614e-5 3.262840317905393e-8 -6.296790894424024e-8 -7.237091726147271e-10 1.956593070312586e-12 2.0004780756953278e-5 2.9069490848788968e-5 3.72668940186917e-7 -1.1616730016559992e-9 -5.00724160168745e-7 3.795654791677168e-5 -2.542839851685495e-7 -4.246000192931869e-5 3.9844586898132795e-8 7.402254182814243e-6
29.14865 -7.021168802409088e-5 4.641773505407992e-9 1.3955530796289591e-14 -2.436969362955036e-19 2.4534115239148206e-22 1.0037049017277712e-24 -1.410862481234869e-27 -6.572151871183663e-28 -6.919300330200415e-30 1.61754278147666e-32 4.673094527485961e-6 2.3351874828356425e-11 -1.5050788928373958e-15 -5.318787457177166e-19 -4.878090437430817e-21 6.978369326550189e-24 3.017243528709813e-24 3.1771449583654123e-26 -7.429651199481473e-29 -9.626896473945593e-8 -1.7019456733717727e-12 -3.2150472616237917e-14 -1.0983461258459555e-16 1.400878753612902e-19 5.4140664756424066e-20 5.705028306554115e-22 -1.3358656183282964e-24 1.4631345116776704e-6 7.178601543051284e-9 2.1024790463803063e-11 -2.5250010237620614e-14 -9.918387093553582e-15 -1.0487213282318146e-16 2.4711218574238255e-19 0.00010319480313429301 1.7465543972894216e-7 -1.7710019058216753e-10 -1.0166578356011767e-10 -1.0944352360642653e-12 2.66274273030316e-15 -3.60342961706604e-5 3.204709208696324e-8 -6.189531449917493e-8 -7.116434868190973e-10 1.9234854967745947e-12 2.0004723913345393e-5 2.8638850009089884e-5 3.6728838604361634e-7 -1.143719785914478e-9 -4.945049920132262e-7 3.747442956028711e-5 -2.500943602944186e-7 -4.236740629821625e-5 4.015394125685985e-8 7.352359294042887e-6
29.15583 -6.95948709518563e-5 4.5606031895386984e-9 1.359118197691033e-14 -2.352400760951192e-19 2.3471721372125055e-22 9.515038319389702e-25 -1.3341908892435339e-27 -6.080977222757077e-28 -6.40219187037021e-30 1.4966652437146537e-32 4.632119160689711e-6 2.2944282465045788e-11 -1.4658738300573618e-15 -5.13235536601494e-19 -4.6653601630000275e-21 6.655681082527934e-24 2.815443199497746e-24 2.9646825608777e-26 -6.932959612600009e-29 -9.542672541261227e-8 -1.6723276508902417e-12 -3.130717227465658e-14 -1.0598237400298421e-16 1.347053854664383e-19 5.0973731340632456e-20 5.371547707611426e-22 -1.2578702565030738e-24 1.4503410929339175e-6 7.052167475495402e-9 2.0467486153445003e-11 -2.4482398493038546e-14 -9.437900372984978e-15 -9.980767611652755e-17 2.352367175729206e-19 0.00010227878475106182 1.7154398933996226e-7 -1.7310468418976388e-10 -9.820099719778537e-11 -1.0576451267772493e-12 2.5747804245501003e-15 -3.570341733650889e-5 3.146655009459113e-8 -6.08271757016981e-8 -6.996218021725138e-10 1.890502385446387e-12 2.0004666963434026e-5 2.820843217590041e-5 3.619069686101971e-7 -1.1257881771312632e-9 -4.882667425841074e-7 3.699047938974343e-5 -2.4591390463256657e-7 -4.227480838848329e-5 4.046506254681861e-8 7.302296223151984e-6
29.16301 -6.897844146230369e-5 4.480197713922274e-9 1.323343604967813e-14 -2.270092711662034e-19 2.2447037342891363e-22 9.016222517640236e-25 -1.2610628271879548e-27 -5.621573613657392e-28 -5.918532579034875e-30 1.3836066390079535e-32 4.591170118214248e-6 2.2540542658448437e-11 -1.4273799658928443e-15 -4.950991938251502e-19 -4.460279480155133e-21 6.3451967584378476e-24 2.6250392887344234e-24 2.764218547622862e-26 -6.46431526041909e-29 -9.458481535434238e-8 -1.6429974794508964e-12 -3.0479312626322664e-14 -1.022354385197642e-16 1.294828189937443e-19 4.79586131398996e-20 5.054050407868397e-22 -1.1836113189809913e-24 1.4375546549961178e-6 6.92695027845636e-9 1.992060164091394e-11 -2.3731123008605475e-14 -8.975853187172822e-15 -9.493733816800203e-17 2.23815197740795e-19 0.00010136351059330022 1.6846343659720313e-7 -1.6916220913020202e-10 -9.482519614844421e-11 -1.021790816018795e-12 2.4890148949260314e-15 -3.537301119502717e-5 3.088685420076216e-8 -5.976338414726543e-8 -6.876431306512003e-10 1.8576425941319085e-12 2.0004592390691612e-5 2.7778210432711282e-5 3.5652457264904607e-7 -1.1078791872217427e-9 -4.820104072085629e-7 3.650479319017215e-5 -2.417435722042892e-7 -4.218231595254727e-5 4.077821155006136e-8 7.252064096933462e-6
29.17019 -6.836238932887401e-5 4.4005547913336175e-9 1.288222116654984e-14 -2.189999252815014e-19 2.1458969555238947e-22 8.539738204492006e-25 -1.191342141786648e-27 -5.192200502009473e-28 -5.4664899244286544e-30 1.2779385915919036e-32 4.550247324393818e-6 2.214064739965365e-11 -1.389590621607365e-15 -4.774583297459687e-19 -4.262628700956614e-21 6.046553195660869e-24 2.4455059023608056e-24 2.5751992223048636e-26 -6.02242378872687e-29 -9.374323797801246e-8 -1.6139660016853003e-12 -2.966670863227916e-14 -9.859169457846746e-17 1.2441675927088576e-19 4.508965994599564e-20 4.751941481790874e-22 -1.112949720393243e-24 1.4247769312094674e-6 6.802944906731235e-9 1.9384017289738018e-11 -2.2995981108904265e-14 -8.531738903052362e-15 -9.025578194442388e-17 2.1283513966175798e-19 0.00010044897977274083 1.6541369727855238e-7 -1.6527263167231481e-10 -9.15369575600029e-11 -9.86857177674465e-13 2.405410245697266e-15 -3.504307672438325e-5 3.0307970714481456e-8 -5.8704033343859194e-8 -6.757080974789001e-10 1.8249062584436695e-12 2.000453525560817e-5 2.7348211151985148e-5 3.5114108151540114e-7 -1.0899910888422772e-9 -4.7573448977984673e-7 3.601714623527533e-5 -2.375820086147302e-7 -4.208982119246345e-5 4.109314523819596e-8 7.201662083395434e-6
29.17737 -6.774674377849037e-5 4.321677849237255e-9 1.2537508784651476e-14 -2.1121121548729084e-19 2.0506858294260065e-22 8.084800639917213e-25 -1.124901518792659e-27 -4.791198970385339e-28 -5.044317318554345e-30 1.1792528188287128e-32 4.5093468568068115e-6 2.1744536403902928e-11 -1.3524915481606934e-15 -4.603122529008106e-19 -4.072207549450936e-21 5.759408466662412e-24 2.27633635970754e-24 2.3970911262618425e-26 -5.606038194004774e-29 -9.290226848277548e-8 -1.5851728898007335e-12 -2.88692859151961e-14 -9.504920842933287e-17 1.195039663893418e-19 4.236135107117434e-20 4.464639702256282e-22 -1.0457496075188685e-24 1.4120026953515173e-6 6.68015599464782e-9 1.8857624206015e-11 -2.2276777111334493e-14 -8.10504793316721e-15 -8.575764448422407e-17 2.0228402122015585e-19 9.953519139229318e-5 1.6239462737679598e-7 -1.6143569391333341e-10 -8.833462417424278e-11 -9.528268909981338e-13 2.323926774634906e-15 -3.471365577941541e-5 2.9729989140159933e-8 -5.764902366609848e-8 -6.638159747006357e-10 1.7922936450325376e-12 2.0004460448558063e-5 2.691840826016869e-5 3.45756572818612e-7 -1.0721262234905376e-9 -4.694401901586214e-7 3.55277391391892e-5 -2.334309136407318e-7 -4.199743197126265e-5 4.141012485688151e-8 7.151089356240099e-6
29.18455 -6.713147485764113e-5 4.2435625840841634e-9 1.2199216586245167e-14 -2.036376334730162e-19 1.9589517352224718e-22 7.650577808254229e-25 -1.061611312132792e-27 -4.416982487460055e-28 -4.650344384547756e-30 1.0871588516318365e-32 4.468468745416671e-6 2.1352204582820197e-11 -1.3160780364607286e-15 -4.436461250376711e-19 -3.88880025022821e-21 5.4834105689554085e-24 2.1170429306090812e-24 2.2293807458846648e-26 -5.213958058646e-29 -9.206190283644143e-8 -1.5566541626065579e-12 -2.8086814545375408e-14 -9.160587165749552e-17 1.1474108492129466e-19 3.9768366043514774e-20 4.191584862785268e-22 -9.818800121566092e-25 1.3992371616913107e-6 6.558573668437757e-9 1.8341304078874917e-11 -2.157331615339891e-14 -7.695299799949068e-15 -8.143786421524809e-17 1.9215000038530407e-19 9.862214455299157e-5 1.5940626416009735e-7 -1.5765146248113653e-10 -8.521692404165438e-11 -9.196864221681995e-13 2.244532339178001e-15 -3.438466124468745e-5 2.9152756687397103e-8 -5.659850557494586e-8 -6.519679959184884e-10 1.7598063887201329e-12 2.0004403029991966e-5 2.648882698375574e-5 3.4037092747919856e-7 -1.0542829427919842e-9 -4.6312608372834306e-7 3.50363526607744e-5 -2.2928899398048297e-7 -4.1905041819224095e-5 4.172891120187332e-8 7.100345027973625e-6
29.19173 -6.651659206671874e-5 4.166206717215621e-9 1.1867255874844891e-14 -1.962732032652416e-19 1.870580837224829e-22 7.236274363194119e-25 -1.0013473444530439e-27 -4.068033226893026e-28 -4.2829730877187804e-30 1.001283134279993e-32 4.427616799635917e-6 2.0963697301667017e-11 -1.280346580235445e-15 -4.2744784375479516e-19 -3.712201184868654e-21 5.2182207271756e-24 1.9671534860479064e-24 2.0715710019986313e-26 -4.8450214192657343e-29 -9.122186997500197e-8 -1.528420703164677e-12 -2.7319133503884145e-14 -8.825968561747608e-17 1.101248602867275e-19 3.7305464829477104e-20 3.932225286193536e-22 -9.212119853740912e-25 1.3864785845814864e-6 6.4381977366366785e-9 1.7834942172042014e-11 -2.088539803488414e-14 -7.302001080598473e-15 -7.729124831176923e-17 1.824209495517891e-19 9.770983837353156e-5 1.5644846305777454e-7 -1.5391967865190386e-10 -8.218222207127002e-11 -8.87418680063067e-13 2.167187602179148e-15 -3.405613534272451e-5 2.8576363344090698e-8 -5.555238446038653e-8 -6.401634765566608e-10 1.727444429893516e-12 2.000432794534424e-5 2.6059442984422567e-5 3.3498423104368117e-7 -1.0364631374748418e-9 -4.5679333780111734e-7 3.4543181524462336e-5 -2.251576681345385e-7 -4.181275448911463e-5 4.2049011087525835e-8 7.049522273817736e-6
29.19891 -6.59020855245018e-5 4.089608034103939e-9 1.1541556068225343e-14 -1.891135653966806e-19 1.7854719388106694e-22 6.8411223705125335e-25 -9.439890516693426e-28 -3.742905811171845e-28 -3.94068166806103e-30 9.212699399915178e-33 4.3867909483203265e-6 2.0579006711018786e-11 -1.245290531511532e-15 -4.1170623206934327e-19 -3.542207024069155e-21 4.963504141451527e-24 1.826213852505758e-24 1.9231837124843562e-26 -4.498110463684789e-29 -9.038217299366028e-8 -1.500482576012512e-12 -2.6566052382514827e-14 -8.500860488508913e-17 1.0565200100332753e-19 3.4967561210473367e-20 3.6860254319119005e-22 -8.636203330475857e-25 1.3737286362056905e-6 6.31902107491574e-9 1.733841192625062e-11 -2.0212811297733096e-14 -6.92467229030838e-15 -7.331274574500887e-17 1.7308505783700033e-19 9.679824502374923e-5 1.535210285346556e-7 -1.5024005642901826e-10 -7.92290420164734e-11 -8.560079836886758e-13 2.0918557423538533e-15 -3.372811876723452e-5 2.8000832618472793e-8 -5.4510714828764166e-8 -6.28402648968076e-10 1.6952079095923495e-12 2.0004270258999916e-5 2.5630279765574534e-5 3.295963560963069e-7 -1.0186660688095786e-9 -4.5044063511901583e-7 3.4048012074686706e-5 -2.2103618543088146e-7 -4.172046735481253e-5 4.237168767745995e-8 6.998431643128514e-6
29.2061 -6.528712837327601e-5 4.013664538098403e-9 1.1221644786408027e-14 -1.8214791983644303e-19 1.7034476735343884e-22 6.463913891328718e-25 -8.893503036186844e-28 -3.4398258693230193e-28 -3.621602013853489e-30 8.466825813048094e-33 4.345930594021634e-6 2.019754841127808e-11 -1.2108496882563395e-15 -3.9639847226312087e-19 -3.378411828561652e-21 4.718617322792815e-24 1.6936125792143352e-24 1.783575114549561e-26 -4.1717202852812607e-29 -8.954190906708973e-8 -1.4727561731044876e-12 -2.5826472466214722e-14 -8.184651435470415e-17 1.0131359673276497e-19 3.2746780925016335e-20 3.4521562019604336e-22 -8.089112006837452e-25 1.3609661942732022e-6 6.2008867339728684e-9 1.6850953984059296e-11 -1.955448737675465e-14 -6.562362278154406e-15 -6.94923363041364e-17 1.6411886319841132e-19 9.588614966336868e-5 1.5062009033910193e-7 -1.4660773352925213e-10 -7.635204847013001e-11 -8.253978336742473e-13 2.018402637348445e-15 -3.340007089477181e-5 2.742527997822736e-8 -5.347205209303276e-8 -6.166694942948374e-10 1.6630542909202165e-12 2.000419476664779e-5 2.5200716808982745e-5 3.241998831364457e-7 -1.000868811652089e-9 -4.440600988245119e-7 3.355033954174781e-5 -2.169201860667881e-7 -4.1628154745748044e-5 4.269689420621397e-8 6.947095330427929e-6
29.21328 -6.467340231317268e-5 3.938582529509302e-9 1.0908320746978046e-14 -1.7539005536356502e-19 1.6246304689460473e-22 6.104970497771215e-25 -8.374697370335792e-28 -3.1583229628784323e-28 -3.3252387824842815e-30 7.77405265181758e-33 4.305151263364155e-6 1.9820402233555407e-11 -1.177114918426908e-15 -3.815557218246511e-19 -3.2210772903362563e-21 4.483922748881621e-24 1.569297873943893e-24 1.652690672641294e-26 -3.865723497039062e-29 -8.870328172002822e-8 -1.445330109899464e-12 -2.510227803201685e-14 -7.878025556653251e-17 9.711855660383931e-20 3.0644499446333215e-20 3.2307625283782134e-22 -7.571185664526106e-25 1.3482267999735896e-6 6.084120472675987e-9 1.6373807107679378e-11 -1.8912056724715707e-14 -6.2156168191546705e-15 -6.583577970107113e-17 1.5553591974827142e-19 9.497608776621105e-5 1.477535740312807e-7 -1.4303258315700663e-10 -7.355778776033785e-11 -7.956579077344996e-13 1.9469960036672335e-15 -3.3072945267879756e-5 2.685133048948159e-8 -5.243933537555882e-8 -6.049968433422524e-10 1.6310723699993996e-12 2.0004136739062405e-5 2.4771971702025897e-5 3.188096973592504e-7 -9.831193752246296e-10 -4.3766825936349303e-7 3.3051340336141856e-5 -2.1281994803299441e-7 -4.153597072463157e-5 4.30234947790955e-8 6.895655290350308e-6
