 R   <X|d/dR|A>   <X|d/dR|B>   <X|d/dR|C>   <A|d/dR|B>   <A|d/dR|C>   <B|d/dR|C> 
22.03 -4.1165861525925534e-5 0.00024353428774051298 -0.0002576293591520917 0.0016038858047497432 -0.006164046006386347 0.025702537813475517
22.04 -4.125073011575526e-5 0.00024319486205550995 -0.0002556531872670093 0.0016002166211815032 -0.006199844668520607 0.025147217679071184
22.05 -4.133199614767248e-5 0.00024285990060190303 -0.00025367959048224826 0.0015959736128416005 -0.006238084152803827 0.024558235298942924
22.06 -4.1409666322181455e-5 0.00024252937199242326 -0.0002517085426304219 0.001591172348194283 -0.00627874813523246 0.023935740972241125
22.07 -4.1483746668670865e-5 0.00024220326002250122 -0.00024973999040319177 0.0015858288528034174 -0.006321820166947272 0.023279882307528223
22.08 -4.15542428949473e-5 0.00024188155582822941 -0.0002477738662729505 0.001579959317713082 -0.0063672837871131425 0.022590804760590482
22.09 -4.1621161376288716e-5 0.00024156423537904752 -0.00024581012680483514 0.0015735791927975367 -0.00641512286816675 0.021868653097476574
22.1 -4.168450850661e-5 0.00024125127421236513 -0.00024384872768789384 0.0015667037659508722 -0.0064653214161670336 0.021113570074627
22.11 -4.174429070086882e-5 0.00024094264738881282 -0.0002418896237707494 0.0015593481594277892 -0.006517863584240003 0.020325696247955834
22.12 -4.180051439740085e-5 0.00024063832944868594 -0.00023993276909653341 0.0015515273261194646 -0.006572733686583391 0.01950516977352737
22.13 -4.185365400000549e-5 0.00024033795592587836 -0.0002379777408620356 0.0015433242093238159 -0.006629700676817895 0.01865508779636668
22.14 -4.1906523457704206e-5 0.00024003946264985595 -0.00023602224113099168 0.0015351593358762315 -0.0066874571795624005 0.01779335277146939
22.15 -4.195959677751134e-5 0.00023974246618242178 -0.0002340658611447643 0.0015271075030463123 -0.006745775521898189 0.016923056351567697
22.16 -4.2012880056920754e-5 0.00023944691982299884 -0.0002321085686016922 0.001519174866760858 -0.006804643934749014 0.016044325319858083
22.17 -4.206637989864733e-5 0.0002391527630681837 -0.00023015036209479784 0.0015113667640975922 -0.006864051259327208 0.015157284085454619
22.18 -4.212010209629459e-5 0.00023885995877371983 -0.00022819118110115012 0.0015036896596300757 -0.0069239859513202835 0.014262050923783036
22.19 -4.21740526398949e-5 0.00023856846490937704 -0.00022623097378920068 0.0014961496903096458 -0.006984436844919641 0.013358740589014538
22.2 -4.222823790465768e-5 0.00023827822910441797 -0.00022426971060958095 0.00148875235322792 -0.007045393339784297 0.012447464356790769
22.21 -4.228266431842798e-5 0.00023798919805378586 -0.000222307361497583 0.0014815029953078975 -0.007106845164683551 0.011528328838377974
22.22 -4.2337338363989684e-5 0.00023770131746857673 -0.00022034389593937986 0.0014744068086249673 -0.0071687823983189215 0.010601435686288869
22.23 -4.239226658127787e-5 0.00023741453202807256 -0.0002183792830372612 0.0014674688256586556 -0.007231195490900341 0.009666881288093005
22.24 -4.244745556950036e-5 0.00023712878533333333 -0.00021641349157391996 0.0014606939144768836 -0.007294075286489545 0.008724756448175526
22.25 -4.2502911989169005e-5 0.00023684401986233893 -0.00021444649007578575 0.0014540867738547655 -0.0073574130461241645 0.007775146057194081
22.26 -4.255864256403981e-5 0.00023656017692667969 -0.00021247824687544193 0.0014476519283303463 -0.0074212004717336445 0.0068181287490143815
22.27 -4.261465408296336e-5 0.00023627719662978669 -0.0002105087301731236 0.0014413937232000042 -0.0074854297308585265 0.005853776544898366
22.28 -4.2670953544948164e-5 0.000235995007595233 -0.0002085379525224416 0.0014353154189208535 -0.007550094172436224 0.004882155171489772
22.29 -4.272754769875223e-5 0.00023571355937568303 -0.00020656583072014932 0.0014294220133022274 -0.007615186194695436 0.0039033212580920434
22.3 -4.2784443508596516e-5 0.00023543279063806478 -0.0002045923220465357 0.0014237175111092067 -0.007680699339538107 0.0029173246836149513
22.31 -4.284164805831593e-5 0.00023515263525982272 -0.00020261739877924925 0.0014182054153264762 -0.00774662795305465 0.0019242073887264773
22.32 -4.2899168501473486e-5 0.00023487302586971273 -0.0002006410328426766 0.0014128890320084556 -0.007812966978069416 0.0009240026750015787
22.33 -4.295701206302856e-5 0.0002345938938031998 -0.00019866319589829514 0.0014077714646810457 -0.007879711983854338 -8.326522386241803e-5
22.34 -4.301518604089866e-5 0.00023431516905977626 -0.00019668385943349403 0.0014028556087016465 -0.007946859196704927 -0.0010975815850486723
22.35 -4.307369780741371e-5 0.00023403678026220066 -0.00019470299484890721 0.0013981441455834154 -0.008014405531376792 -0.0021189416538975156
22.36 -4.313255481066331e-5 0.00023375865461764986 -0.0001927205735442633 0.0013936395372901506 -0.008082348623380064 -0.003147351115503742
22.37 -4.319176457573694e-5 0.00023348071788078283 -0.00019073656700278318 0.0013893440205088258 -0.008150686862125523 -0.004182826580632735
22.38 -4.3250961156953684e-5 0.00023320268002213242 -0.00018875111874433375 0.0013853294342347677 -0.008219171126735892 -0.005221941209221713
22.39 -4.330790962681969e-5 0.0002329231891055811 -0.00018676529375966376 0.0013820123331473994 -0.008286314501938296 -0.00624400735888445
22.4 -4.336224480846668e-5 0.00023264195344547447 -0.00018477917107450592 0.0013794567979663198 -0.008351871420118914 -0.007245620275731441
22.41 -4.3413973755264626e-5 0.00023235890378241078 -0.00018279273536982044 0.001377655351732416 -0.008415847519814133 -0.00822684469909939
22.42 -4.346310350263621e-5 0.00023207397007611613 -0.00018080597638900966 0.0013766002483863835 -0.00847824951062724 -0.009187759151631978
22.43 -4.350964115775011e-5 0.00023178708087805944 -0.0001788188840019794 0.0013762835449916944 -0.008539085088286028 -0.010128456360146965
22.44 -4.355359389931482e-5 0.00023149816331262995 -0.00017683144831957747 0.0013766970961899348 -0.008598362973437157 -0.011049043824088927
22.45 -4.35949689772612e-5 0.00023120714306048193 -0.0001748436598057212 0.0013778325486785022 -0.008656092951228595 -0.011949644398422566
22.46 -4.363377371231519e-5 0.00023091394434403262 -0.00017285550938721635 0.0013796813357267231 -0.00871228591163572 -0.012830396890414646
22.47 -4.3670015495460655e-5 0.0002306184899151037 -0.00017086698856131358 0.001382234671747035 -0.008766953890481401 -0.013691456669675391
22.48 -4.370370178729298e-5 0.000230320701044691 -0.00016887808950099967 0.001385483546938398 -0.008820110111096534 -0.014532996290781891
22.49 -4.373483976855774e-5 0.0002300205022942692 -0.00016688881121686752 0.0013894186935801136 -0.008871769296662358 -0.01535520695493152
22.5 -4.376343454473239e-5 0.00022971784616871888 -0.00016489919061302277 0.0013940304249933117 -0.008921949137712708 -0.016158303867180798
22.51 -4.378949788389018e-5 0.00022941259321789656 -0.0001629091511766815 0.0013993093616811144 -0.008970663499331219 -0.016942505280097442
22.52 -4.3813037253521654e-5 0.00022910466228029605 -0.00016091869355086213 0.0014052455322565093 -0.00901793095596897 -0.017708059169924822
22.53 -4.383406021758284e-5 0.0002287939702752644 -0.0001589278189397083 0.0014118287159278085 -0.009063771470417493 -0.01845523402509234
22.54 -4.385257443327095e-5 0.00022848043222937917 -0.00015693652924305695 0.0014190484383080953 -0.00910820643764978 -0.019184319506665756
22.55 -4.3868587647727816e-5 0.00022816396130457214 -0.00015494482718774678 0.001426893967381594 -0.009151258728924283 -0.019895627116871203
22.56 -4.3882107694671104e-5 0.00022784446882799614 -0.00015295271645571654 0.0014353543096509013 -0.009192952736045902 -0.020589490874247447
22.57 -4.389314249095352e-5 0.00022752186432362356 -0.00015096020180890203 0.0014444182064896004 -0.009233314415672484 -0.021266267993901897
22.58 -4.390170003305004e-5 0.0002271960555455722 -0.00014896728921098167 0.0014540741307250621 -0.009272371333547635 -0.021926339571227835
22.59 -4.390778839347344e-5 0.00022686694851314755 -0.0001469739859459785 0.0014643102834768192 -0.00931015270853478 -0.02257011126735431
22.6 -4.3911414152269107e-5 0.00022653447266037712 -0.00014498030738529513 0.0014751149262800225 -0.0093466903946551 -0.023198018379211146
22.61 -4.3912583688784835e-5 0.00022619856018416272 -0.00014298627131910754 0.0014864760992953242 -0.009382018199226957 -0.023810523487959437
22.62 -4.391131073370434e-5 0.00022585902461888478 -0.00014099186652360526 0.0014983800056989705 -0.009416167285403114 -0.024408094704957372
22.63 -4.390787365141106e-5 0.00022551584632413816 -0.000138997063789851 0.001510874344901117 -0.009448932801214015 -0.02498781468091306
22.64 -4.390390336720624e-5 0.00022516937119560935 -0.00013700160885924678 0.0015243060938792024 -0.009478906593365958 -0.025529649416069854
22.65 -4.3899678764153066e-5 0.00022481957103488086 -0.0001350054713246094 0.0015387147234518532 -0.00950589153938422 -0.0260307377132908
22.66 -4.389520837509827e-5 0.0002244663413012414 -0.0001330086673368073 0.0015540786200014126 -0.009529933981361835 -0.026491676458090297
22.67 -4.3890500828563376e-5 0.00022410957526152156 -0.00013101121493902193 0.0015703759360092592 -0.009551082249297049 -0.02691309235052423
22.68 -4.3885564841144286e-5 0.00022374916409124924 -0.0001290131341814045 0.0015875845915735065 -0.00956938669689452 -0.02729564249488936
22.69 -4.388040920992254e-5 0.00022338499697633095 -0.00012701444723199704 0.0016056822763847452 -0.009584899735754701 -0.02764001497146295
22.7 -4.3875042804887336e-5 0.000223016961215268 -0.00012501517848395797 0.0016246464521931206 -0.009597675867721867 -0.027946929386914576
22.71 -4.386947195203043e-5 0.0002226449908261319 -0.0001230153292768998 0.0016444559077504065 -0.009607772687943168 -0.028217144282310015
22.72 -4.3863706037971736e-5 0.00022226896251866036 -0.0001210149319601511 0.0016650874551303455 -0.009615248859751954 -0.028451443246866385
22.73 -4.385775841744229e-5 0.0002218886783580122 -0.00011901406030089508 0.0016865153210623882 -0.009620163708940184 -0.028650631998463367
22.74 -4.385163770908269e-5 0.0002215040276897162 -0.00011701274445385914 0.0017087163493274792 -0.00962258052477135 -0.0288155621539949
22.75 -4.384535262858913e-5 0.00022111489737939224 -0.00011501101775572621 0.0017316671457205147 -0.009622564798803863 -0.02894711910847021
22.76 -4.383891197666765e-5 0.00022072117199626847 -0.00011300891678666216 0.0017553440859548817 -0.00962018424087022 -0.029046222370232907
22.77 -4.3832324627127795e-5 0.00022032273399518926 -0.00011100648142838168 0.0017797233242255815 -0.009615508791657632 -0.029113825851547637
22.78 -4.382559951511364e-5 0.00021991946389713892 -0.00010900375491878672 0.001804780802456897 -0.009608610631618464 -0.02915091811041437
22.79 -4.381874562547122e-5 0.00021951124046830535 -0.00010700078390321017 0.0018304922602587015 -0.009599564185937938 -0.02915852253942887
22.8 -4.381177198125016e-5 0.0002190979408977036 -0.00010499761848227406 0.0018568332456139203 -0.009588446125287085 -0.02913769749748627
22.81 -4.380468763233796e-5 0.0002186794409733876 -0.00010299431225641006 0.0018837791263170904 -0.009575335362090149 -0.029089536380106935
22.82 -4.379749982958441e-5 0.00021825566349815222 -0.00010099082714926463 0.001911308578574985 -0.009560312175905658 -0.029015168622561687
22.83 -4.3790219003596866e-5 0.0002178264464648848 -9.898729218451369e-5 0.00193939417613443 -0.009543460560733802 -0.028915757138914314
22.84 -4.378285574028353e-5 0.00021739162179140314 -9.698385270762034e-5 0.0019680078564444686 -0.009524866817111146 -0.02879249924862114
22.85 -4.377541882634619e-5 0.00021695106791414846 -9.49805648781529e-5 0.0019971248148483805 -0.009504618576338946 -0.028646627818943827
22.86 -4.3767917059382944e-5 0.00021650466181445213 -9.297749000265357e-5 0.0020267200859820393 -0.009482805631146566 -0.02847941006459696
22.87 -4.376035923380666e-5 0.00021605227926020908 -9.0974694466789e-5 0.002056768562662319 -0.009459519898508609 -0.02829214715712185
22.88 -4.3753100821931254e-5 0.00021559367504001483 -8.897237279042871e-5 0.002087292699237136 -0.009434639877112861 -0.028083069088255832
22.89 -4.3748230430347616e-5 0.0002151280069812251 -8.69713446137867e-5 0.0021185507775655704 -0.009406970130884991 -0.02783491530515524
22.9 -4.374610265736735e-5 0.0002146550384571036 -8.497182597483646e-5 0.002150558738793089 -0.00937639708846681 -0.027545980509625752
22.91 -4.374672529966676e-5 0.00021417465322719404 -8.297391519737442e-5 0.002183284561685384 -0.009343024786648174 -0.027217695499878923
22.92 -4.375010606852137e-5 0.00021368673524121582 -8.097771543120928e-5 0.00221669624716258 -0.00930695913191496 -0.026851521661614936
22.93 -4.375625372488226e-5 0.000213191179732684 -7.898317538213012e-5 0.0022507666557774054 -0.009268303863296867 -0.02644893934935643
22.94 -4.376517464211908e-5 0.0002126878591515491 -7.699057425352614e-5 0.0022854588997745493 -0.009227172535911354 -0.02601147975106242
22.95 -4.377687571356597e-5 0.00021217665555652872 -7.500009225302879e-5 0.0023207392690739663 -0.009183677744197377 -0.025540693723775036
22.96 -4.379136426378016e-5 0.00021165745751223667 -7.301183515223068e-5 0.0023565765606990098 -0.009137931635637728 -0.025038152822527065
22.97 -4.380864746986462e-5 0.00021113015449894014 -7.102591516449043e-5 0.0023929396646551124 -0.009090047819433336 -0.02450545342156893
22.98 -4.3828732349388924e-5 0.00021059463715470143 -6.904245071791059e-5 0.0024297975940822253 -0.009040141249784297 -0.023944215167114532
22.99 -4.385162574869576e-5 0.0002100507975112299 -6.706156622971393e-5 0.002467119515975785 -0.008988328101616054 -0.023356079313169926
23.0 -4.387733433159067e-5 0.00020949852922348192 -6.508339188198941e-5 0.002504874782409399 -0.008934725638827886 -0.022742706940792046
23.01 -4.390586456841186e-5 0.00020893772779305954 -6.310806339882028e-5 0.002543032962188082 -0.008879452075173358 -0.022105777061573476
23.02 -4.39372227254778e-5 0.00020836829078544597 -6.113572182476924e-5 0.0025815638728580374 -0.00882262642791503 -0.02144698460660641
23.03 -4.397141485490991e-5 0.00020779011804112528 -5.916651330471912e-5 0.0026204376129951488 -0.008764368364430234 -0.020768038302666804
23.04 -4.400845112221508e-5 0.00020720306740610822 -5.7200437698573594e-5 0.002659628394216969 -0.008704792311835742 -0.02007064262393023
23.05 -4.404833172893469e-5 0.00020660709871751635 -5.5237841034839055e-5 0.0026991022119694586 -0.00864402597499145 -0.019356547984524387
23.06 -4.409106154046057e-5 0.0002060021250938443 -5.32788991044657e-5 0.00273882979779319 -0.008582190573053044 -0.01862749176607401
23.07 -4.4136645988529743e-5 0.00020538805429562372 -5.1323763613501956e-5 0.002778783008107936 -0.008519406222390384 -0.017885212671757866
23.08 -4.418509020781352e-5 0.0002047647976348095 -4.9372591973271584e-5 0.002818934104163176 -0.00845579289050574 -0.017131451314883944
23.09 -4.4236399029581595e-5 0.00020413227014526495 -4.742554696886186e-5 0.00285925578652585 -0.008391470201730072 -0.016367947452731606
23.1 -4.4290576975757595e-5 0.00020349039074622432 -4.548279643209117e-5 0.0028997212292231882 -0.008326557238129483 -0.015596437134608716
23.11 -4.434762825336334e-5 0.000202839082398779 -4.3544512918904685e-5 0.002940304113430551 -0.008261172336134364 -0.014818649770906403
23.12 -4.440755674934895e-5 0.00020217827225543943 -4.161087339117221e-5 0.002980978660593381 -0.00819543287943873 -0.01403630513047705
23.13 -4.446968842555863e-5 0.000201507344412974 -3.968232440254783e-5 0.0030217047067642414 -0.008129523965257773 -0.013252195626372565
23.14 -4.452995992462916e-5 0.0002008229599870976 -3.776066279841564e-5 0.0030623684850549266 -0.008063973045939036 -0.012474524427926889
23.15 -4.458769947366856e-5 0.00020012445218196725 -3.584633662703845e-5 0.003102932618335791 -0.007998955917824804 -0.011706037705548848
23.16 -4.464289847300614e-5 0.0001994119233311025 -3.393967345503126e-5 0.0031433751926492333 -0.0079345895531441 -0.010948403310661525
23.17 -4.469555661288153e-5 0.0001986853477454652 -3.2040916345555816e-5 0.003183675106842234 -0.007870981427106518 -0.010203244223493212
