 R   <X|H|X>   <A|H|A> 
2.210936 0.16430760987922055 0.15951355622534522
2.210982 0.1642903439592007 0.15949751469727008
2.211028 0.1642730795092454 0.15948147477323082
2.2110741 0.1642557790026282 0.1594654015888402
2.2111201 0.16423851749566573 0.1594493648756961
2.2111661 0.16422125745843638 0.15943332976592517
2.2112122 0.1642039613738051 0.1594172614056035
2.2112582 0.16418670427890483 0.15940122950540067
2.2113042 0.1641694486534064 0.15938519920790836
2.2113503 0.16415215698976435 0.15936913566966182
2.2113963 0.16413490430593175 0.15935310858041069
2.2114423 0.16411765309116988 0.15933708309320735
2.2114883 0.16410040334536802 0.15932105920783068
2.2115344 0.16408311757376198 0.15930500209475307
2.2115804 0.16406587076874293 0.15928898141584924
2.2116264 0.16404862543235313 0.15927296233810945
2.2116725 0.164031344079413 0.1592569100424553
2.2117185 0.16401410168314376 0.1592408941698616
2.2117645 0.16399686075517314 0.15922487989776923
2.2118106 0.16397958381990405 0.15920883241754485
2.2118566 0.16396234583139224 0.1591928213492719
2.2119026 0.1639451093108486 0.15917681188083782
2.2119487 0.16392783679225642 0.1591607692140496
2.2119947 0.1639106032105103 0.15914476294810834
2.2120407 0.16389337109640206 0.1591287582813433
2.2120868 0.16387610299349353 0.159112720425998
2.2121328 0.1638588738175217 0.15909671896039915
2.2121788 0.16384164610885812 0.15908071909331423
2.2122249 0.1638243824206399 0.1590646860474182
2.2122709 0.16380715764945203 0.15904868938017278
2.2123169 0.16378993434524267 0.15903269431077888
2.212363 0.16377267507072268 0.15901666607233897
2.212409 0.16375545470332886 0.1590006742014581
2.212455 0.163738235802584 0.15898468392776632
2.212501 0.16372101836837794 0.15896869525104265
2.2125471 0.1637037649761817 0.15895267341828423
2.2125931 0.1636865504779122 0.15893668793830568
2.2126391 0.1636693374458523 0.15892070405463296
2.2126852 0.16365208846504167 0.15890468702468044
2.2127312 0.16363487836825924 0.15888870633642654
2.2127772 0.16361766973735722 0.15887272724381601
2.2128233 0.16360042516694215 0.15885671501467646
2.2128693 0.16358321947065887 0.15884073911615854
2.2129153 0.16356601523992476 0.15882476481261754
2.2129614 0.1635487750788989 0.15880875738227027
2.2130074 0.16353157378208213 0.15879278627142435
2.2130534 0.1635143739504453 0.1587768167548256
2.2130995 0.1634971381977071 0.1587608141210908
2.2131455 0.1634799412992435 0.15874484779571804
2.2131915 0.16346274586558832 0.15872888306385882
2.2132376 0.1634455145200201 0.1587128852245293
2.2132836 0.16342832201879448 0.1586969236824271
2.2133296 0.16341113098200608 0.15868096373310514
2.2133757 0.1633939040424902 0.1586649706859733
2.2134217 0.1633767159373878 0.15864901392493935
2.2134677 0.16335952929635159 0.15863305875595213
2.2135137 0.1633423441192575 0.15861710517876687
2.2135598 0.16332512305167826 0.15860111851664335
2.2136058 0.1633079408052801 0.15858516812578874
2.2136518 0.16329076002245316 0.1585692193260026
2.2136979 0.16327354335832178 0.15855323745092806
2.2137439 0.16325636550544825 0.15853729183600407
2.2137899 0.16323918911577517 0.1585213478114152
2.213836 0.1632219768539761 0.15850537072118304
