 R   <X|H|X>   <A|H|A>   <B|H|B>   <C|H|C>   <D|H|D>   <E|H|E>   <F|H|F>   <G|H|G>   <H|H|H>   <I|H|I>   <J|H|J> 
33.90244 8.900026882884962e-7 0.06930405999759015 0.09272667002557247 0.09956209999218157 0.10775400997848177 0.14370117999760465 0.15180098999770683 0.16321083999765193 0.16652360988720202 0.1673071497018234 0.16775161799583663
33.90962 8.800025796375369e-7 0.06930406000094327 0.0927266700266507 0.09956209999104704 0.10775401997719819 0.14370118999673961 0.15180099000062364 0.1632108499967752 0.16652390984776871 0.1673079395972844 0.16775695724357542
33.9168 8.800018187440137e-7 0.06930405999941573 0.09272667002494464 0.09956209999270456 0.10775402997564734 0.14370119000106693 0.15180099000080627 0.16321085000080937 0.16652419981537314 0.1673087095133128 0.16776231655883073
33.92399 8.699916572965254e-7 0.06930405999888442 0.09272667002213095 0.0995620999954674 0.10775403998747912 0.1437011900002034 0.15180099000383562 0.1632108499992582 0.16652449017872456 0.1673094604527625 0.16776770329838947
33.93117 8.599987281470611e-7 0.06930406000301557 0.09272666002294998 0.09956210999459784 0.10775404999018272 0.1437011900001581 0.15180100000295627 0.16321085000288807 0.1665247801349556 0.1673101903432809 0.16777309255911813
33.93835 8.599980422892227e-7 0.06930407000221415 0.09272666002651958 0.09956210999097813 0.10775406998818138 0.14370118999941942 0.1518009999995654 0.1632108600023767 0.16652506009684392 0.16731091024785752 0.16777851188905568
33.94553 8.499989908001592e-7 0.0693040699996203 0.09272666002562349 0.09956210999182405 0.10775407998427841 0.14370119000132345 0.1518009999997387 0.1632108599992867 0.16652534005896363 0.16731161014383703 0.1677839411361893
33.95271 8.499995784905256e-7 0.06930407000007605 0.09272666002589201 0.09956210999150551 0.10775408998346789 0.1437012000005291 0.15180100000052232 0.16321086000057083 0.16652562002278726 0.16731229005650666 0.16778939045571994
33.95989 8.400002780727234e-7 0.06930407000010146 0.09272666002602127 0.09956210999132627 0.10775409998209408 0.1437012000000929 0.15180100999965182 0.1632108699996605 0.16652588998457987 0.16731295996329584 0.16779484969523004
33.96707 8.40000903083747e-7 0.06930406999884631 0.09272665002674622 0.09956211999055145 0.10775410998087788 0.14370119999993955 0.15180101000022642 0.1632108700002189 0.166526169951127 0.167313609883607 0.16780032900691813
33.97425 8.300016169754614e-7 0.06930407999797394 0.09272665002493821 0.09956211999230967 0.10775411997954386 0.14370119999989361 0.1518010100003999 0.1632108700004036 0.16652642991565922 0.16731424979629914 0.1678058182384959
33.98143 8.30002218335952e-7 0.06930408000076521 0.09272665002586583 0.09956211999133241 0.10775412997819703 0.14370120000076397 0.15180100999713053 0.1632108699971288 0.16652669987743168 0.16731487971437833 0.16781132746465421
33.98861 8.200032923267204e-7 0.06930407999980505 0.09272665002431288 0.09956211999283579 0.10775413997699461 0.14370119999630607 0.15180101999633885 0.16321087999634107 0.1665269598480287 0.16731548965090218 0.16781684676954114
33.9958 8.199982018238885e-7 0.06930408000022285 0.09272665002104413 0.09956211999605495 0.10775414998957676 0.1437012100042562 0.1518010199991586 0.16321087999916625 0.16652722016974045 0.1673160803946717 0.16782238370344502
34.00298 8.09992587562846e-7 0.06930407999909552 0.09272664002177748 0.09956212999527225 0.10775415998837444 0.1437012099990116 0.15180101999934267 0.16321087999932002 0.1665274701381596 0.16731667031601974 0.16782793301660595
34.01016 7.999989017022832e-7 0.069304080002555 0.09272664002589204 0.09956212999110846 0.10775416998702629 0.14370121000036779 0.15180102000246307 0.16321088000252584 0.16652773010440333 0.16731724022733868 0.1678334922498617
34.01734 7.999985555794051e-7 0.06930409000168589 0.09272664002484551 0.09956212999210572 0.10775417998569516 0.14370120999951785 0.15180103000180642 0.16321089000165281 0.1665279800638986 0.16731780014753783 0.16783907147635194
34.02452 7.89999240701283e-7 0.06930408999974638 0.09272664002526733 0.09956212999163483 0.10775418998446529 0.14370121000088787 0.1518010299995244 0.16321088999982594 0.16652822003418205 0.16731835007500942 0.16784465077812621
34.0317 7.899999999999998e-7 0.06930408999999998 0.09272664002494227 0.09956212999191097 0.10775419998313872 0.14370122 0.15180102999999998 0.16321088999999997 0.16652847000000007 0.16731888000008274 0.16785024999991624
34.03888 7.800017090915912e-7 0.06930409000022825 0.09272663002566839 0.0995621399911359 0.10775420998214721 0.1437012200002086 0.151801039999236 0.16321088999921693 0.16652870997018482 0.16731940993491262 0.16785585929622182
34.04606 7.700007221436147e-7 0.06930408999831407 0.09272663002431779 0.0995621399924377 0.10775421997891398 0.14370121999991187 0.15180104000031996 0.16321089999834554 0.16652894993602946 0.16731991986525616 0.16786147851170663
34.05324 7.700022017930856e-7 0.06930409999744502 0.0927266300250948 0.09956213999161205 0.10775423997668455 0.1437012199998658 0.1518010400005087 0.16321090000050542 0.1665291899050932 0.16732042979747577 0.167867107723564
34.06042 7.600028845196965e-7 0.06930410000088119 0.09272663002369494 0.09956213999296323 0.10775424997894208 0.14370122000087954 0.15180103999669423 0.16321090000066032 0.16652941987923642 0.1673209197441412 0.16787274701605018
34.0676 7.600018452903399e-7 0.0693040999997773 0.09272663002883402 0.09956213998777567 0.10775425997639182 0.14370121999577884 0.15180104999581787 0.1632108999958278 0.16652964984482133 0.16732139968346907 0.16787838622418447
34.07479 7.499919252779518e-7 0.06930410000020007 0.09272662002070738 0.09956214999585375 0.10775426998934068 0.1437012300038134 0.15180104999925292 0.1632109100037403 0.1665298801336338 0.16732187028253953 0.16788405339325901
34.08197 7.399984889592976e-7 0.0693040999992334 0.09272662002527818 0.09956214999123462 0.1077542799881046 0.1437012299991636 0.1518010499994247 0.16321090999942114 0.16653010010347086 0.16732234021128045 0.16788972260739277
34.08915 7.399989278173267e-7 0.06930410000202968 0.09272662002408127 0.0995621499923833 0.1077542899866884 0.1437012300002917 0.15180105000200303 0.16321090999961255 0.16653033007245266 0.16732279014421358 0.16789540182139515
34.09633 7.299974010995455e-7 0.06930411000123435 0.09272662002465641 0.09956214999175998 0.10775429998561434 0.14370122999964477 0.15180106000121804 0.1632109100011885 0.16653055004289144 0.167323240085965 0.16790109110889034
34.10351 7.199998143151122e-7 0.06930410999990717 0.09272662002387685 0.0995621499924915 0.10775430998408596 0.14370123000035515 0.1518010599999304 0.16321092000038043 0.1665307700119086 0.16732367002393142 0.16790678031742548
34.11069 7.20000232029113e-7 0.06930410999997678 0.09272661002460424 0.09956215999171615 0.10775431998253389 0.14370123999955972 0.15180106000008697 0.1632109200002378 0.16653097998504035 0.16732409997033498 0.16791248960224525
34.11787 7.100027851417415e-7 0.06930410999993045 0.09272661002371083 0.09956215999256163 0.10775433998030598 0.1437012400003477 0.15180105999869495 0.1632109199985738 0.16653119995470975 0.1673245199138812 0.16791819880613934
34.12505 7.000011616677285e-7 0.06930411000057989 0.09272661002433832 0.0995621599918875 0.10775434998087667 0.14370123999988413 0.1518010699978228 0.16321092999787692 0.16653140992762866 0.1673249298567009 0.16792391800895937
34.13223 7.000015759750314e-7 0.06930410999700383 0.09272661002308537 0.0995621599930865 0.10775435997886855 0.1437012399998423 0.15180107000059267 0.163210930000573 0.16653161989978038 0.16732533981077774 0.16792963728689986
34.13941 6.900081697634176e-7 0.06930411999611526 0.09272661002780157 0.09956215998835334 0.10775436997778991 0.1437012400010201 0.15180107000076448 0.16321093000077122 0.16653182987411394 0.16732572976184673 0.16793537648207588
34.1466 6.799978225380562e-7 0.06930411999891045 0.09272660001975216 0.09956216999643108 0.10775437999039661 0.14370124000414994 0.15180107000409548 0.16321093000409692 0.16653203012864184 0.16732612025198615 0.16794112376014944
34.15378 6.799982798028711e-7 0.06930412000017147 0.09272660002438071 0.09956216999135666 0.1077543899893401 0.14370125000326028 0.15180108000321732 0.16321094000321842 0.16653223010736298 0.16732650019676454 0.16794687296172803
34.16096 6.699948010583835e-7 0.0693041200001301 0.0927266000241572 0.09956216999266938 0.10775439998724211 0.14370124999935055 0.15180107999951312 0.1632109399995089 0.16653244007798113 0.16732688014371025 0.16795262224651236
34.16814 6.599991651042895e-7 0.06930411999958205 0.09272660002204608 0.09956216999188106 0.10775440998814809 0.14370125000008357 0.1518010799996865 0.16321093999969685 0.1665326300480366 0.16732724009157462 0.16795839144496352
34.17532 6.599996285107923e-7 0.06930412000070572 0.09272659002282067 0.09956216999306804 0.1077544299859195 0.14370125000003703 0.1518010800006964 0.16321094000067912 0.16653283002266586 0.1673276100404013 0.16796415064253115
34.1825 6.500001856763278e-7 0.0693041299999118 0.09272659002343962 0.09956217999229224 0.10775443998403057 0.14370125000002315 0.15180108999991296 0.16321094999990485 0.16653302999729067 0.16732795999525021 0.1679699299193902
34.18968 6.400005108337785e-7 0.0693041300002554 0.09272659002353598 0.09956217999268145 0.10775444998258644 0.14370124999903183 0.1518010900001916 0.16321095000052316 0.16653321997115064 0.16732830994691683 0.16797570911381593
34.19686 6.40000927593096e-7 0.0693041299999071 0.09272659002282115 0.09956217999217154 0.10775445998152262 0.14370125999822367 0.15180109000034786 0.16321094999809851 0.16653340994649368 0.1673286499071634 0.16798149838726362
34.20404 6.300055702599645e-7 0.06930412999986091 0.09272659002591559 0.09956217999320571 0.1077544699799052 0.1437012600007614 0.1518010899973909 0.1632109599974519 0.16653359992345734 0.16732897986298112 0.16798728757896092
34.21122 6.200018598395067e-7 0.06930413000092747 0.09272658002673853 0.09956217998892701 0.10775447997971319 0.14370125999949274 0.15180109999651517 0.16321096000067425 0.16653377989693546 0.1673293098143176 0.1679930867691169
34.2184 6.200022698331032e-7 0.06930412999568354 0.09272658002188028 0.09956218998814267 0.10775448997323361 0.14370126000124153 0.15180110000085462 0.16321096000085877 0.1665339698726264 0.16732963978327964 0.16799888603880708
34.22559 6.09992387271234e-7 0.06930414000361244 0.09272658002253481 0.09956218999147473 0.10775450999375127 0.14370126000364336 0.15180109999928515 0.1632109600035739 0.16653415010182268 0.1673299501802766 0.1680047033171491
34.23277 5.999985165248362e-7 0.06930413999925789 0.09272658002379655 0.0995621899929387 0.10775451998817369 0.14370127000281518 0.1518011000027873 0.1632109700027826 0.16653433008021187 0.16733027013823643 0.1680105125912133
34.23995 5.999989778656018e-7 0.06930414000010204 0.09272658002096724 0.09956218999199799 0.10775452998771927 0.14370126999949057 0.1518011100019137 0.1632109699996175 0.16653451005565623 0.1673305700933621 0.16801633178293157
34.24713 5.899977718820943e-7 0.06930414000005572 0.092726570021787 0.09956218999364064 0.10775453998622142 0.1437012700000556 0.1518011099997913 0.16321096999979104 0.16653469002896532 0.16733088005061522 0.16802215097331363
34.25431 5.799998607572286e-7 0.0693041399999304 0.09272657002285843 0.09956219999286423 0.10775454998502532 0.1437012700000139 0.15180110999994773 0.16321097000026108 0.16653486000731102 0.16733117001206027 0.16802798024346274
34.26149 5.800003248455091e-7 0.06930413999938302 0.09272657002280381 0.09956219999279724 0.107754559983639 0.14370127000016242 0.1518011099993908 0.1632109799993906 0.1665350399827784 0.1673314599716028 0.16803380943110832
34.26867 5.700029708238557e-7 0.06930414999858582 0.0927265700222401 0.0995621999924387 0.10775456998285295 0.14370126999858943 0.1518011199986069 0.1632109800002787 0.1665352099624934 0.16733174993673441 0.16803964869864638
34.27585 5.600012081786544e-7 0.06930415000061887 0.09272657002489788 0.09956219999332198 0.10775457997883466 0.14370127999770552 0.15180112000045318 0.1632109800004521 0.16653537993844883 0.16733202989866458 0.1680454878838104
34.28303 5.600016686304818e-7 0.06930414999975515 0.09272656002562876 0.09956219998949123 0.10775459997660072 0.14370128000083632 0.15180112000062576 0.16321097999686993 0.16653554991393957 0.16733230986223652 0.16805133706621392
34.29021 5.500083554338744e-7 0.0693041500001529 0.09272656002166647 0.09956220998873938 0.10775460997963807 0.14370127999979068 0.15180111999608784 0.16321098999607703 0.16653571989764127 0.16733257983097877 0.1680571863350939
34.2974 5.399979151106443e-7 0.06930415000030613 0.09272656002315885 0.09956220999168558 0.10775461999143207 0.14370128000020926 0.15180113000391218 0.16321098999921113 0.16653588010340384 0.16733285016646576 0.16806304366927427
34.30458 5.399983264235736e-7 0.06930414999914294 0.09272656001919684 0.09956220999291487 0.10775462998990014 0.1437012799991637 0.15180112999937437 0.16321098999939332 0.1665360500835518 0.16733311012953062 0.16806890293766186
34.31176 5.299951724413744e-7 0.06930415000229856 0.09272655001992822 0.09956220999289016 0.10775463998856516 0.1437012800022945 0.15180112999954695 0.1632109900022081 0.1665362100573273 0.16733337009489724 0.16807476212329162
34.31894 5.19999257801301e-7 0.06930416000140995 0.09272655002258681 0.09956220999241987 0.1077546499873498 0.14370129000141058 0.15180113000139311 0.16321100000152133 0.16653637003564994 0.1673336300568168 0.16808063130810322
34.32612 5.19999674978504e-7 0.06930415999983765 0.09272655002202408 0.09956220999342828 0.10775465998587677 0.14370128999983753 0.1518011400006092 0.1632109999996671 0.16653653001575924 0.1673338800244718 0.16808650057210522
34.3333 5.100005570293722e-7 0.06930415999998607 0.0927265500219708 0.09956221999256669 0.10775466998442988 0.14370128999998608 0.15180114000005232 0.16321099999971464 0.16653668999359394 0.1673341299898477 0.1680923697547203
34.34048 5.000005573208787e-7 0.06930415999994437 0.09272655002304388 0.09956221999315856 0.10775468998242663 0.1437012899999444 0.15180114000020695 0.16321100999898122 0.1665368399741005 0.1673343699603024 0.1680982390180767
34.34766 5.000010202986006e-7 0.0693041600005101 0.09272654002386535 0.09956221999259646 0.10775469998265946 0.14370129000051013 0.15180113999809902 0.16321101000037058 0.16653699995198826 0.16733460992600502 0.1681041181984641
34.35484 4.900057559952676e-7 0.06930415999726929 0.09272654002106352 0.09956221999368067 0.10775470998073355 0.1437012899972693 0.15180114999723268 0.16321101000054375 0.16653714993603574 0.16733484989891936 0.16810999745949293
34.36202 4.800019062775167e-7 0.06930416999637407 0.09272654002230225 0.0995622199892874 0.10775471997965218 0.14370129999637407 0.15180115000104585 0.1632110099964335 0.16653729991400934 0.16733507986843843 0.1681158866362431
34.36921 4.799977201993124e-7 0.06930416999883583 0.09272654002295949 0.09956222999727528 0.10775472999218275 0.14370129999883585 0.15180115000062439 0.16321102000425894 0.16653745010193807 0.16733531015238276 0.168121784018992
34.37639 4.699925745750817e-7 0.06930417000027163 0.09272654001810403 0.09956222999194694 0.1077547399909463 0.14370130000027162 0.15180114999897973 0.163211019999305 0.16653760008457438 0.1673355301263876 0.16812767328012027
34.38357 4.5999860464733716e-7 0.06930416999989805 0.0927265300189302 0.09956222999335991 0.10775474998960538 0.14370129999989809 0.1518011500026779 0.16321101999947712 0.16653775005986127 0.16733576009202397 0.16813356246260827
34.39075 4.599990362531541e-7 0.06930417000014279 0.09272653002205312 0.09956222999246783 0.10775475998839174 0.14370130000014272 0.1518011600018146 0.1632110200018287 0.166537890042406 0.1673359700624473 0.16813946172579722
34.39793 4.4999793432268546e-7 0.06930416999973826 0.09272653002131731 0.09956222999399815 0.10775476998705118 0.1437012999997384 0.15180115999981025 0.16321103000095716 0.16653804002247075 0.16733619003338798 0.16814536090340068
34.40511 4.399999614693224e-7 0.06930417000008836 0.092726530021417 0.09956223999313016 0.10775477998569614 0.14370130000008832 0.15180115999998256 0.16321102999998263 0.16653818000192477 0.16733640000299885 0.1681512600821267
34.41229 4.4000060661023504e-7 0.0693041799992946 0.09272653002203561 0.09956223999324815 0.1077547899844379 0.14370130999929334 0.15180115999930371 0.16321103000013917 0.16653831998435334 0.16733660997650734 0.16815716934135244
34.41947 4.3000136604613523e-7 0.0693041800004178 0.09272652002285803 0.09956223999300001 0.10775479998356574 0.14370131000042816 0.15180116999843263 0.1632110299984341 0.16653845996490726 0.1673368199487308 0.16816307851844098
34.42665 4.3000103913294433e-7 0.06930417999987458 0.09272652002051363 0.09956223999297906 0.10775480997954855 0.14370130999981645 0.15180117000047164 0.1632110399976484 0.1665385999475283 0.1673370199255336 0.16816898777839798
34.43383 4.200069467333963e-7 0.0693041799998286 0.09272652002160164 0.09956223999398113 0.10775482997731253 0.1437013100001257 0.1518011700006374 0.16321104000064507 0.16653873992694632 0.167337219896185 0.1681748969513348
34.44101 4.100021664214508e-7 0.06930418000108905 0.09272652001988012 0.09956223998901187 0.10775483998034616 0.14370130999968106 0.15180116999594132 0.16321104000081654 0.16653887991274635 0.1673374198725526 0.16818081612853003
34.4482 4.0999797208183476e-7 0.06930418000388291 0.09272652001710147 0.09956224999706767 0.10775484999222788 0.14370130999895275 0.15180118000392076 0.16321104000383374 0.1665390100827238 0.16733761011578185 0.16818673362345898
34.45538 3.999936165958983e-7 0.06930419000300146 0.0927265100179302 0.0995622499923244 0.10775485999054259 0.14370131000300507 0.15180117999913412 0.16321105000295666 0.16653915006471973 0.16733780009006433 0.16819265280285545
34.46256 3.899990373833905e-7 0.0693041899994057 0.09272651002150946 0.09956224999352357 0.10775486998940183 0.1437013200022064 0.1518011800003186 0.16321104999956526 0.16653928004463747 0.16733799006669262 0.16819857206308286
34.46974 3.8999886240297426e-7 0.06930419000010188 0.09272651002062311 0.09956224999284634 0.10775487998803938 0.14370131999964345 0.15180117999961754 0.16321104999973868 0.16653941002724806 0.16733818003875203 0.1682045012375259
34.47692 3.799996200117157e-7 0.06930418999998302 0.09272651002087597 0.09956224999369125 0.10775488998669219 0.14370132000003394 0.15180118000044607 0.16321105000043523 0.16653954000905177 0.16733836001255564 0.16821042041235149
34.4841 3.800001516575795e-7 0.06930418999997283 0.09272651002104026 0.09956225999291533 0.10775489998548199 0.14370132000001354 0.15180118999965406 0.16321105999965174 0.16653966999278336 0.1673385399900832 0.16821634966956384
34.49128 3.700026609050465e-7 0.06930419000033276 0.0927265000218636 0.0995622599936123 0.1077549099841325 0.14370131999990493 0.15180119000024228 0.16321106000024443 0.16653979997430896 0.16733871996477376 0.1682222788426524
34.49846 3.6000086046159764e-7 0.06930418999797001 0.09272650001997647 0.09956225999320141 0.1077549199829222 0.14370132000054656 0.15180119000039735 0.16321106000039637 0.16653992996049477 0.16733889994405818 0.1682282180983667
34.50564 3.6000257973428644e-7 0.0693041999970835 0.0927265000209142 0.09956225999317522 0.1077549299815727 0.14370131999708774 0.151801189997149 0.16321105999714935 0.16654004994261723 0.16733906992256362 0.16823414727619068
34.51282 3.5000290155183304e-7 0.0693042000010234 0.0927265000193435 0.09956225999434537 0.10775493998022298 0.14370132999620058 0.15180119999616076 0.1632110699961605 0.16654017992385015 0.16733923989831173 0.1682400764457631
34.52001 3.4999662941070323e-7 0.06930420000032575 0.09272650001610412 0.09956225999760687 0.1077549499929386 0.1437013299988675 0.15180119999877847 0.16321106999877794 0.16654030007785553 0.16733941011457598 0.1682460239715296
34.52719 3.3999734101652245e-7 0.06930419999987092 0.09272649001696484 0.09956226999673691 0.10775495999158712 0.14370133000023597 0.1518012000004826 0.16321107000048424 0.16654042006717684 0.16733958008744082 0.16825196314206223
34.53437 3.399980443895424e-7 0.0693042000001972 0.0927264900209161 0.09956226999273603 0.10775496999038116 0.14370132999996396 0.15180119999926495 0.16321106999926047 0.166540550050788 0.16733974006417363 0.16825790240153313
34.54155 3.299985137572697e-7 0.06930419999954784 0.0927264900200942 0.09956226999351678 0.10775497998901892 0.14370132999997634 0.15180120000168457 0.1632110700016956 0.16654067003175074 0.16733990004256682 0.1682638515727224
34.54873 3.299996639601486e-7 0.06930420000079535 0.0927264900200781 0.09956226999349037 0.10775498998769273 0.14370133000005597 0.1518012100007974 0.16321108000077794 0.16654079001431718 0.16734006002010865 0.16826979074498538
34.55591 3.1999999999999995e-7 0.06930421 0.09272649002005749 0.09956226999346847 0.10775499998646648 0.14370133 0.15180120999999996 0.16321107999999995 0.16654089999999994 0.16734022000011275 0.16827573999988635
34.56309 3.100003733441522e-7 0.06930421000023206 0.09272649002087559 0.0995622699926066 0.10775500998487968 0.14370132999911742 0.15180120999987293 0.1632110800001744 0.16654101998279813 0.16734037997852802 0.1682816791722726
34.57027 3.1000148646732596e-7 0.06930420999991181 0.09272648002162091 0.0995622799918317 0.10775501998558172 0.14370133999832177 0.15180121000048385 0.16321107999834705 0.16654113997014375 0.16734052996078602 0.16828762842497103
34.57745 3.00001954319998e-7 0.06930420999986561 0.09272648001913555 0.09956227999420156 0.10775501998511662 0.1437013400006868 0.1518012099974151 0.16321108999747394 0.1665412499535097 0.167340679939353 0.16829357759792118
34.58463 3.000026652967524e-7 0.06930421000088069 0.0927264800202917 0.09956227999337094 0.10775502998044348 0.14370133999975765 0.151801219996711 0.16321109000066406 0.16654136993825983 0.16734082992097762 0.16829952684767163
34.59181 2.900033408331192e-7 0.06930420999577351 0.09272648001853187 0.09956227999334565 0.10775503998029744 0.14370134000008747 0.1518012200008318 0.16321109000082645 0.16654147992766782 0.16734097989893806 0.168305486019343
34.599 2.899970685428195e-7 0.06930422000370697 0.09272648001595424 0.09956227999261312 0.10775504999263932 0.14370134000003829 0.15180121999927237 0.16321109000363507 0.16654159006461533 0.16734113008491439 0.16831144348162952
34.60618 2.7999770575784404e-7 0.06930421999921565 0.09272647001672206 0.09956227999651449 0.10775505999133998 0.1437013399999399 0.1518012200028557 0.16321110000294134 0.16654170005049568 0.16734127006384028 0.16831740274034546
34.61336 2.799983969820621e-7 0.06930422000015622 0.09272647002009646 0.09956228999566703 0.10775506999001079 0.1437013400001466 0.15180123000205034 0.1632110999994141 0.1665418100352321 0.16734141004506217 0.16832336190678013
34.62054 2.699990255929999e-7 0.06930421999995244 0.09272647001943797 0.099562289993291 0.10775507998878665 0.1437013399996686 0.15180122999964354 0.1632111000001784 0.16654192002146898 0.16734155002740977 0.1683293111603159
34.62772 2.6999972161974574e-7 0.06930422000002719 0.09272647001942315 0.09956228999371627 0.10775508998744916 0.14370134000035317 0.15180123000005077 0.163211099999898 0.16654203000610068 0.1673416900078952 0.16833527033230794
34.6349 2.600004188695563e-7 0.06930422000014272 0.09272647001924163 0.09956228999383719 0.10775509998612928 0.1437013499994702 0.15180123000015203 0.16321109999946495 0.1665421399906599 0.1673418299883069 0.16834123950136526
34.64208 2.6000103444071774e-7 0.06930421999867521 0.09272647002064247 0.09956228999237342 0.10775510998452434 0.1437013500003549 0.15180122999867113 0.16321110999870245 0.16654224997841438 0.16734196997191358 0.16834719875562654
34.64926 2.500018004723708e-7 0.06930422999779481 0.09272646002146567 0.09956229999152152 0.10775511998573449 0.14370134999984166 0.15180123999778325 0.16321111000043279 0.16654234996348902 0.16734209995533647 0.16835315792248243
34.65644 2.500020698525951e-7 0.0693042300007894 0.09272646001840916 0.09956229999453162 0.10775511998531574 0.14370135000005668 0.15180124000086154 0.16321111000058713 0.16654245994926276 0.1673422299383333 0.1683591271755929
34.66362 2.400044894662042e-7 0.0693042299997955 0.09272646001934318 0.09956229999355846 0.10775512997994227 0.14370134999998532 0.1518012399994425 0.16321110999619967 0.16654255994086786 0.16734235992081573 0.16836508634626351
34.67081 2.4000234412840586e-7 0.06930423000021396 0.0927264600188642 0.09956229999399596 0.10775513999332523 0.1437013500000153 0.15180123999883227 0.16321112000409832 0.16654266006843035 0.16734249008456037 0.16837106382633366
34.67799 2.399962268716693e-7 0.06930422999914042 0.09272646001987757 0.09956229999294161 0.1077551499921543 0.14370134999993828 0.15180124000328743 0.16321111999905816 0.1665427700547274 0.16734262006364192 0.16837703307265572
34.68517 2.299983513079354e-7 0.06930423000238291 0.09272646001657509 0.09956229999620332 0.10775515999160014 0.1437013500001711 0.1518012500023756 0.16321112000034296 0.16654287003696094 0.1673427400471183 0.16838299224159312
34.69235 2.2999871519603476e-7 0.06930424000158687 0.09272645001731127 0.09956230999542644 0.10775516998817616 0.1437013499995741 0.15180124999958317 0.16321111999954385 0.16654297002521107 0.16734287003187778 0.16838896149836133
34.69953 2.1999942959651912e-7 0.06930423999981436 0.09272645001902395 0.09956230999367308 0.10775516998769961 0.1437013500007064 0.15180125000003702 0.1632111200007091 0.16654307001107252 0.16734299001328243 0.16839494066560864
34.70671 2.2000012228849741e-7 0.06930423999999073 0.0927264500187879 0.09956230999386856 0.10775517998700693 0.14370135999982345 0.15180124999999076 0.1632111299998228 0.166543169997163 0.16734310999675875 0.1684009098336381
34.71389 2.10001120672839e-7 0.06930423999994897 0.09272645001877014 0.09956230999384588 0.10775518998598413 0.14370136000026024 0.15180125000025474 0.16321113000027854 0.1665432699857288 0.16734322998182946 0.16840687908558913
34.72107 2.0999893327634e-7 0.06930424000048693 0.09272645001817253 0.09956230999440287 0.10775519998396106 0.14370135999986683 0.15180124999815206 0.16321112999973417 0.16654335997207603 0.16734334996449074 0.16841284825208533
34.72825 2.100030379742546e-7 0.06930423999735731 0.0927264500212443 0.09956230999129227 0.10775520998593625 0.143701360000051 0.15180125999733488 0.16321113000075912 0.1665434599603601 0.16734346995278604 0.1684188275036838
34.73543 2.0000253408338512e-7 0.06930424999646256 0.09272644002207246 0.09956231999041645 0.10775520998547508 0.14370135999998176 0.15180126000101526 0.1632111299964587 0.16654354994708737 0.16734357993606383 0.16842479667255542
34.74262 1.999968206521414e-7 0.0693042499988121 0.09272644001964112 0.09956231999278493 0.10775521999576372 0.143701359999994 0.15180126000063357 0.16321114000442566 0.16654365006622515 0.167343700081369 0.16843078416461463
34.7498 1.8999587435279533e-7 0.0693042500002784 0.09272644001823308 0.09956231999427013 0.10775522999277291 0.14370136000000094 0.1518012599989609 0.16321113999896267 0.1665437400539667 0.16734381006189936 0.16843676341490366
34.75698 1.900015043447325e-7 0.06930424999989467 0.09272644001822032 0.09956231999390529 0.10775523999270693 0.14370136000000075 0.15180126000274927 0.1632111400003928 0.16654384004179879 0.1673439200478162 0.16844274257869682
34.76416 1.8999794421160266e-7 0.06930425000014956 0.09272644001881626 0.099562319994179 0.10775524998880552 0.14370135999999734 0.1518012700019486 0.16321113999944178 0.16654393002701276 0.167344030033773 0.1684487118301381
34.77134 1.7999888804991246e-7 0.0693042499997145 0.09272644001718887 0.09956231999376271 0.1077552499882344 0.1437013600000055 0.15180126999969623 0.1632111400010656 0.16654402001512134 0.167344140018522 0.16845469099918936
34.77852 1.8000013913499355e-7 0.06930425000026506 0.09272643001792358 0.09956231999433203 0.10775525998829708 0.1437013599999949 0.151801270000038 0.16321115000026407 0.16654411000375482 0.16734425000470124 0.16846067024995523
34.7857 1.800006496980197e-7 0.06930425999938283 0.0927264300179638 0.09956232999346842 0.10775526998746733 0.14370135999995565 0.15180127000017749 0.16321115000016223 0.1665441999912266 0.16734435998927824 0.16846665941633784
34.79288 1.7000157879152912e-7 0.06930426000039455 0.0927264300181877 0.09956232999449884 0.10775526998689322 0.14370136000040198 0.15180126999849147 0.1632111499999212 0.16654428997866735 0.16734446997515506 0.16847263858447886
34.80006 1.699987933684111e-7 0.06930425999987927 0.09272643001792569 0.09956232999400218 0.10775527998379307 0.14370135999770606 0.15180127999770948 0.16321114999987968 0.16654437996757526 0.16734456996501024 0.16847861783520024
34.80724 1.700033382344134e-7 0.06930425999983313 0.09272643001820041 0.09956232999397469 0.10775528998227107 0.143701369996819 0.15180128000083484 0.1632111500008333 0.16654446995404187 0.16734466994664818 0.16848459699859594
34.81442 1.6000418854778796e-7 0.06930426000104328 0.09272643001682944 0.09956232999520341 0.10775529998548654 0.1437013700010657 0.15180127999979126 0.16321114999604253 0.16654455994751433 0.16734477993346286 0.16849058624957178
34.82161 1.600021145198816e-7 0.0693042600039731 0.09272643001386212 0.0995623299981518 0.10775529998997195 0.14370137000028488 0.1518012800002094 0.16321116000399047 0.16654464005222533 0.16734488006145867 0.16849657375036137
34.82879 1.5999667385211396e-7 0.06930427000308423 0.09272642001469464 0.0995623399972813 0.10775530999452994 0.14370136999994063 0.151801279999187 0.1632111599991129 0.16654473004528722 0.1673449800498912 0.16850256291725998
34.83597 1.4999779370086834e-7 0.06930426999939693 0.09272642001834305 0.09956233999361246 0.10775531998925747 0.14370137000001176 0.15180128000229448 0.16321116000032965 0.1665448200307758 0.1673450800340342 0.16850854216603747
