 R   <X|C|X>   <X|C|A>   <A|C|X>   <A|C|A> 
2.00462 0.06893013594269744 -0.9976026406148525 0.9976026406148577 0.06893013594265669
2.0118 0.0725411235554713 -0.9973464705068736 0.9973464705068789 0.07254112355543055
2.01898 0.07614894535037092 -0.9970772875717849 0.9970772875717901 0.07614894535033016
2.02616 0.07975320511065413 -0.9967951853697011 0.9967951853697063 0.07975320511061337
2.03335 0.08335851802247368 -0.9964998377971689 0.996499837797174 0.08335851802243292
2.04053 0.08695445872227761 -0.9961921600738887 0.9961921600738938 0.08695445872223685
2.04771 0.09054575901256033 -0.9958719484961015 0.9958719484961066 0.09054575901251956
2.05489 0.09413198414152149 -0.995539260253433 0.9955392602534379 0.09413198414148073
2.06207 0.09771254115523124 -0.9951940032198171 0.9951940032198219 0.09771254115519049
2.06925 0.10128706206572455 -0.9948362975984955 0.9948362975985 0.10128706206568382
2.07643 0.10485517888503663 -0.9944662635927095 0.9944662635927141 0.10485517888499593
2.08361 0.10841652362520203 -0.994084021405701 0.9940840214057053 0.10841652362516138
2.09079 0.1119709015324429 -0.9936898099706116 0.993689809970616 0.11197090153240227
2.09797 0.11551776723935867 -0.9932836279197443 0.9932836279197484 0.11551776723931804
2.10515 0.11905662788570037 -0.9928655098723451 0.9928655098723491 0.1190566278856598
2.11234 0.12259205734310413 -0.9924349901335661 0.9924349901335698 0.1225920573430636
2.11952 0.12611388361357123 -0.9919934076476778 0.9919934076476815 0.12611388361353074
2.1267 0.12962669242286148 -0.9915403130485996 0.991540313048603 0.12962669242282107
2.13388 0.13313028482975683 -0.9910759312834915 0.9910759312834948 0.13313028482971642
2.14106 0.13662412586391096 -0.9906002839897433 0.9906002839897464 0.13662412586387054
2.14824 0.1401078497213339 -0.9901134951565059 0.9901134951565089 0.14010784972129345
2.15542 0.14358113817791912 -0.9896157175604801 0.9896157175604828 0.14358113817787865
2.1626 0.14704367300956026 -0.9891071039783661 0.9891071039783688 0.1470436730095197
2.16978 0.15049513708741835 -0.9885878358615682 0.9885878358615707 0.15049513708737774
2.17696 0.1539352117809389 -0.9880580098348615 0.9880580098348638 0.15393521178089814
2.18415 0.15736834084267867 -0.9875170214784033 0.9875170214784054 0.1573683408426376
2.19133 0.16078457947975364 -0.9869665505407289 0.9869665505407308 0.16078457947971234
2.19851 0.16418855987812075 -0.9864059766506167 0.9864059766506185 0.1641885598780789
2.19866164 0.16426031652738773 -0.9863940297360226 0.9863940297360244 0.16426031652734585
2.19881328 0.16433206754901195 -0.986382078392755 0.9863820783927568 0.16433206754897003
2.19896492 0.16440381293956918 -0.9863701226224617 0.9863701226224635 0.16440381293952727
2.19911656 0.16447555269564054 -0.9863581624267898 0.9863581624267915 0.1644755526955986
2.1992682 0.1645472868138116 -0.9863461978073856 0.9863461978073875 0.16454728681376965
2.19941984 0.16461901529067363 -0.9863342287658956 0.9863342287658975 0.16461901529063167
2.19957148 0.1646907381228228 -0.9863222553039651 0.9863222553039669 0.16469073812278084
2.19972312 0.16476245530686048 -0.9863102774232388 0.9863102774232406 0.1647624553068185
2.19987476 0.16483416683939317 -0.9862982951253614 0.9862982951253632 0.16483416683935115
2.2000264 0.164905872717032 -0.9862863084119764 0.9862863084119782 0.16490587271698995
2.2000725 0.16492767086336227 -0.986282663462307 0.9862826634623088 0.16492767086332022
2.2001185 0.16494942120386782 -0.9862790260126881 0.9862790260126899 0.1649494212038258
2.2001645 0.16497117102350298 -0.9862753881569918 0.9862753881569936 0.16497117102346096
2.2002106 0.1649929676026897 -0.9862717419855569 0.9862717419855587 0.16499296760264764
2.2002566 0.16501471637916781 -0.9862681033169607 0.9862681033169625 0.16501471637912574
2.2003026 0.16503646463449265 -0.9862644642424245 0.9862644642424264 0.16503646463445057
2.2003487 0.16505825964568466 -0.9862608168496384 0.9862608168496402 0.1650582596456426
2.2003947 0.16508000685728647 -0.9862571769624779 0.9862571769624797 0.1650800068572444
2.2004407 0.1651017535474525 -0.9862535366695152 0.986253536669517 0.16510175354741044
2.2004867 0.16512349971608833 -0.9862498959707962 0.9862498959707979 0.16512349971604626
2.2005328 0.16514529263567773 -0.9862462469504801 0.9862462469504819 0.16514529263563565
2.2005788 0.16516703775983768 -0.9862426054395038 0.9862426054395056 0.16516703775979558
2.2006248 0.16518878236218543 -0.9862389635229086 0.9862389635229104 0.16518878236214335
2.2006709 0.16521057371179904 -0.9862353132822069 0.9862353132822087 0.16521057371175693
2.2007169 0.16523231726910673 -0.9862316705536298 0.9862316705536316 0.16523231726906465
2.2007629 0.1652540603043207 -0.9862280274195714 0.9862280274195733 0.16525406030427858
2.200809 0.1652758500831113 -0.9862243759588978 0.9862243759588996 0.1652758500830692
2.200855 0.1652975920727216 -0.9862207320131328 0.9862207320131345 0.16529759207267947
2.200901 0.16531933353995737 -0.9862170876620238 0.9862170876620255 0.16531933353991524
2.2009471 0.16534112174707893 -0.9862134349817917 0.9862134349817935 0.16534112174703683
2.2009931 0.16536286216814824 -0.9862097898192512 0.986209789819253 0.1653628621681061
2.2010391 0.16538460206656222 -0.9862061442515043 0.9862061442515061 0.1653846020665201
2.2010852 0.16540638870116994 -0.9862024903521273 0.986202490352129 0.1654063887011278
2.2011312 0.16542812755285563 -0.986198843973224 0.9861988439732258 0.16542812755281347
2.2011772 0.16544986588160557 -0.9861951971892514 0.9861951971892533 0.1654498658815634
2.2012233 0.16547165094285574 -0.9861915420711427 0.9861915420711445 0.16547165094281358
2.2012693 0.16549338822431633 -0.9861878944762889 0.9861878944762906 0.16549338822427417
2.2013153 0.16551512498256118 -0.9861842464765033 0.986184246476505 0.16551512498251902
2.2013614 0.1655369084696113 -0.986180590140076 0.9861805901400778 0.16553690846956912
2.2014074 0.16555864418000651 -0.9861769413296838 0.9861769413296856 0.16555864417996435
2.2014534 0.16558037936690637 -0.9861732921144972 0.986173292114499 0.16558037936686418
2.2014994 0.1656021140302173 -0.9861696424945617 0.9861696424945635 0.16560211403017513
2.2015455 0.16562389541740583 -0.9861659845346462 0.986165984534648 0.16562389541736364
2.2015915 0.1656456290321219 -0.9861623341044705 0.9861623341044723 0.16564562903207972
2.2016375 0.16566736212297 -0.9861586832696834 0.9861586832696851 0.16566736212292782
2.2016836 0.16568914193399736 -0.9861550240924127 0.9861550240924145 0.16568914193395518
2.2017296 0.16571087397569217 -0.9861513724476602 0.9861513724476619 0.16571087397564996
2.2017756 0.16573260549324023 -0.9861477203984331 0.9861477203984349 0.16573260549319802
2.2018217 0.16575438372726783 -0.9861440600042203 0.9861440600042221 0.16575438372722562
2.2018677 0.16577611419510493 -0.9861404071453025 0.9861404071453043 0.16577611419506272
2.2019137 0.16579784413851698 -0.9861367538820475 0.9861367538820492 0.16579784413847473
2.2019598 0.16581962079470738 -0.9861330922713049 0.9861330922713066 0.16581962079466517
2.2020058 0.16584134968785136 -0.9861294381986335 0.9861294381986353 0.16584134968780911
2.2020518 0.16586307805629272 -0.9861257837217621 0.9861257837217638 0.16586307805625047
2.2020979 0.16588485313380968 -0.9861221208949024 0.9861221208949041 0.16588485313376744
2.2021439 0.16590658045142664 -0.986118465608889 0.9861184656088908 0.1659065804513844
2.2021899 0.1659283072440635 -0.9861148099188127 0.9861148099188145 0.16592830724402122
2.202236 0.1659500807420719 -0.9861111458762482 0.9861111458762499 0.16595008074202966
2.202282 0.16597180648332902 -0.9861074893773044 0.9861074893773062 0.16597180648328674
2.202328 0.1659935316993288 -0.9861038324744344 0.9861038324744362 0.16599353169928652
2.2023741 0.16601530361699476 -0.9861001672165773 0.9861001672165791 0.1660153036169525
2.2024201 0.16603702778106025 -0.9860965095051143 0.9860965095051161 0.16603702778101798
